"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 12 07:27:33 GMT 2023","Thu Oct 12 07:29:59 GMT 2023","145785","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Thu Oct 12 08:02:15 GMT 2023","Thu Oct 12 08:04:51 GMT 2023","156240","","Catalog Navigation","","Check of books sorting in LYRASIS","","Check of books sorting in LYRASIS",""
"broken","Thu Oct 12 09:00:37 GMT 2023","Thu Oct 12 09:07:27 GMT 2023","410035","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of text theme","","Epub: Font settings: Check of text theme",""
"passed","Thu Oct 12 07:29:59 GMT 2023","Thu Oct 12 07:32:25 GMT 2023","146130","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"failed","Thu Oct 12 10:09:04 GMT 2023","Thu Oct 12 10:10:32 GMT 2023","88404","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"failed","Thu Oct 12 09:23:45 GMT 2023","Thu Oct 12 09:26:08 GMT 2023","143207","","Book detail view screen","","Get button: Check of availability of required interface elements","","Get button: Check of availability of required interface elements",""
"failed","Thu Oct 12 07:27:33 GMT 2023","Thu Oct 12 07:33:22 GMT 2023","348791","","Audiobooks in A1QA library","","Audiobooks: Open the audiobook at the last open chapter and check time code","","Audiobooks: Open the audiobook at the last open chapter and check time code",""
"broken","Thu Oct 12 07:51:21 GMT 2023","Thu Oct 12 07:54:06 GMT 2023","164197","","Catalog Navigation","","Check of books sorting in Palace","","Check of books sorting in Palace",""
"passed","Thu Oct 12 09:26:19 GMT 2023","Thu Oct 12 09:27:39 GMT 2023","79766","","Search libraries and books","","Find a library and delete it","","Find a library and delete it",""
"passed","Thu Oct 12 08:22:25 GMT 2023","Thu Oct 12 08:24:54 GMT 2023","149500","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"failed","Thu Oct 12 07:39:08 GMT 2023","Thu Oct 12 07:54:34 GMT 2023","926129","","Audiobooks in A1QA library","","Audiobooks: Check end of chapter sleep timer","","Audiobooks: Check end of chapter sleep timer",""
"passed","Thu Oct 12 10:16:16 GMT 2023","Thu Oct 12 10:17:40 GMT 2023","83610","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Thu Oct 12 09:33:48 GMT 2023","Thu Oct 12 09:34:47 GMT 2023","58616","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Thu Oct 12 08:50:41 GMT 2023","Thu Oct 12 08:53:11 GMT 2023","150545","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"passed","Thu Oct 12 09:54:18 GMT 2023","Thu Oct 12 09:55:41 GMT 2023","82822","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Thu Oct 12 09:10:04 GMT 2023","Thu Oct 12 09:11:57 GMT 2023","112496","","Manage Libraries","","Logo: Add library: Check of adding a library","","Logo: Add library: Check of adding a library",""
"passed","Thu Oct 12 10:07:26 GMT 2023","Thu Oct 12 10:09:03 GMT 2023","97964","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"broken","Thu Oct 12 09:35:39 GMT 2023","Thu Oct 12 09:37:52 GMT 2023","133004","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"passed","Thu Oct 12 10:20:44 GMT 2023","Thu Oct 12 10:22:10 GMT 2023","86082","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Thu Oct 12 09:38:00 GMT 2023","Thu Oct 12 09:39:00 GMT 2023","59887","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Thu Oct 12 07:27:33 GMT 2023","Thu Oct 12 07:29:38 GMT 2023","124704","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"passed","Thu Oct 12 10:04:34 GMT 2023","Thu Oct 12 10:06:02 GMT 2023","88199","","Search libraries and books","","Delete a book from search bar in LYRASIS","","Delete a book from search bar in LYRASIS",""
"passed","Thu Oct 12 09:34:47 GMT 2023","Thu Oct 12 09:35:55 GMT 2023","68501","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"failed","Thu Oct 12 09:07:27 GMT 2023","Thu Oct 12 09:11:44 GMT 2023","256562","","Read EPUB from Overdrive in A1QA","","Epub: Open book to last page read","","Epub: Open book to last page read",""
"passed","Thu Oct 12 09:23:50 GMT 2023","Thu Oct 12 09:26:03 GMT 2023","133226","","Read PDF in Palace Bookshelf on Android","","Check of book title and back button Palace","","Check of book title and back button Palace",""
"passed","Thu Oct 12 09:43:52 GMT 2023","Thu Oct 12 09:45:24 GMT 2023","92636","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"passed","Thu Oct 12 07:31:37 GMT 2023","Thu Oct 12 07:33:44 GMT 2023","126598","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Read from Subcategory List View (ANDROID)","","Get a book from Subcategory List View and Read from Subcategory List View (ANDROID)",""
"failed","Thu Oct 12 09:18:52 GMT 2023","Thu Oct 12 09:21:52 GMT 2023","180266","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"broken","Thu Oct 12 09:25:01 GMT 2023","Thu Oct 12 09:31:24 GMT 2023","382874","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"passed","Thu Oct 12 09:19:02 GMT 2023","Thu Oct 12 09:21:49 GMT 2023","167094","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Thu Oct 12 09:36:54 GMT 2023","Thu Oct 12 09:38:00 GMT 2023","66402","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Thu Oct 12 09:11:57 GMT 2023","Thu Oct 12 09:15:43 GMT 2023","225967","","Manage Libraries","","Logo: Add Library: Check of sorting libraries","","Logo: Add Library: Check of sorting libraries",""
"passed","Thu Oct 12 08:00:14 GMT 2023","Thu Oct 12 08:06:54 GMT 2023","399995","","Audiobooks in A1QA library","","Audiobooks: Check closing playback speed and sleep timer","","Audiobooks: Check closing playback speed and sleep timer",""
"passed","Thu Oct 12 07:36:45 GMT 2023","Thu Oct 12 07:39:34 GMT 2023","168654","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Books (ANDROID)","","Get a book from Book Detail View and Return from Books (ANDROID)",""
"passed","Thu Oct 12 08:26:50 GMT 2023","Thu Oct 12 08:33:29 GMT 2023","398273","","Audiobook in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Thu Oct 12 09:18:40 GMT 2023","Thu Oct 12 09:19:44 GMT 2023","64164","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
"passed","Thu Oct 12 09:45:24 GMT 2023","Thu Oct 12 09:46:55 GMT 2023","90310","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Thu Oct 12 10:01:14 GMT 2023","Thu Oct 12 10:02:46 GMT 2023","91747","","Search libraries and books","","Check of displaying the search field after search a book in LYRASIS","","Check of displaying the search field after search a book in LYRASIS",""
"passed","Thu Oct 12 09:39:00 GMT 2023","Thu Oct 12 09:40:32 GMT 2023","91196","","Search libraries and books","","Find a book in Palace","","Find a book in Palace",""
"failed","Thu Oct 12 09:58:23 GMT 2023","Thu Oct 12 09:59:52 GMT 2023","89032","","Search libraries and books","","Check the possibility of editing data in search field in LYRASIS ANDROID","","Check the possibility of editing data in search field in LYRASIS ANDROID",""
"passed","Thu Oct 12 08:33:29 GMT 2023","Thu Oct 12 08:41:01 GMT 2023","452561","","Audiobook in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Thu Oct 12 08:45:36 GMT 2023","Thu Oct 12 08:47:56 GMT 2023","139959","","Read EPUB in Palace Bookshelf","","Delete bookmarks","","Delete bookmarks",""
"passed","Thu Oct 12 08:06:28 GMT 2023","Thu Oct 12 08:08:49 GMT 2023","140929","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
