"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 11 17:35:48 GMT 2023","Sat Mar 11 17:39:02 GMT 2023","193973","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Sat Mar 11 18:42:51 GMT 2023","Sat Mar 11 18:45:57 GMT 2023","185519","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"passed","Sat Mar 11 19:23:46 GMT 2023","Sat Mar 11 19:27:43 GMT 2023","236928","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sat Mar 11 18:11:01 GMT 2023","Sat Mar 11 18:13:48 GMT 2023","167383","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Sat Mar 11 18:53:26 GMT 2023","Sat Mar 11 18:57:16 GMT 2023","230196","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"failed","Sat Mar 11 17:56:42 GMT 2023","Sat Mar 11 18:01:02 GMT 2023","260610","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"failed","Sat Mar 11 17:59:03 GMT 2023","Sat Mar 11 18:07:01 GMT 2023","477211","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sat Mar 11 20:27:55 GMT 2023","Sat Mar 11 20:31:59 GMT 2023","243844","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sat Mar 11 17:29:56 GMT 2023","Sat Mar 11 17:33:16 GMT 2023","199376","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Sat Mar 11 18:55:00 GMT 2023","Sat Mar 11 18:58:29 GMT 2023","209938","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Sat Mar 11 18:53:11 GMT 2023","Sat Mar 11 18:56:33 GMT 2023","201810","","Read PDF in LYRASIS Reads on Android","","Settings: Check of Horizontal scrolling in Lyrasis","","Settings: Check of Horizontal scrolling in Lyrasis",""
"passed","Sat Mar 11 18:37:31 GMT 2023","Sat Mar 11 18:40:38 GMT 2023","187164","","Read PDF in LYRASIS Reads on Android","","Check table of contents in Lyrasis","","Check table of contents in Lyrasis",""
"passed","Sat Mar 11 19:31:59 GMT 2023","Sat Mar 11 19:36:17 GMT 2023","258180","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sat Mar 11 18:51:19 GMT 2023","Sat Mar 11 18:54:59 GMT 2023","220973","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Sat Mar 11 19:49:03 GMT 2023","Sat Mar 11 19:51:59 GMT 2023","175610","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sat Mar 11 17:24:30 GMT 2023","Sat Mar 11 17:27:17 GMT 2023","167380","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Sat Mar 11 18:07:01 GMT 2023","Sat Mar 11 18:12:21 GMT 2023","320553","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"passed","Sat Mar 11 17:33:16 GMT 2023","Sat Mar 11 17:36:35 GMT 2023","199128","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Sat Mar 11 19:15:05 GMT 2023","Sat Mar 11 19:18:29 GMT 2023","203575","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
