"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 05 01:48:55 GMT 2023","Fri May 05 01:48:59 GMT 2023","4179","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"skipped","Fri May 05 01:49:58 GMT 2023","Fri May 05 01:50:02 GMT 2023","4084","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"skipped","Fri May 05 01:47:54 GMT 2023","Fri May 05 01:47:58 GMT 2023","4305","","Catalog Navigation","","Check of books collections","","Check of books collections",""
"skipped","Fri May 05 01:47:58 GMT 2023","Fri May 05 01:48:02 GMT 2023","4609","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"skipped","Fri May 05 01:48:38 GMT 2023","Fri May 05 01:48:42 GMT 2023","3921","","Menu Bar","","Check of the tabs in Palace","","Check of the tabs in Palace",""
"skipped","Fri May 05 01:49:09 GMT 2023","Fri May 05 01:49:14 GMT 2023","4646","","Read PDF in Palace Bookshelf on IOS","","Search Pdf Functionality","","Search Pdf Functionality",""
"skipped","Fri May 05 01:49:47 GMT 2023","Fri May 05 01:49:52 GMT 2023","4912","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"skipped","Fri May 05 01:47:36 GMT 2023","Fri May 05 01:47:39 GMT 2023","3838","","Catalog Navigation","","Check of books sorting in LYRASIS","","Check of books sorting in LYRASIS",""
"skipped","Fri May 05 01:49:43 GMT 2023","Fri May 05 01:49:47 GMT 2023","4013","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"skipped","Fri May 05 01:49:51 GMT 2023","Fri May 05 01:49:55 GMT 2023","4032","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"skipped","Fri May 05 01:49:35 GMT 2023","Fri May 05 01:49:39 GMT 2023","4073","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"skipped","Fri May 05 01:47:39 GMT 2023","Fri May 05 01:47:43 GMT 2023","4380","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"skipped","Fri May 05 01:51:24 GMT 2023","Fri May 05 01:51:30 GMT 2023","6136","","Search libraries and books","","Check of empty field in LYRASIS","","Check of empty field in LYRASIS",""
"skipped","Fri May 05 01:47:15 GMT 2023","Fri May 05 01:47:19 GMT 2023","3781","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"skipped","Fri May 05 01:49:13 GMT 2023","Fri May 05 01:49:17 GMT 2023","4445","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"skipped","Fri May 05 01:47:10 GMT 2023","Fri May 05 01:47:14 GMT 2023","4254","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"skipped","Fri May 05 01:47:02 GMT 2023","Fri May 05 01:47:07 GMT 2023","4496","","Catalog Navigation","","Browse Categories in Palace","","Browse Categories in Palace",""
"skipped","Fri May 05 01:46:28 GMT 2023","Fri May 05 01:46:33 GMT 2023","5199","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"skipped","Fri May 05 01:46:33 GMT 2023","Fri May 05 01:46:37 GMT 2023","4353","","Books transactions in Palace Bookshelf","","Get a book Subcategory List View and Return from Subcategory List View (IOS)","","Get a book Subcategory List View and Return from Subcategory List View (IOS)",""
"skipped","Fri May 05 01:52:09 GMT 2023","Fri May 05 01:52:13 GMT 2023","4145","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"skipped","Fri May 05 01:49:54 GMT 2023","Fri May 05 01:49:58 GMT 2023","4276","","Check sections from settings screen","","Settings: User License Agreement","","Settings: User License Agreement",""
"skipped","Fri May 05 01:47:19 GMT 2023","Fri May 05 01:47:23 GMT 2023","3963","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"skipped","Fri May 05 01:46:41 GMT 2023","Fri May 05 01:46:46 GMT 2023","4488","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (IOS)","","Get a book from Subcategory List View and Return from Books (IOS)",""
"skipped","Fri May 05 01:49:45 GMT 2023","Fri May 05 01:49:49 GMT 2023","4451","","Check sections from settings screen","","User Agreement","","User Agreement",""
"skipped","Fri May 05 01:48:03 GMT 2023","Fri May 05 01:48:07 GMT 2023","4071","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by Page","","Epub: Navigate by Page",""
"skipped","Fri May 05 01:48:31 GMT 2023","Fri May 05 01:48:35 GMT 2023","3859","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"skipped","Fri May 05 01:47:16 GMT 2023","Fri May 05 01:47:20 GMT 2023","4008","","Catalog Navigation","","Check of books sorting in Palace","","Check of books sorting in Palace",""
"skipped","Fri May 05 01:50:57 GMT 2023","Fri May 05 01:51:03 GMT 2023","5905","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"skipped","Fri May 05 01:50:40 GMT 2023","Fri May 05 01:50:46 GMT 2023","5241","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"skipped","Fri May 05 01:46:40 GMT 2023","Fri May 05 01:46:44 GMT 2023","4130","","Audiobooks in A1QA library","","Audiobooks: Check end of chapter sleep timer","","Audiobooks: Check end of chapter sleep timer",""
"skipped","Fri May 05 01:49:43 GMT 2023","Fri May 05 01:49:47 GMT 2023","4003","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"skipped","Fri May 05 01:48:15 GMT 2023","Fri May 05 01:48:19 GMT 2023","3893","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"skipped","Fri May 05 01:46:33 GMT 2023","Fri May 05 01:46:37 GMT 2023","4376","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"skipped","Fri May 05 01:52:00 GMT 2023","Fri May 05 01:52:05 GMT 2023","4404","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"skipped","Fri May 05 01:46:54 GMT 2023","Fri May 05 01:46:58 GMT 2023","4462","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (IOS)","","Get a book from Book Detail View and Read from Book Detail View (IOS)",""
"skipped","Fri May 05 01:46:58 GMT 2023","Fri May 05 01:47:02 GMT 2023","4134","","Catalog Navigation","","Return to last library catalog","","Return to last library catalog",""
"skipped","Fri May 05 01:50:28 GMT 2023","Fri May 05 01:50:33 GMT 2023","5183","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"skipped","Fri May 05 01:49:28 GMT 2023","Fri May 05 01:49:32 GMT 2023","4396","","Read PDF in Palace Bookshelf on IOS","","Check table of contents","","Check table of contents",""
"skipped","Fri May 05 01:48:02 GMT 2023","Fri May 05 01:48:06 GMT 2023","3781","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"skipped","Fri May 05 01:50:52 GMT 2023","Fri May 05 01:50:57 GMT 2023","5869","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"skipped","Fri May 05 01:48:18 GMT 2023","Fri May 05 01:48:22 GMT 2023","4110","","Read EPUB in Palace Bookshelf","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"skipped","Fri May 05 01:51:39 GMT 2023","Fri May 05 01:51:43 GMT 2023","4125","","Search libraries and books","","Find a book in LYRASIS","","Find a book in LYRASIS",""
"skipped","Fri May 05 01:49:52 GMT 2023","Fri May 05 01:49:57 GMT 2023","4155","","Book detail view screen","","Check of Get button before log in from the Settings tab in LYRASIS Reads","","Check of Get button before log in from the Settings tab in LYRASIS Reads",""
"skipped","Fri May 05 01:46:50 GMT 2023","Fri May 05 01:46:54 GMT 2023","4068","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (IOS)","","Get a book from Book Detail View and Return from Book Detail View (IOS)",""
"skipped","Fri May 05 01:48:10 GMT 2023","Fri May 05 01:48:15 GMT 2023","4494","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"skipped","Fri May 05 01:49:17 GMT 2023","Fri May 05 01:49:21 GMT 2023","4663","","Search libraries and books","","Find a library and delete it","","Find a library and delete it",""
"skipped","Fri May 05 01:46:28 GMT 2023","Fri May 05 01:46:35 GMT 2023","7877","","Audiobooks in A1QA library","","Audiobooks: Open the audiobook at the last open chapter and check time code","","Audiobooks: Open the audiobook at the last open chapter and check time code",""
"skipped","Fri May 05 01:48:06 GMT 2023","Fri May 05 01:48:10 GMT 2023","4022","","Read EPUB in Palace Bookshelf","","Delete bookmarks","","Delete bookmarks",""
