"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Sep 13 06:59:47 GMT 2023","Wed Sep 13 07:11:25 GMT 2023","697726","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Wed Sep 13 05:21:56 GMT 2023","Wed Sep 13 05:34:27 GMT 2023","750590","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Wed Sep 13 06:49:40 GMT 2023","Wed Sep 13 07:02:48 GMT 2023","787726","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Wed Sep 13 05:08:51 GMT 2023","Wed Sep 13 05:19:28 GMT 2023","637103","","Audiobook in LYRASIS","","Biblioboard: Check playback speed and sleep timer","","Biblioboard: Check playback speed and sleep timer",""
"broken","Wed Sep 13 04:40:02 GMT 2023","Wed Sep 13 04:49:52 GMT 2023","590243","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Wed Sep 13 06:38:09 GMT 2023","Wed Sep 13 06:40:40 GMT 2023","151601","","Manage Libraries","","Store library card","","Store library card",""
"passed","Wed Sep 13 06:46:07 GMT 2023","Wed Sep 13 06:59:47 GMT 2023","820738","","Audiobook in LYRASIS","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar",""
"failed","Wed Sep 13 07:19:57 GMT 2023","Wed Sep 13 07:33:15 GMT 2023","798476","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"failed","Wed Sep 13 04:24:59 GMT 2023","Wed Sep 13 04:35:38 GMT 2023","639889","","Audiobook in LYRASIS","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"failed","Wed Sep 13 03:11:58 GMT 2023","Wed Sep 13 03:23:55 GMT 2023","716958","","Audiobook in LYRASIS","","Check of line for time remaining","","Check of line for time remaining",""
"broken","Wed Sep 13 02:07:04 GMT 2023","Wed Sep 13 02:17:29 GMT 2023","624897","","Audiobooks from Audible studios in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Wed Sep 13 06:39:32 GMT 2023","Wed Sep 13 06:49:40 GMT 2023","608069","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"passed","Wed Sep 13 05:09:12 GMT 2023","Wed Sep 13 05:21:56 GMT 2023","763962","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Wed Sep 13 04:11:43 GMT 2023","Wed Sep 13 04:26:21 GMT 2023","878089","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Sep 13 04:35:50 GMT 2023","Wed Sep 13 04:47:25 GMT 2023","694920","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Wed Sep 13 06:54:38 GMT 2023","Wed Sep 13 07:07:56 GMT 2023","798551","","My books module","","Get a book from Subcategory List View and Return from Books in LYRASIS","","Get a book from Subcategory List View and Return from Books in LYRASIS",""
"failed","Wed Sep 13 07:02:48 GMT 2023","Wed Sep 13 07:15:45 GMT 2023","777585","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Wed Sep 13 04:47:25 GMT 2023","Wed Sep 13 04:59:58 GMT 2023","753133","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"failed","Wed Sep 13 02:41:44 GMT 2023","Wed Sep 13 02:57:01 GMT 2023","917413","","Audiobook in LYRASIS","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"failed","Wed Sep 13 04:09:33 GMT 2023","Wed Sep 13 04:18:13 GMT 2023","520019","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Wed Sep 13 05:48:13 GMT 2023","Wed Sep 13 05:57:41 GMT 2023","568192","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Wed Sep 13 06:29:57 GMT 2023","Wed Sep 13 06:39:32 GMT 2023","575081","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Wed Sep 13 02:31:14 GMT 2023","Wed Sep 13 02:41:46 GMT 2023","631726","","Audiobooks from Audible studios in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Wed Sep 13 05:30:08 GMT 2023","Wed Sep 13 05:44:04 GMT 2023","836128","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"passed","Wed Sep 13 02:57:02 GMT 2023","Wed Sep 13 03:11:58 GMT 2023","896349","","Audiobook in LYRASIS","","Check of line for time remaining","","Check of line for time remaining",""
"passed","Wed Sep 13 06:14:02 GMT 2023","Wed Sep 13 06:23:17 GMT 2023","555369","","Distributors","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view",""
"broken","Wed Sep 13 02:30:51 GMT 2023","Wed Sep 13 02:41:44 GMT 2023","653415","","Audiobook in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Wed Sep 13 03:32:08 GMT 2023","Wed Sep 13 03:47:57 GMT 2023","948657","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Wed Sep 13 03:21:37 GMT 2023","Wed Sep 13 03:32:08 GMT 2023","631508","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Wed Sep 13 02:07:04 GMT 2023","Wed Sep 13 02:18:42 GMT 2023","698432","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Wed Sep 13 07:15:45 GMT 2023","Wed Sep 13 07:28:45 GMT 2023","779679","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Wed Sep 13 06:05:41 GMT 2023","Wed Sep 13 06:14:01 GMT 2023","500554","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Wed Sep 13 05:53:04 GMT 2023","Wed Sep 13 06:05:41 GMT 2023","757226","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Wed Sep 13 05:12:02 GMT 2023","Wed Sep 13 05:24:59 GMT 2023","777120","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Wed Sep 13 04:18:13 GMT 2023","Wed Sep 13 04:35:50 GMT 2023","1056317","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Wed Sep 13 07:29:27 GMT 2023","Wed Sep 13 07:43:58 GMT 2023","870460","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Sep 13 05:35:23 GMT 2023","Wed Sep 13 05:48:13 GMT 2023","769694","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
