"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 24 06:32:52 GMT 2023","Mon Jul 24 06:38:36 GMT 2023","344210","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"failed","Mon Jul 24 03:25:06 GMT 2023","Mon Jul 24 03:32:10 GMT 2023","423515","","Audiobook in LYRASIS","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"failed","Mon Jul 24 05:25:52 GMT 2023","Mon Jul 24 05:31:03 GMT 2023","311040","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Mon Jul 24 03:03:09 GMT 2023","Mon Jul 24 03:10:03 GMT 2023","413866","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Mon Jul 24 03:50:43 GMT 2023","Mon Jul 24 03:57:19 GMT 2023","396471","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Mon Jul 24 04:36:21 GMT 2023","Mon Jul 24 04:44:09 GMT 2023","468825","","Audiobook in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Mon Jul 24 06:28:40 GMT 2023","Mon Jul 24 06:32:52 GMT 2023","251654","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"passed","Mon Jul 24 04:01:05 GMT 2023","Mon Jul 24 04:06:07 GMT 2023","302390","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Mon Jul 24 05:57:26 GMT 2023","Mon Jul 24 06:04:24 GMT 2023","417721","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon Jul 24 02:34:09 GMT 2023","Mon Jul 24 02:44:16 GMT 2023","607074","","Audiobook in LYRASIS","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"failed","Mon Jul 24 05:09:37 GMT 2023","Mon Jul 24 05:17:48 GMT 2023","491197","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Mon Jul 24 06:04:24 GMT 2023","Mon Jul 24 06:11:42 GMT 2023","438229","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
