"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon May 15 13:45:36 GMT 2023","Mon May 15 13:49:44 GMT 2023","248396","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"broken","Mon May 15 11:48:44 GMT 2023","Mon May 15 11:52:25 GMT 2023","221157","","Audiobook in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Mon May 15 13:07:55 GMT 2023","Mon May 15 13:11:28 GMT 2023","213628","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
"broken","Mon May 15 11:03:52 GMT 2023","Mon May 15 11:08:56 GMT 2023","304368","","Audiobooks from Audible studios in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Mon May 15 12:08:41 GMT 2023","Mon May 15 12:12:17 GMT 2023","215677","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Mon May 15 13:09:05 GMT 2023","Mon May 15 13:13:51 GMT 2023","285650","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Mon May 15 13:28:12 GMT 2023","Mon May 15 13:32:38 GMT 2023","265896","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"failed","Mon May 15 13:23:51 GMT 2023","Mon May 15 13:28:12 GMT 2023","261080","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Mon May 15 13:20:44 GMT 2023","Mon May 15 13:24:06 GMT 2023","201996","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View",""
"failed","Mon May 15 13:17:52 GMT 2023","Mon May 15 13:23:51 GMT 2023","358202","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon May 15 12:05:33 GMT 2023","Mon May 15 12:09:43 GMT 2023","249837","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Mon May 15 11:42:56 GMT 2023","Mon May 15 11:46:48 GMT 2023","232938","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Mon May 15 12:54:30 GMT 2023","Mon May 15 12:59:30 GMT 2023","299681","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
