"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jan 14 00:06:21 GMT 2023","Sat Jan 14 00:10:53 GMT 2023","272251","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sat Jan 14 02:24:35 GMT 2023","Sat Jan 14 02:30:15 GMT 2023","340206","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"passed","Sat Jan 14 00:24:11 GMT 2023","Sat Jan 14 00:28:15 GMT 2023","243865","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Jan 14 00:01:44 GMT 2023","Sat Jan 14 00:06:21 GMT 2023","276158","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Sat Jan 14 00:41:05 GMT 2023","Sat Jan 14 00:45:18 GMT 2023","253001","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Jan 14 01:39:39 GMT 2023","Sat Jan 14 01:42:11 GMT 2023","152059","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"broken","Sat Jan 14 00:20:33 GMT 2023","Sat Jan 14 00:25:05 GMT 2023","271431","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"failed","Sat Jan 14 02:28:50 GMT 2023","Sat Jan 14 02:33:27 GMT 2023","276825","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sat Jan 14 00:31:33 GMT 2023","Sat Jan 14 00:35:51 GMT 2023","257979","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"broken","Sat Jan 14 01:36:07 GMT 2023","Sat Jan 14 01:41:07 GMT 2023","300039","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Sat Jan 14 00:35:51 GMT 2023","Sat Jan 14 00:40:57 GMT 2023","305390","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sat Jan 14 00:20:09 GMT 2023","Sat Jan 14 00:24:11 GMT 2023","241878","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Jan 14 00:57:05 GMT 2023","Sat Jan 14 01:01:17 GMT 2023","252001","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Fri Jan 13 23:58:47 GMT 2023","Sat Jan 14 00:01:12 GMT 2023","145295","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sat Jan 14 01:42:11 GMT 2023","Sat Jan 14 01:45:52 GMT 2023","220869","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"passed","Sat Jan 14 00:37:01 GMT 2023","Sat Jan 14 00:41:05 GMT 2023","243840","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Sat Jan 14 02:42:42 GMT 2023","Sat Jan 14 02:47:18 GMT 2023","276500","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sat Jan 14 01:41:07 GMT 2023","Sat Jan 14 01:45:42 GMT 2023","275037","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"passed","Sat Jan 14 01:01:41 GMT 2023","Sat Jan 14 01:06:03 GMT 2023","261836","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"failed","Sat Jan 14 03:13:39 GMT 2023","Sat Jan 14 03:18:01 GMT 2023","262570","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sat Jan 14 00:43:27 GMT 2023","Sat Jan 14 00:47:57 GMT 2023","270392","","Audiobook in Lyrasis","","Check of line for time remaining","","Check of line for time remaining",""
"broken","Sat Jan 14 01:26:13 GMT 2023","Sat Jan 14 01:30:13 GMT 2023","240435","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"passed","Fri Jan 13 23:59:53 GMT 2023","Sat Jan 14 00:06:28 GMT 2023","394951","","My books module","","Get a book from Subcategory List View and Return from Books in LYRASIS","","Get a book from Subcategory List View and Return from Books in LYRASIS",""
"failed","Sat Jan 14 01:50:25 GMT 2023","Sat Jan 14 01:54:45 GMT 2023","259483","","Audiobook in Lyrasis","","Biblioboard: Check time tracking line","","Biblioboard: Check time tracking line",""
"broken","Sat Jan 14 01:15:12 GMT 2023","Sat Jan 14 01:17:38 GMT 2023","145737","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sat Jan 14 01:56:55 GMT 2023","Sat Jan 14 01:59:24 GMT 2023","149266","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"broken","Sat Jan 14 02:16:26 GMT 2023","Sat Jan 14 02:18:58 GMT 2023","152105","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Jan 14 01:59:33 GMT 2023","Sat Jan 14 02:04:47 GMT 2023","314217","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Sat Jan 14 02:19:37 GMT 2023","Sat Jan 14 02:24:35 GMT 2023","297680","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"broken","Sat Jan 14 01:36:54 GMT 2023","Sat Jan 14 01:39:39 GMT 2023","165163","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"passed","Sat Jan 14 01:07:52 GMT 2023","Sat Jan 14 01:11:18 GMT 2023","206291","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sat Jan 14 00:49:53 GMT 2023","Sat Jan 14 00:53:41 GMT 2023","228496","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sat Jan 14 01:11:18 GMT 2023","Sat Jan 14 01:15:12 GMT 2023","234564","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Sat Jan 14 02:38:06 GMT 2023","Sat Jan 14 02:42:42 GMT 2023","275757","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sat Jan 14 00:01:12 GMT 2023","Sat Jan 14 00:04:45 GMT 2023","212762","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sat Jan 14 02:03:41 GMT 2023","Sat Jan 14 02:08:59 GMT 2023","317471","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"failed","Sat Jan 14 02:47:18 GMT 2023","Sat Jan 14 02:51:54 GMT 2023","276133","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sat Jan 14 00:57:09 GMT 2023","Sat Jan 14 01:00:44 GMT 2023","215343","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Fri Jan 13 23:52:48 GMT 2023","Fri Jan 13 23:57:07 GMT 2023","258806","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Sat Jan 14 01:54:45 GMT 2023","Sat Jan 14 01:59:33 GMT 2023","287914","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Fri Jan 13 23:54:37 GMT 2023","Fri Jan 13 23:59:53 GMT 2023","316215","","My books module","","Get a book from Book Detail View and Return from Books in LYRASIS","","Get a book from Book Detail View and Return from Books in LYRASIS",""
"passed","Sat Jan 14 00:53:41 GMT 2023","Sat Jan 14 00:57:09 GMT 2023","207661","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sat Jan 14 01:54:29 GMT 2023","Sat Jan 14 01:56:55 GMT 2023","145476","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"failed","Sat Jan 14 03:08:57 GMT 2023","Sat Jan 14 03:13:39 GMT 2023","281486","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sat Jan 14 00:45:18 GMT 2023","Sat Jan 14 00:47:53 GMT 2023","155326","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Jan 14 01:09:00 GMT 2023","Sat Jan 14 01:14:38 GMT 2023","338353","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Fri Jan 13 23:55:08 GMT 2023","Fri Jan 13 23:58:47 GMT 2023","219108","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sat Jan 14 01:27:31 GMT 2023","Sat Jan 14 01:32:12 GMT 2023","280707","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Sat Jan 14 00:49:21 GMT 2023","Sat Jan 14 00:53:11 GMT 2023","230469","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sat Jan 14 00:17:30 GMT 2023","Sat Jan 14 00:22:26 GMT 2023","295202","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Sat Jan 14 01:24:45 GMT 2023","Sat Jan 14 01:27:28 GMT 2023","162263","","Check sections from settings screen","","Setting: Advanced","","Setting: Advanced",""
"failed","Sat Jan 14 00:47:53 GMT 2023","Sat Jan 14 00:51:58 GMT 2023","245133","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sat Jan 14 02:33:27 GMT 2023","Sat Jan 14 02:38:06 GMT 2023","279089","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Jan 14 00:56:44 GMT 2023","Sat Jan 14 00:59:19 GMT 2023","155729","","Audiobook in Lyrasis","","Check of line for time remaining","","Check of line for time remaining",""
"broken","Sat Jan 14 01:16:36 GMT 2023","Sat Jan 14 01:21:46 GMT 2023","310329","","Read PDF in LYRARIS Reads on IOS","","Navigate by Thumbnails Lyrasis","","Navigate by Thumbnails Lyrasis",""
"broken","Sat Jan 14 01:17:38 GMT 2023","Sat Jan 14 01:22:06 GMT 2023","267539","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Holds","","Hold from Subcategory List View and Remove a Reserved Book from Holds",""
"broken","Sat Jan 14 01:04:31 GMT 2023","Sat Jan 14 01:09:00 GMT 2023","268516","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Sat Jan 14 00:04:45 GMT 2023","Sat Jan 14 00:08:33 GMT 2023","228263","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Sat Jan 14 00:53:11 GMT 2023","Sat Jan 14 00:57:05 GMT 2023","233629","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Fri Jan 13 23:51:44 GMT 2023","Fri Jan 13 23:55:08 GMT 2023","204209","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sat Jan 14 00:56:52 GMT 2023","Sat Jan 14 01:01:41 GMT 2023","289262","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Fri Jan 13 23:47:57 GMT 2023","Fri Jan 13 23:52:43 GMT 2023","285888","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Sat Jan 14 00:16:04 GMT 2023","Sat Jan 14 00:20:09 GMT 2023","244839","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Jan 14 01:45:52 GMT 2023","Sat Jan 14 01:48:24 GMT 2023","152332","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"broken","Sat Jan 14 01:42:44 GMT 2023","Sat Jan 14 01:48:17 GMT 2023","333037","","Read PDF in LYRARIS Reads on IOS","","Check table of contents Lyrasis","","Check table of contents Lyrasis",""
