"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 14 09:24:06 GMT 2023","Mon Aug 14 09:26:21 GMT 2023","135277","","Book detail view screen","","Get: Sign in: Check of loging in with leaving the Password field empty","","Get: Sign in: Check of loging in with leaving the Password field empty",""
"passed","Mon Aug 14 08:02:33 GMT 2023","Mon Aug 14 08:04:13 GMT 2023","100117","","Catalog Navigation","","Check of the titles of books sections in Palace","","Check of the titles of books sections in Palace",""
"broken","Mon Aug 14 09:42:34 GMT 2023","Mon Aug 14 09:45:13 GMT 2023","158293","","Read PDF in Palace Bookshelf on IOS","","Navigate by Thumbnails","","Navigate by Thumbnails",""
"failed","Mon Aug 14 10:15:04 GMT 2023","Mon Aug 14 10:16:05 GMT 2023","61023","","Search libraries and books","","Find a book in LYRASIS","","Find a book in LYRASIS",""
"failed","Mon Aug 14 07:57:29 GMT 2023","Mon Aug 14 08:00:43 GMT 2023","194087","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Mon Aug 14 09:34:50 GMT 2023","Mon Aug 14 09:36:30 GMT 2023","100689","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Mon Aug 14 09:46:30 GMT 2023","Mon Aug 14 09:49:23 GMT 2023","172733","","Check of View Sample","","Overdrive: Check of view sample in audiobook","","Overdrive: Check of view sample in audiobook",""
"broken","Mon Aug 14 08:20:42 GMT 2023","Mon Aug 14 08:26:16 GMT 2023","333732","","Distributors","","Overdrive: Getting and returning a book from Book Detail View","","Overdrive: Getting and returning a book from Book Detail View",""
"passed","Mon Aug 14 08:05:49 GMT 2023","Mon Aug 14 08:07:46 GMT 2023","116226","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"failed","Mon Aug 14 09:40:56 GMT 2023","Mon Aug 14 09:43:23 GMT 2023","146757","","Check of View Sample","","Palace Marketplace: Check of view sample","","Palace Marketplace: Check of view sample",""
"passed","Mon Aug 14 07:44:27 GMT 2023","Mon Aug 14 07:46:23 GMT 2023","115939","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Mon Aug 14 08:17:31 GMT 2023","Mon Aug 14 08:18:29 GMT 2023","58199","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Mon Aug 14 07:55:32 GMT 2023","Mon Aug 14 07:57:54 GMT 2023","142494","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (IOS)","","Get a book from Book Detail View and Read from Book Detail View (IOS)",""
"passed","Mon Aug 14 10:03:56 GMT 2023","Mon Aug 14 10:05:01 GMT 2023","64495","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Mon Aug 14 09:54:33 GMT 2023","Mon Aug 14 09:55:16 GMT 2023","43008","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Mon Aug 14 09:16:30 GMT 2023","Mon Aug 14 09:18:21 GMT 2023","111124","","Book detail view screen","","Get button: Check of availability of required interface elements","","Get button: Check of availability of required interface elements",""
"failed","Mon Aug 14 08:40:40 GMT 2023","Mon Aug 14 08:42:57 GMT 2023","136700","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Mon Aug 14 08:18:10 GMT 2023","Mon Aug 14 08:19:24 GMT 2023","73763","","Catalog Navigation","","Check all types of availability","","Check all types of availability",""
"failed","Mon Aug 14 09:01:14 GMT 2023","Mon Aug 14 09:07:02 GMT 2023","347769","","Book detail view screen","","Check of a ""More..."" button in Description section in Overdrive","","Check of a ""More..."" button in Description section in Overdrive",""
"passed","Mon Aug 14 09:32:19 GMT 2023","Mon Aug 14 09:33:18 GMT 2023","58938","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
"passed","Mon Aug 14 10:23:58 GMT 2023","Mon Aug 14 10:24:52 GMT 2023","53995","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"broken","Mon Aug 14 08:49:45 GMT 2023","Mon Aug 14 08:50:44 GMT 2023","58779","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Mon Aug 14 08:45:05 GMT 2023","Mon Aug 14 08:47:24 GMT 2023","139250","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Mon Aug 14 09:51:14 GMT 2023","Mon Aug 14 09:53:37 GMT 2023","143333","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"broken","Mon Aug 14 08:56:14 GMT 2023","Mon Aug 14 08:57:58 GMT 2023","104212","","Book detail view screen","","Check fields in Information section in Palace","","Check fields in Information section in Palace",""
"passed","Mon Aug 14 07:35:16 GMT 2023","Mon Aug 14 07:37:09 GMT 2023","113527","","Books transactions in Palace Bookshelf","","Get a book Subcategory List View and Return from Subcategory List View (IOS)","","Get a book Subcategory List View and Return from Subcategory List View (IOS)",""
"broken","Mon Aug 14 09:28:14 GMT 2023","Mon Aug 14 09:30:24 GMT 2023","130282","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"passed","Mon Aug 14 08:19:24 GMT 2023","Mon Aug 14 08:20:42 GMT 2023","78269","","Catalog Navigation","","Check of books collections","","Check of books collections",""
"passed","Mon Aug 14 08:24:36 GMT 2023","Mon Aug 14 08:26:44 GMT 2023","127557","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Mon Aug 14 10:23:04 GMT 2023","Mon Aug 14 10:23:58 GMT 2023","54242","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Mon Aug 14 09:53:37 GMT 2023","Mon Aug 14 09:55:55 GMT 2023","137667","","Read PDF in Palace Bookshelf on IOS","","Check table of contents","","Check table of contents",""
"broken","Mon Aug 14 09:07:09 GMT 2023","Mon Aug 14 09:09:14 GMT 2023","125180","","Read EPUB in Palace Bookshelf","","Navigate by Table of Contents Menu","","Navigate by Table of Contents Menu",""
