"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Feb 25 12:28:31 GMT 2023","Sat Feb 25 12:32:36 GMT 2023","245037","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"passed","Sat Feb 25 10:22:11 GMT 2023","Sat Feb 25 10:27:24 GMT 2023","312999","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Sat Feb 25 10:31:18 GMT 2023","Sat Feb 25 10:35:35 GMT 2023","257288","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"passed","Sat Feb 25 09:18:29 GMT 2023","Sat Feb 25 09:22:16 GMT 2023","227042","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sat Feb 25 11:58:29 GMT 2023","Sat Feb 25 12:00:47 GMT 2023","137632","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Feb 25 12:33:14 GMT 2023","Sat Feb 25 12:38:48 GMT 2023","334072","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sat Feb 25 11:21:31 GMT 2023","Sat Feb 25 11:26:33 GMT 2023","302667","","Read PDF in LYRARIS Reads on IOS","","Navigate by Page slider Lyrasis","","Navigate by Page slider Lyrasis",""
"failed","Sat Feb 25 11:12:10 GMT 2023","Sat Feb 25 11:16:50 GMT 2023","279935","","Read PDF in LYRARIS Reads on IOS","","Search Pdf Functionality Lyrasis","","Search Pdf Functionality Lyrasis",""
"broken","Sat Feb 25 12:44:29 GMT 2023","Sat Feb 25 12:49:36 GMT 2023","306519","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Feb 25 09:42:07 GMT 2023","Sat Feb 25 09:46:14 GMT 2023","246968","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Sat Feb 25 11:31:32 GMT 2023","Sat Feb 25 11:36:17 GMT 2023","284748","","Audiobook in Lyrasis","","Biblioboard: Check time tracking line","","Biblioboard: Check time tracking line",""
"broken","Sat Feb 25 11:30:32 GMT 2023","Sat Feb 25 11:35:24 GMT 2023","292158","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Feb 25 10:09:39 GMT 2023","Sat Feb 25 10:13:53 GMT 2023","253769","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Sat Feb 25 11:50:49 GMT 2023","Sat Feb 25 11:55:26 GMT 2023","277881","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"failed","Sat Feb 25 12:17:17 GMT 2023","Sat Feb 25 12:21:36 GMT 2023","258814","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Feb 25 11:16:50 GMT 2023","Sat Feb 25 11:21:31 GMT 2023","280687","","Read PDF in LYRARIS Reads on IOS","","Navigate by Pdf Search Results Lyrasis","","Navigate by Pdf Search Results Lyrasis",""
"passed","Sat Feb 25 12:22:40 GMT 2023","Sat Feb 25 12:28:31 GMT 2023","350667","","Reservation of book in LYRASIS","","Hold from Book Detail View and Cancel remove from holds tab (IOS)","","Hold from Book Detail View and Cancel remove from holds tab (IOS)",""
"passed","Sat Feb 25 10:43:31 GMT 2023","Sat Feb 25 10:47:00 GMT 2023","209092","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sat Feb 25 12:18:39 GMT 2023","Sat Feb 25 12:21:04 GMT 2023","144814","","Check sections from settings screen","","Setting: Advanced","","Setting: Advanced",""
"broken","Sat Feb 25 10:41:26 GMT 2023","Sat Feb 25 10:46:40 GMT 2023","314429","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
