"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Feb 15 01:54:40 GMT 2023","Wed Feb 15 01:56:04 GMT 2023","83661","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View",""
"passed","Wed Feb 15 00:58:29 GMT 2023","Wed Feb 15 01:02:59 GMT 2023","270161","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Wed Feb 15 01:29:08 GMT 2023","Wed Feb 15 01:32:32 GMT 2023","204310","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Wed Feb 15 01:49:21 GMT 2023","Wed Feb 15 01:53:11 GMT 2023","229868","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"broken","Wed Feb 15 01:04:34 GMT 2023","Wed Feb 15 01:06:04 GMT 2023","89941","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Wed Feb 15 00:54:55 GMT 2023","Wed Feb 15 00:58:08 GMT 2023","192627","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Wed Feb 15 01:58:25 GMT 2023","Wed Feb 15 01:59:53 GMT 2023","88170","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Wed Feb 15 01:56:04 GMT 2023","Wed Feb 15 01:57:29 GMT 2023","85354","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"broken","Wed Feb 15 01:27:43 GMT 2023","Wed Feb 15 01:29:08 GMT 2023","84194","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Wed Feb 15 00:30:46 GMT 2023","Wed Feb 15 00:35:57 GMT 2023","311163","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Wed Feb 15 01:32:32 GMT 2023","Wed Feb 15 01:33:54 GMT 2023","82288","","Distributors","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view",""
"broken","Wed Feb 15 02:19:12 GMT 2023","Wed Feb 15 02:20:44 GMT 2023","91487","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Feb 15 01:53:05 GMT 2023","Wed Feb 15 01:54:30 GMT 2023","84764","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"failed","Wed Feb 15 01:01:44 GMT 2023","Wed Feb 15 01:09:34 GMT 2023","470122","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Wed Feb 15 01:29:11 GMT 2023","Wed Feb 15 01:34:04 GMT 2023","292670","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Wed Feb 15 02:13:19 GMT 2023","Wed Feb 15 02:16:16 GMT 2023","177440","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Feb 15 01:24:18 GMT 2023","Wed Feb 15 01:27:43 GMT 2023","205528","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Wed Feb 15 02:31:13 GMT 2023","Wed Feb 15 02:33:42 GMT 2023","148284","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Feb 15 01:58:50 GMT 2023","Wed Feb 15 02:00:17 GMT 2023","87057","","Reservation of book in LYRASIS","","Check books sorting in Reservations","","Check books sorting in Reservations",""
"broken","Wed Feb 15 00:59:35 GMT 2023","Wed Feb 15 01:01:44 GMT 2023","129307","","Audiobook in Lyrasis","","Biblioboard: Navigate by Audiobook","","Biblioboard: Navigate by Audiobook",""
"broken","Wed Feb 15 01:43:13 GMT 2023","Wed Feb 15 01:46:22 GMT 2023","189738","","Read PDF in LYRASIS Reads on Android","","Check table of contents in Lyrasis","","Check table of contents in Lyrasis",""
"broken","Wed Feb 15 00:43:58 GMT 2023","Wed Feb 15 00:47:26 GMT 2023","208595","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"broken","Wed Feb 15 00:35:53 GMT 2023","Wed Feb 15 00:40:57 GMT 2023","304205","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Wed Feb 15 00:30:46 GMT 2023","Wed Feb 15 00:35:53 GMT 2023","307400","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Wed Feb 15 01:41:38 GMT 2023","Wed Feb 15 01:45:45 GMT 2023","246665","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"broken","Wed Feb 15 00:46:14 GMT 2023","Wed Feb 15 00:50:56 GMT 2023","282217","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Wed Feb 15 02:16:16 GMT 2023","Wed Feb 15 02:17:46 GMT 2023","89397","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Feb 15 01:03:05 GMT 2023","Wed Feb 15 01:04:34 GMT 2023","89214","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Wed Feb 15 00:55:47 GMT 2023","Wed Feb 15 00:57:10 GMT 2023","82701","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Wed Feb 15 01:09:34 GMT 2023","Wed Feb 15 01:11:03 GMT 2023","88195","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"broken","Wed Feb 15 01:10:35 GMT 2023","Wed Feb 15 01:11:59 GMT 2023","83548","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"broken","Wed Feb 15 01:57:29 GMT 2023","Wed Feb 15 01:58:50 GMT 2023","80824","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
