"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 06 00:56:43 GMT 2023","Mon Feb 06 00:59:41 GMT 2023","177333","","Audiobook in Lyrasis","","Biblioboard: Navigate by Audiobook","","Biblioboard: Navigate by Audiobook",""
"broken","Mon Feb 06 01:44:49 GMT 2023","Mon Feb 06 01:47:44 GMT 2023","174802","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Mon Feb 06 02:07:14 GMT 2023","Mon Feb 06 02:10:11 GMT 2023","176243","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon Feb 06 02:43:12 GMT 2023","Mon Feb 06 02:46:11 GMT 2023","178823","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Mon Feb 06 01:58:20 GMT 2023","Mon Feb 06 02:01:18 GMT 2023","178601","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Mon Feb 06 02:10:11 GMT 2023","Mon Feb 06 02:13:09 GMT 2023","178092","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon Feb 06 00:45:35 GMT 2023","Mon Feb 06 00:49:35 GMT 2023","240830","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"broken","Mon Feb 06 00:43:46 GMT 2023","Mon Feb 06 00:46:06 GMT 2023","139178","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Mon Feb 06 01:23:15 GMT 2023","Mon Feb 06 01:26:18 GMT 2023","183030","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"broken","Mon Feb 06 01:04:45 GMT 2023","Mon Feb 06 01:05:45 GMT 2023","59263","","Read PDF in LYRASIS Reads on Android","","Check table of contents in Lyrasis","","Check table of contents in Lyrasis",""
"broken","Mon Feb 06 02:19:01 GMT 2023","Mon Feb 06 02:22:00 GMT 2023","178854","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon Feb 06 01:25:43 GMT 2023","Mon Feb 06 01:29:40 GMT 2023","237185","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Mon Feb 06 00:34:12 GMT 2023","Mon Feb 06 00:37:47 GMT 2023","214709","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Mon Feb 06 00:50:29 GMT 2023","Mon Feb 06 00:54:02 GMT 2023","213514","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Mon Feb 06 00:37:51 GMT 2023","Mon Feb 06 00:39:48 GMT 2023","117160","","Manage Libraries","","Store library card","","Store library card",""
"broken","Mon Feb 06 01:23:52 GMT 2023","Mon Feb 06 01:27:25 GMT 2023","213005","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Mon Feb 06 01:32:37 GMT 2023","Mon Feb 06 01:36:09 GMT 2023","211498","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"broken","Mon Feb 06 01:02:23 GMT 2023","Mon Feb 06 01:05:51 GMT 2023","207759","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Mon Feb 06 00:59:41 GMT 2023","Mon Feb 06 01:02:38 GMT 2023","177153","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"broken","Mon Feb 06 00:58:52 GMT 2023","Mon Feb 06 01:02:23 GMT 2023","210439","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Mon Feb 06 00:44:22 GMT 2023","Mon Feb 06 00:47:19 GMT 2023","176977","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Mon Feb 06 01:46:01 GMT 2023","Mon Feb 06 01:49:28 GMT 2023","207390","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Mon Feb 06 01:47:44 GMT 2023","Mon Feb 06 01:50:40 GMT 2023","176067","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Mon Feb 06 01:36:09 GMT 2023","Mon Feb 06 01:39:21 GMT 2023","192438","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
