"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 31 05:03:23 GMT 2023","Tue Jan 31 05:05:14 GMT 2023","110968","","Distributors","","Overdrive: Check of canceling the downloading from book details view","","Overdrive: Check of canceling the downloading from book details view",""
"passed","Tue Jan 31 05:49:21 GMT 2023","Tue Jan 31 05:51:34 GMT 2023","132861","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"failed","Tue Jan 31 05:22:58 GMT 2023","Tue Jan 31 05:27:46 GMT 2023","287855","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"failed","Tue Jan 31 05:27:46 GMT 2023","Tue Jan 31 05:31:16 GMT 2023","209970","","Read EPUB from Overdrive in A1QA","","Epub: Delete bookmarks","","Epub: Delete bookmarks",""
"passed","Tue Jan 31 05:07:34 GMT 2023","Tue Jan 31 05:09:38 GMT 2023","124466","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Tue Jan 31 05:46:51 GMT 2023","Tue Jan 31 05:48:13 GMT 2023","81735","","Check sections from settings screen","","User Agreement","","User Agreement",""
"passed","Tue Jan 31 05:40:17 GMT 2023","Tue Jan 31 05:41:04 GMT 2023","47736","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"broken","Tue Jan 31 05:01:23 GMT 2023","Tue Jan 31 05:03:23 GMT 2023","120862","","Distributors","","Palace: Check of canceling the downloading from book details view","","Palace: Check of canceling the downloading from book details view",""
"broken","Tue Jan 31 05:33:21 GMT 2023","Tue Jan 31 05:35:38 GMT 2023","136497","","Read PDF in Palace Bookshelf on Android","","Check of book title and back button Palace","","Check of book title and back button Palace",""
"failed","Tue Jan 31 05:00:14 GMT 2023","Tue Jan 31 05:01:23 GMT 2023","68930","","Distributors","","Palace Bookshelf: Getting and returning a book from Book Detail View","","Palace Bookshelf: Getting and returning a book from Book Detail View",""
