"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 07 02:19:21 GMT 2023","Wed Jun 07 02:23:45 GMT 2023","264425","","Catalog Navigation","","Browse Categories in Palace","","Browse Categories in Palace",""
"failed","Wed Jun 07 03:15:34 GMT 2023","Wed Jun 07 03:19:09 GMT 2023","215123","","Read EPUB in Palace Bookshelf","","Open book to last page read","","Open book to last page read",""
"failed","Wed Jun 07 01:57:53 GMT 2023","Wed Jun 07 02:00:27 GMT 2023","153892","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (IOS)","","Get a book from Subcategory List View and Return from Books (IOS)",""
"broken","Wed Jun 07 02:53:46 GMT 2023","Wed Jun 07 02:56:23 GMT 2023","157039","","Distributors","","Palace Bookshelf: Getting and returning a book from Book Detail View","","Palace Bookshelf: Getting and returning a book from Book Detail View",""
"failed","Wed Jun 07 03:22:24 GMT 2023","Wed Jun 07 03:24:21 GMT 2023","117453","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"failed","Wed Jun 07 02:28:08 GMT 2023","Wed Jun 07 02:30:45 GMT 2023","156802","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Wed Jun 07 02:11:25 GMT 2023","Wed Jun 07 02:16:21 GMT 2023","295405","","Audiobooks in A1QA library","","Audiobooks: Check of line for time remaining","","Audiobooks: Check of line for time remaining",""
"failed","Wed Jun 07 02:59:11 GMT 2023","Wed Jun 07 03:03:16 GMT 2023","245257","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of font style","","Epub: Font settings: Check of font style",""
"passed","Wed Jun 07 02:55:43 GMT 2023","Wed Jun 07 02:57:54 GMT 2023","130470","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Wed Jun 07 03:03:01 GMT 2023","Wed Jun 07 03:05:09 GMT 2023","128440","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Wed Jun 07 04:13:41 GMT 2023","Wed Jun 07 04:14:39 GMT 2023","57411","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Wed Jun 07 03:30:31 GMT 2023","Wed Jun 07 03:32:23 GMT 2023","112264","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"failed","Wed Jun 07 02:37:27 GMT 2023","Wed Jun 07 02:38:12 GMT 2023","45183","","Catalog Navigation","","Check of books availability in LYRASIS","","Check of books availability in LYRASIS",""
"broken","Wed Jun 07 02:59:52 GMT 2023","Wed Jun 07 03:01:47 GMT 2023","115664","","Read EPUB in Palace Bookshelf","","Navigate by Page","","Navigate by Page",""
"passed","Wed Jun 07 01:59:35 GMT 2023","Wed Jun 07 02:01:39 GMT 2023","124434","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"failed","Wed Jun 07 02:16:59 GMT 2023","Wed Jun 07 02:19:01 GMT 2023","121398","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Wed Jun 07 02:19:01 GMT 2023","Wed Jun 07 02:21:02 GMT 2023","121211","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"broken","Wed Jun 07 02:28:08 GMT 2023","Wed Jun 07 02:30:12 GMT 2023","124192","","Catalog Navigation","","Sort Lists in Palace","","Sort Lists in Palace",""
"passed","Wed Jun 07 04:07:36 GMT 2023","Wed Jun 07 04:08:16 GMT 2023","39918","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Wed Jun 07 02:27:12 GMT 2023","Wed Jun 07 02:28:08 GMT 2023","56645","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Wed Jun 07 04:02:26 GMT 2023","Wed Jun 07 04:03:22 GMT 2023","55946","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Wed Jun 07 03:36:29 GMT 2023","Wed Jun 07 03:38:35 GMT 2023","126021","","Book detail view screen","","Get: Sign in: Library card: Check that the field allows you to edit the data","","Get: Sign in: Library card: Check that the field allows you to edit the data",""
"passed","Wed Jun 07 04:08:58 GMT 2023","Wed Jun 07 04:09:50 GMT 2023","52074","","Search libraries and books","","Find a book in Palace","","Find a book in Palace",""
"failed","Wed Jun 07 03:29:48 GMT 2023","Wed Jun 07 03:30:31 GMT 2023","42924","","Menu Bar","","Check of the tabs in LYRASIS","","Check of the tabs in LYRASIS",""
"broken","Wed Jun 07 02:21:02 GMT 2023","Wed Jun 07 02:23:14 GMT 2023","131750","","Book detail view screen","","Biblioboard audiobook: Check of a book format in LYRASIS","","Biblioboard audiobook: Check of a book format in LYRASIS",""
"broken","Wed Jun 07 03:56:55 GMT 2023","Wed Jun 07 04:00:04 GMT 2023","188928","","Check of View Sample","","Overdrive: Check of view sample in epub","","Overdrive: Check of view sample in epub",""
"passed","Wed Jun 07 04:17:19 GMT 2023","Wed Jun 07 04:18:18 GMT 2023","59562","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Wed Jun 07 04:08:16 GMT 2023","Wed Jun 07 04:08:58 GMT 2023","42102","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Wed Jun 07 02:09:47 GMT 2023","Wed Jun 07 02:11:48 GMT 2023","120284","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Wed Jun 07 04:15:31 GMT 2023","Wed Jun 07 04:16:21 GMT 2023","50614","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Wed Jun 07 03:56:04 GMT 2023","Wed Jun 07 03:57:53 GMT 2023","108852","","Search libraries and books","","Find a library and delete it","","Find a library and delete it",""
"failed","Wed Jun 07 03:16:06 GMT 2023","Wed Jun 07 03:17:20 GMT 2023","73585","","Book detail view screen","","Check related books section in Palace","","Check related books section in Palace",""
"passed","Wed Jun 07 02:01:39 GMT 2023","Wed Jun 07 02:03:38 GMT 2023","118518","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
