"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Mar 04 01:16:28 GMT 2023","Sat Mar 04 01:19:12 GMT 2023","164189","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Sat Mar 04 01:49:57 GMT 2023","Sat Mar 04 01:54:19 GMT 2023","262274","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"passed","Sat Mar 04 02:17:30 GMT 2023","Sat Mar 04 02:22:43 GMT 2023","312359","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"passed","Sat Mar 04 03:35:27 GMT 2023","Sat Mar 04 03:40:20 GMT 2023","293494","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Sat Mar 04 02:21:43 GMT 2023","Sat Mar 04 02:25:25 GMT 2023","221769","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sat Mar 04 04:28:01 GMT 2023","Sat Mar 04 04:30:49 GMT 2023","167734","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"passed","Sat Mar 04 01:26:10 GMT 2023","Sat Mar 04 01:31:21 GMT 2023","310305","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sat Mar 04 03:04:41 GMT 2023","Sat Mar 04 03:09:40 GMT 2023","299061","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Sat Mar 04 02:03:39 GMT 2023","Sat Mar 04 02:08:33 GMT 2023","293400","","Audiobook in Lyrasis","","Check of line for time remaining","","Check of line for time remaining",""
"passed","Sat Mar 04 03:18:24 GMT 2023","Sat Mar 04 03:22:42 GMT 2023","257487","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sat Mar 04 01:12:49 GMT 2023","Sat Mar 04 01:17:10 GMT 2023","261085","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"broken","Sat Mar 04 02:12:58 GMT 2023","Sat Mar 04 02:18:06 GMT 2023","308632","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sat Mar 04 01:22:07 GMT 2023","Sat Mar 04 01:24:57 GMT 2023","170335","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Sat Mar 04 02:13:35 GMT 2023","Sat Mar 04 02:17:30 GMT 2023","234892","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Sat Mar 04 04:16:24 GMT 2023","Sat Mar 04 04:19:20 GMT 2023","176017","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"passed","Sat Mar 04 01:02:11 GMT 2023","Sat Mar 04 01:06:03 GMT 2023","232248","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
