"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Mar 26 05:53:41 GMT 2023","Sun Mar 26 05:55:15 GMT 2023","94603","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Mar 26 06:01:29 GMT 2023","Sun Mar 26 06:05:01 GMT 2023","211842","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Mar 26 08:22:24 GMT 2023","Sun Mar 26 08:27:21 GMT 2023","297390","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Holds","","Hold from Subcategory List View and Remove a Reserved Book from Holds",""
"failed","Sun Mar 26 06:11:03 GMT 2023","Sun Mar 26 06:16:48 GMT 2023","344893","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Mar 26 07:12:41 GMT 2023","Sun Mar 26 07:18:17 GMT 2023","336380","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"passed","Sun Mar 26 06:58:34 GMT 2023","Sun Mar 26 07:03:48 GMT 2023","313932","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sun Mar 26 05:49:18 GMT 2023","Sun Mar 26 05:53:41 GMT 2023","262189","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Sun Mar 26 07:57:47 GMT 2023","Sun Mar 26 08:04:50 GMT 2023","422861","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 26 06:21:51 GMT 2023","Sun Mar 26 06:26:53 GMT 2023","301870","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sun Mar 26 07:49:00 GMT 2023","Sun Mar 26 07:51:48 GMT 2023","168441","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sun Mar 26 07:46:54 GMT 2023","Sun Mar 26 07:51:31 GMT 2023","276097","","Read PDF in LYRARIS Reads on IOS","","Navigate by Chapters Lyrasis","","Navigate by Chapters Lyrasis",""
"broken","Sun Mar 26 07:38:24 GMT 2023","Sun Mar 26 07:40:14 GMT 2023","110747","","Read PDF in LYRARIS Reads on IOS","","Bookmarks Functionality Lyrasis","","Bookmarks Functionality Lyrasis",""
"broken","Sun Mar 26 07:31:30 GMT 2023","Sun Mar 26 07:34:12 GMT 2023","162200","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sun Mar 26 07:40:53 GMT 2023","Sun Mar 26 07:43:30 GMT 2023","157629","","Audiobook in Lyrasis","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Mar 26 05:27:42 GMT 2023","Sun Mar 26 05:32:54 GMT 2023","312371","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Sun Mar 26 08:16:44 GMT 2023","Sun Mar 26 08:22:46 GMT 2023","361946","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"failed","Sun Mar 26 07:51:23 GMT 2023","Sun Mar 26 07:57:47 GMT 2023","384819","","My books module","","Alert: Biblioboard audiobooks: Check of Cancel button after Return button tapping","","Alert: Biblioboard audiobooks: Check of Cancel button after Return button tapping",""
"broken","Sun Mar 26 06:53:44 GMT 2023","Sun Mar 26 06:58:00 GMT 2023","256063","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Sun Mar 26 07:51:31 GMT 2023","Sun Mar 26 07:54:03 GMT 2023","152658","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Sun Mar 26 06:32:46 GMT 2023","Sun Mar 26 06:38:17 GMT 2023","331932","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sun Mar 26 06:32:46 GMT 2023","Sun Mar 26 06:34:18 GMT 2023","92379","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sun Mar 26 07:13:48 GMT 2023","Sun Mar 26 07:16:37 GMT 2023","169714","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"broken","Sun Mar 26 06:50:59 GMT 2023","Sun Mar 26 06:52:40 GMT 2023","100836","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
