"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jan 22 16:36:23 GMT 2023","Sun Jan 22 16:40:55 GMT 2023","272058","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Sun Jan 22 16:54:37 GMT 2023","Sun Jan 22 16:57:12 GMT 2023","154780","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Sun Jan 22 16:43:33 GMT 2023","Sun Jan 22 16:47:31 GMT 2023","237873","","Audiobook in Lyrasis","","Biblioboard: Navigate by Audiobook","","Biblioboard: Navigate by Audiobook",""
"broken","Sun Jan 22 16:46:29 GMT 2023","Sun Jan 22 16:51:40 GMT 2023","310888","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Sun Jan 22 17:19:19 GMT 2023","Sun Jan 22 17:21:48 GMT 2023","149326","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sun Jan 22 17:24:19 GMT 2023","Sun Jan 22 17:29:45 GMT 2023","325929","","Read PDF in LYRARIS Reads on IOS","","Navigate by Page Lyrasis","","Navigate by Page Lyrasis",""
"broken","Sun Jan 22 16:59:02 GMT 2023","Sun Jan 22 17:01:41 GMT 2023","158617","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sun Jan 22 16:33:25 GMT 2023","Sun Jan 22 16:37:20 GMT 2023","235346","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Jan 22 16:35:58 GMT 2023","Sun Jan 22 16:41:22 GMT 2023","324050","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"passed","Sun Jan 22 16:20:34 GMT 2023","Sun Jan 22 16:24:01 GMT 2023","206336","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Jan 22 19:05:40 GMT 2023","Sun Jan 22 19:11:46 GMT 2023","366089","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
