"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Feb 26 08:19:41 GMT 2023","Sun Feb 26 08:23:28 GMT 2023","227211","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Sun Feb 26 09:53:28 GMT 2023","Sun Feb 26 09:57:09 GMT 2023","220277","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"passed","Sun Feb 26 10:38:58 GMT 2023","Sun Feb 26 10:44:35 GMT 2023","337072","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sun Feb 26 08:57:26 GMT 2023","Sun Feb 26 09:00:54 GMT 2023","207644","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Feb 26 09:49:06 GMT 2023","Sun Feb 26 09:51:59 GMT 2023","172977","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
"passed","Sun Feb 26 10:15:39 GMT 2023","Sun Feb 26 10:19:02 GMT 2023","202899","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Sun Feb 26 08:54:13 GMT 2023","Sun Feb 26 08:57:26 GMT 2023","192816","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Feb 26 09:59:11 GMT 2023","Sun Feb 26 10:02:36 GMT 2023","205079","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View",""
"passed","Sun Feb 26 09:27:08 GMT 2023","Sun Feb 26 09:31:26 GMT 2023","258216","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"passed","Sun Feb 26 11:20:14 GMT 2023","Sun Feb 26 11:24:06 GMT 2023","232149","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sun Feb 26 09:36:57 GMT 2023","Sun Feb 26 09:39:45 GMT 2023","168324","","Read PDF in LYRASIS Reads on Android","","Check of book title and back button in Lyrasis","","Check of book title and back button in Lyrasis",""
"failed","Sun Feb 26 09:02:34 GMT 2023","Sun Feb 26 09:06:37 GMT 2023","243304","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"passed","Sun Feb 26 09:00:47 GMT 2023","Sun Feb 26 09:03:49 GMT 2023","182355","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Sun Feb 26 09:47:19 GMT 2023","Sun Feb 26 09:50:24 GMT 2023","184952","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"failed","Sun Feb 26 09:03:57 GMT 2023","Sun Feb 26 09:07:12 GMT 2023","194687","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Sun Feb 26 09:45:52 GMT 2023","Sun Feb 26 09:49:06 GMT 2023","194187","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"broken","Sun Feb 26 08:34:11 GMT 2023","Sun Feb 26 08:36:32 GMT 2023","140382","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Feb 26 10:02:36 GMT 2023","Sun Feb 26 10:06:01 GMT 2023","204339","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"passed","Sun Feb 26 08:33:17 GMT 2023","Sun Feb 26 08:36:29 GMT 2023","192341","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Sun Feb 26 09:10:13 GMT 2023","Sun Feb 26 09:14:01 GMT 2023","227956","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"passed","Sun Feb 26 09:06:37 GMT 2023","Sun Feb 26 09:14:00 GMT 2023","442565","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"failed","Sun Feb 26 09:57:09 GMT 2023","Sun Feb 26 10:00:32 GMT 2023","203249","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Sun Feb 26 08:15:18 GMT 2023","Sun Feb 26 08:18:51 GMT 2023","213065","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Sun Feb 26 10:06:01 GMT 2023","Sun Feb 26 10:08:21 GMT 2023","139932","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
"broken","Sun Feb 26 08:18:51 GMT 2023","Sun Feb 26 08:22:11 GMT 2023","200422","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Sun Feb 26 09:14:01 GMT 2023","Sun Feb 26 09:17:32 GMT 2023","211411","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"passed","Sun Feb 26 10:19:02 GMT 2023","Sun Feb 26 10:22:18 GMT 2023","196403","","Audiobook in Lyrasis","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Feb 26 08:34:29 GMT 2023","Sun Feb 26 08:37:49 GMT 2023","200062","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Sun Feb 26 11:24:06 GMT 2023","Sun Feb 26 11:28:05 GMT 2023","239021","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Feb 26 09:06:51 GMT 2023","Sun Feb 26 09:10:13 GMT 2023","202171","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sun Feb 26 08:56:39 GMT 2023","Sun Feb 26 09:02:34 GMT 2023","354542","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sun Feb 26 10:48:04 GMT 2023","Sun Feb 26 10:54:58 GMT 2023","413984","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sun Feb 26 08:39:51 GMT 2023","Sun Feb 26 08:43:09 GMT 2023","198170","","Audiobook in Lyrasis","","Biblioboard: Navigate by Audiobook","","Biblioboard: Navigate by Audiobook",""
"failed","Sun Feb 26 10:00:32 GMT 2023","Sun Feb 26 10:04:14 GMT 2023","222035","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"failed","Sun Feb 26 08:37:49 GMT 2023","Sun Feb 26 08:41:40 GMT 2023","230857","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Sun Feb 26 08:18:20 GMT 2023","Sun Feb 26 08:22:22 GMT 2023","242881","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
