"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 20 07:39:54 GMT 2023","Thu Jul 20 07:42:15 GMT 2023","141584","","Catalog Navigation","","Check of books sorting in LYRASIS","","Check of books sorting in LYRASIS",""
"passed","Thu Jul 20 07:14:34 GMT 2023","Thu Jul 20 07:16:40 GMT 2023","125821","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Thu Jul 20 08:28:40 GMT 2023","Thu Jul 20 08:29:24 GMT 2023","44238","","Manage Libraries","","Welcome screen: Add Library","","Welcome screen: Add Library",""
"passed","Thu Jul 20 08:47:57 GMT 2023","Thu Jul 20 08:48:47 GMT 2023","50132","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
"failed","Thu Jul 20 08:21:06 GMT 2023","Thu Jul 20 08:26:29 GMT 2023","323166","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of text theme","","Epub: Font settings: Check of text theme",""
"broken","Thu Jul 20 08:12:29 GMT 2023","Thu Jul 20 08:14:02 GMT 2023","93271","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Thu Jul 20 07:18:47 GMT 2023","Thu Jul 20 07:20:50 GMT 2023","122787","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Thu Jul 20 07:40:40 GMT 2023","Thu Jul 20 07:42:31 GMT 2023","110382","","Book detail view screen","","Biblioboard audiobook: Check of a book format in LYRASIS","","Biblioboard audiobook: Check of a book format in LYRASIS",""
"passed","Thu Jul 20 08:22:27 GMT 2023","Thu Jul 20 08:24:29 GMT 2023","122157","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"failed","Thu Jul 20 09:07:24 GMT 2023","Thu Jul 20 09:09:38 GMT 2023","134716","","Read PDF in Palace Bookshelf on Android","","Settings: Check of Wrapped scrolling Palace","","Settings: Check of Wrapped scrolling Palace",""
"passed","Thu Jul 20 07:42:31 GMT 2023","Thu Jul 20 07:44:37 GMT 2023","126335","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Thu Jul 20 07:29:09 GMT 2023","Thu Jul 20 07:30:35 GMT 2023","85651","","Catalog Navigation","","Check of ""More"" button in books sections in Palace","","Check of ""More"" button in books sections in Palace",""
"broken","Thu Jul 20 07:54:38 GMT 2023","Thu Jul 20 08:02:08 GMT 2023","449897","","Distributors","","Overdrive: Getting and returning an audiobook from Book Detail View","","Overdrive: Getting and returning an audiobook from Book Detail View",""
"passed","Thu Jul 20 07:16:40 GMT 2023","Thu Jul 20 07:18:47 GMT 2023","127137","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Thu Jul 20 07:10:16 GMT 2023","Thu Jul 20 07:12:31 GMT 2023","135026","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Thu Jul 20 09:00:11 GMT 2023","Thu Jul 20 09:00:56 GMT 2023","45001","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Thu Jul 20 09:08:52 GMT 2023","Thu Jul 20 09:10:02 GMT 2023","70513","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"failed","Thu Jul 20 08:04:01 GMT 2023","Thu Jul 20 08:08:21 GMT 2023","259697","","Distributors","","Overdrive: Check of canceling the downloading from book details view","","Overdrive: Check of canceling the downloading from book details view",""
"passed","Thu Jul 20 09:20:29 GMT 2023","Thu Jul 20 09:21:51 GMT 2023","82244","","Search libraries and books","","Check of displaying the search field after search a book in LYRASIS","","Check of displaying the search field after search a book in LYRASIS",""
"passed","Thu Jul 20 08:58:11 GMT 2023","Thu Jul 20 08:58:49 GMT 2023","38643","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Thu Jul 20 08:22:23 GMT 2023","Thu Jul 20 08:24:27 GMT 2023","124630","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Thu Jul 20 08:02:08 GMT 2023","Thu Jul 20 08:04:01 GMT 2023","113373","","Distributors","","Palace Bookshelf: Getting and returning a book from Book Detail View","","Palace Bookshelf: Getting and returning a book from Book Detail View",""
"passed","Thu Jul 20 08:55:22 GMT 2023","Thu Jul 20 08:56:04 GMT 2023","42112","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Thu Jul 20 08:59:17 GMT 2023","Thu Jul 20 09:01:05 GMT 2023","108224","","Book detail view screen","","Get: Sign in: Library card: Check that the field allows you to edit the data","","Get: Sign in: Library card: Check that the field allows you to edit the data",""
"passed","Thu Jul 20 07:48:42 GMT 2023","Thu Jul 20 07:50:57 GMT 2023","134520","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Thu Jul 20 09:10:43 GMT 2023","Thu Jul 20 09:11:32 GMT 2023","49858","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"passed","Thu Jul 20 08:48:37 GMT 2023","Thu Jul 20 08:50:48 GMT 2023","130606","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Thu Jul 20 09:09:41 GMT 2023","Thu Jul 20 09:10:43 GMT 2023","61170","","Check sections from settings screen","","Settings: User License Agreement","","Settings: User License Agreement",""
"passed","Thu Jul 20 08:32:33 GMT 2023","Thu Jul 20 08:34:17 GMT 2023","104194","","Book detail view screen","","Check of a book title and author in Palace","","Check of a book title and author in Palace",""
"passed","Thu Jul 20 08:57:10 GMT 2023","Thu Jul 20 08:59:17 GMT 2023","126905","","Book detail view screen","","Get: Sign in: Check of loging in with leaving the Password field empty","","Get: Sign in: Check of loging in with leaving the Password field empty",""
"passed","Thu Jul 20 08:34:17 GMT 2023","Thu Jul 20 08:36:04 GMT 2023","106377","","Book detail view screen","","Check of a ""More..."" button in Description section in Palace","","Check of a ""More..."" button in Description section in Palace",""
