"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 19 19:24:09 GMT 2023","Sat Aug 19 19:26:48 GMT 2023","159552","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sat Aug 19 19:15:17 GMT 2023","Sat Aug 19 19:17:11 GMT 2023","114417","","Distributors","","Palace Bookshelf: Getting and returning a book from Book Detail View","","Palace Bookshelf: Getting and returning a book from Book Detail View",""
"passed","Sat Aug 19 20:46:54 GMT 2023","Sat Aug 19 20:48:05 GMT 2023","71120","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"passed","Sat Aug 19 19:53:45 GMT 2023","Sat Aug 19 19:55:28 GMT 2023","102887","","Book detail view screen","","Check related books section in Palace","","Check related books section in Palace",""
"failed","Sat Aug 19 18:50:29 GMT 2023","Sat Aug 19 18:52:24 GMT 2023","115584","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Sat Aug 19 18:33:17 GMT 2023","Sat Aug 19 18:35:16 GMT 2023","119439","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (ANDROID)","","Get a book from Book Detail View and Return from Book Detail View (ANDROID)",""
"passed","Sat Aug 19 18:57:49 GMT 2023","Sat Aug 19 18:59:54 GMT 2023","124290","","Catalog Navigation","","Check of books availability in LYRASIS","","Check of books availability in LYRASIS",""
"passed","Sat Aug 19 20:00:49 GMT 2023","Sat Aug 19 20:03:54 GMT 2023","185285","","Manage Libraries","","Settings: Add Library: Check of the added libraries sorting","","Settings: Add Library: Check of the added libraries sorting",""
"passed","Sat Aug 19 20:21:51 GMT 2023","Sat Aug 19 20:22:26 GMT 2023","35163","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Sat Aug 19 19:21:46 GMT 2023","Sat Aug 19 19:24:09 GMT 2023","142437","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sat Aug 19 18:55:59 GMT 2023","Sat Aug 19 18:58:12 GMT 2023","132847","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Sat Aug 19 19:33:27 GMT 2023","Sat Aug 19 19:35:35 GMT 2023","128210","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Sat Aug 19 20:08:08 GMT 2023","Sat Aug 19 20:09:44 GMT 2023","95430","","Manage Libraries","","Logo: Add library: Check of adding a library","","Logo: Add library: Check of adding a library",""
"broken","Sat Aug 19 19:51:28 GMT 2023","Sat Aug 19 19:53:45 GMT 2023","137167","","Book detail view screen","","Check fields in Information section in Palace","","Check fields in Information section in Palace",""
"passed","Sat Aug 19 20:25:05 GMT 2023","Sat Aug 19 20:25:41 GMT 2023","35680","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"failed","Sat Aug 19 20:16:16 GMT 2023","Sat Aug 19 20:18:51 GMT 2023","155202","","Read PDF in Palace Bookshelf on Android","","Check table of contents Palace","","Check table of contents Palace",""
"failed","Sat Aug 19 19:54:29 GMT 2023","Sat Aug 19 20:00:14 GMT 2023","344796","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"passed","Sat Aug 19 20:37:58 GMT 2023","Sat Aug 19 20:39:02 GMT 2023","64388","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
