"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 12 18:13:32 GMT 2023","Sun Mar 12 18:17:28 GMT 2023","236683","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Sun Mar 12 17:25:17 GMT 2023","Sun Mar 12 17:29:50 GMT 2023","273338","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"failed","Sun Mar 12 17:12:56 GMT 2023","Sun Mar 12 17:16:33 GMT 2023","216993","","Audiobook in Lyrasis","","Biblioboard: Check of line for time remaining","","Biblioboard: Check of line for time remaining",""
"broken","Sun Mar 12 16:20:27 GMT 2023","Sun Mar 12 16:21:13 GMT 2023","46338","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Sun Mar 12 17:30:03 GMT 2023","Sun Mar 12 17:34:37 GMT 2023","274360","","My books module","","Get a book from Subcategory List View and Return from Books in LYRASIS","","Get a book from Subcategory List View and Return from Books in LYRASIS",""
"broken","Sun Mar 12 18:46:17 GMT 2023","Sun Mar 12 18:50:06 GMT 2023","228283","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 12 17:52:40 GMT 2023","Sun Mar 12 17:57:32 GMT 2023","291624","","Read PDF in LYRARIS Reads on IOS","","Navigate by Chapters Lyrasis","","Navigate by Chapters Lyrasis",""
"broken","Sun Mar 12 17:00:30 GMT 2023","Sun Mar 12 17:03:58 GMT 2023","208215","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Sun Mar 12 17:21:36 GMT 2023","Sun Mar 12 17:25:17 GMT 2023","221280","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sun Mar 12 18:07:45 GMT 2023","Sun Mar 12 18:09:57 GMT 2023","131480","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"failed","Sun Mar 12 16:16:18 GMT 2023","Sun Mar 12 16:19:35 GMT 2023","196827","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Mar 12 18:17:32 GMT 2023","Sun Mar 12 18:20:03 GMT 2023","151401","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"failed","Sun Mar 12 16:57:34 GMT 2023","Sun Mar 12 17:00:30 GMT 2023","175582","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"failed","Sun Mar 12 18:11:29 GMT 2023","Sun Mar 12 18:15:21 GMT 2023","232120","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sun Mar 12 17:29:18 GMT 2023","Sun Mar 12 17:30:03 GMT 2023","44829","","My books module","","Get a book from Book Detail View and Return from Books in LYRASIS","","Get a book from Book Detail View and Return from Books in LYRASIS",""
"failed","Sun Mar 12 16:45:40 GMT 2023","Sun Mar 12 16:50:52 GMT 2023","311641","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sun Mar 12 17:27:16 GMT 2023","Sun Mar 12 17:29:18 GMT 2023","122194","","Manage Libraries","","Store library card","","Store library card",""
"failed","Sun Mar 12 19:13:00 GMT 2023","Sun Mar 12 19:16:43 GMT 2023","222862","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Mar 12 17:49:34 GMT 2023","Sun Mar 12 17:50:29 GMT 2023","54896","","Read PDF in LYRARIS Reads on IOS","","Bookmarks Functionality Lyrasis","","Bookmarks Functionality Lyrasis",""
"broken","Sun Mar 12 16:25:23 GMT 2023","Sun Mar 12 16:29:35 GMT 2023","252237","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sun Mar 12 17:22:25 GMT 2023","Sun Mar 12 17:27:16 GMT 2023","290631","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"broken","Sun Mar 12 17:14:57 GMT 2023","Sun Mar 12 17:18:58 GMT 2023","241736","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Sun Mar 12 17:11:31 GMT 2023","Sun Mar 12 17:14:57 GMT 2023","205549","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Sun Mar 12 18:35:35 GMT 2023","Sun Mar 12 18:36:25 GMT 2023","49911","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sun Mar 12 17:42:41 GMT 2023","Sun Mar 12 17:46:39 GMT 2023","238451","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sun Mar 12 16:43:21 GMT 2023","Sun Mar 12 16:46:38 GMT 2023","196682","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Sun Mar 12 19:08:24 GMT 2023","Sun Mar 12 19:10:38 GMT 2023","133580","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sun Mar 12 17:54:12 GMT 2023","Sun Mar 12 17:59:22 GMT 2023","309353","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Sun Mar 12 16:39:40 GMT 2023","Sun Mar 12 16:43:21 GMT 2023","220587","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Sun Mar 12 18:16:01 GMT 2023","Sun Mar 12 18:20:39 GMT 2023","278114","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"broken","Sun Mar 12 16:33:46 GMT 2023","Sun Mar 12 16:36:07 GMT 2023","140697","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Sun Mar 12 19:16:43 GMT 2023","Sun Mar 12 19:19:11 GMT 2023","147951","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Mar 12 17:04:17 GMT 2023","Sun Mar 12 17:09:20 GMT 2023","303162","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Sun Mar 12 16:29:29 GMT 2023","Sun Mar 12 16:32:31 GMT 2023","181273","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Mar 12 17:16:33 GMT 2023","Sun Mar 12 17:21:35 GMT 2023","302413","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Sun Mar 12 16:52:03 GMT 2023","Sun Mar 12 16:56:11 GMT 2023","247362","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Mar 12 18:33:18 GMT 2023","Sun Mar 12 18:35:35 GMT 2023","137573","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sun Mar 12 17:38:25 GMT 2023","Sun Mar 12 17:42:27 GMT 2023","242071","","Read PDF in LYRARIS Reads on IOS","","Search Pdf Functionality Lyrasis","","Search Pdf Functionality Lyrasis",""
"broken","Sun Mar 12 18:41:40 GMT 2023","Sun Mar 12 18:43:42 GMT 2023","121934","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"broken","Sun Mar 12 18:54:56 GMT 2023","Sun Mar 12 18:57:29 GMT 2023","153047","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"failed","Sun Mar 12 17:09:01 GMT 2023","Sun Mar 12 17:12:56 GMT 2023","235151","","Audiobook in Lyrasis","","Check of line for time remaining","","Check of line for time remaining",""
"failed","Sun Mar 12 16:30:01 GMT 2023","Sun Mar 12 16:33:55 GMT 2023","233379","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"failed","Sun Mar 12 16:21:17 GMT 2023","Sun Mar 12 16:25:02 GMT 2023","225180","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Sun Mar 12 18:09:11 GMT 2023","Sun Mar 12 18:13:32 GMT 2023","260292","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Mar 12 18:41:25 GMT 2023","Sun Mar 12 18:46:17 GMT 2023","292480","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sun Mar 12 18:03:38 GMT 2023","Sun Mar 12 18:07:45 GMT 2023","247459","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Sun Mar 12 16:29:35 GMT 2023","Sun Mar 12 16:33:46 GMT 2023","251266","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sun Mar 12 18:21:42 GMT 2023","Sun Mar 12 18:26:23 GMT 2023","280924","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 12 17:43:50 GMT 2023","Sun Mar 12 17:46:06 GMT 2023","136244","","Audiobook in Lyrasis","","Biblioboard: Check playback speed and sleep timer","","Biblioboard: Check playback speed and sleep timer",""
"broken","Sun Mar 12 17:09:20 GMT 2023","Sun Mar 12 17:11:37 GMT 2023","137532","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"broken","Sun Mar 12 16:16:18 GMT 2023","Sun Mar 12 16:20:27 GMT 2023","248800","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Sun Mar 12 17:38:24 GMT 2023","Sun Mar 12 17:42:41 GMT 2023","256856","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
"passed","Sun Mar 12 16:47:46 GMT 2023","Sun Mar 12 16:52:03 GMT 2023","257628","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Sun Mar 12 16:54:55 GMT 2023","Sun Mar 12 16:59:46 GMT 2023","291782","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"broken","Sun Mar 12 18:20:39 GMT 2023","Sun Mar 12 18:22:50 GMT 2023","131097","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"passed","Sun Mar 12 16:38:32 GMT 2023","Sun Mar 12 16:43:06 GMT 2023","273946","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Mar 12 17:03:58 GMT 2023","Sun Mar 12 17:07:47 GMT 2023","228913","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Sun Mar 12 18:36:25 GMT 2023","Sun Mar 12 18:41:25 GMT 2023","299644","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 12 18:57:29 GMT 2023","Sun Mar 12 19:00:27 GMT 2023","177869","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"failed","Sun Mar 12 16:59:47 GMT 2023","Sun Mar 12 17:04:26 GMT 2023","279051","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
