"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Mar 24 12:58:12 GMT 2023","Fri Mar 24 12:59:47 GMT 2023","95724","","Read PDF in LYRASIS Reads on Android","","Settings: Check of Horizontal scrolling in Lyrasis","","Settings: Check of Horizontal scrolling in Lyrasis",""
"broken","Fri Mar 24 12:25:33 GMT 2023","Fri Mar 24 12:27:09 GMT 2023","95913","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Fri Mar 24 12:14:51 GMT 2023","Fri Mar 24 12:18:00 GMT 2023","189182","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Fri Mar 24 12:38:03 GMT 2023","Fri Mar 24 12:44:23 GMT 2023","379762","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Fri Mar 24 11:27:31 GMT 2023","Fri Mar 24 11:29:11 GMT 2023","100220","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Fri Mar 24 12:43:05 GMT 2023","Fri Mar 24 12:45:15 GMT 2023","129686","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Fri Mar 24 11:15:16 GMT 2023","Fri Mar 24 11:22:41 GMT 2023","445415","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Fri Mar 24 13:40:06 GMT 2023","Fri Mar 24 13:46:27 GMT 2023","380694","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Fri Mar 24 11:17:25 GMT 2023","Fri Mar 24 11:19:22 GMT 2023","116493","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Fri Mar 24 12:53:39 GMT 2023","Fri Mar 24 12:55:33 GMT 2023","114129","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Fri Mar 24 11:22:41 GMT 2023","Fri Mar 24 11:27:31 GMT 2023","290062","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Fri Mar 24 12:11:43 GMT 2023","Fri Mar 24 12:12:52 GMT 2023","69003","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Fri Mar 24 12:47:21 GMT 2023","Fri Mar 24 12:49:23 GMT 2023","122234","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"failed","Fri Mar 24 13:29:18 GMT 2023","Fri Mar 24 13:35:10 GMT 2023","351456","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Fri Mar 24 11:33:44 GMT 2023","Fri Mar 24 11:34:49 GMT 2023","65490","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Fri Mar 24 12:03:26 GMT 2023","Fri Mar 24 12:13:43 GMT 2023","616598","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"failed","Fri Mar 24 13:23:46 GMT 2023","Fri Mar 24 13:29:18 GMT 2023","332400","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
