"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 05 02:07:15 GMT 2023","Mon Jun 05 02:08:54 GMT 2023","98965","","Catalog Navigation","","Browse Categories in Palace","","Browse Categories in Palace",""
"failed","Mon Jun 05 03:26:41 GMT 2023","Mon Jun 05 03:29:19 GMT 2023","157917","","Book detail view screen","","Check of a ""More..."" button in Description section in Overdrive","","Check of a ""More..."" button in Description section in Overdrive",""
"passed","Mon Jun 05 04:08:42 GMT 2023","Mon Jun 05 04:09:46 GMT 2023","63714","","Search libraries and books","","Find a book in Palace","","Find a book in Palace",""
"failed","Mon Jun 05 01:49:24 GMT 2023","Mon Jun 05 01:51:21 GMT 2023","117139","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"broken","Mon Jun 05 03:36:39 GMT 2023","Mon Jun 05 03:38:35 GMT 2023","115851","","Manage Libraries","","Settings: Libraries: Remove library","","Settings: Libraries: Remove library",""
"broken","Mon Jun 05 02:13:39 GMT 2023","Mon Jun 05 02:15:44 GMT 2023","124922","","Catalog Navigation","","Sort Lists in Palace","","Sort Lists in Palace",""
"failed","Mon Jun 05 03:49:17 GMT 2023","Mon Jun 05 03:51:00 GMT 2023","103327","","Read PDF in Palace Bookshelf on IOS","","Check table of contents","","Check table of contents",""
"passed","Mon Jun 05 02:12:28 GMT 2023","Mon Jun 05 02:14:29 GMT 2023","121002","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Mon Jun 05 04:13:41 GMT 2023","Mon Jun 05 04:14:41 GMT 2023","59398","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Mon Jun 05 02:02:36 GMT 2023","Mon Jun 05 02:05:04 GMT 2023","148761","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (IOS)","","Get a book from Book Detail View and Read from Book Detail View (IOS)",""
"failed","Mon Jun 05 03:20:09 GMT 2023","Mon Jun 05 03:21:23 GMT 2023","74790","","Book detail view screen","","Check of a ""More..."" button in Description section in Palace","","Check of a ""More..."" button in Description section in Palace",""
"passed","Mon Jun 05 03:49:56 GMT 2023","Mon Jun 05 03:52:02 GMT 2023","126031","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"broken","Mon Jun 05 03:05:33 GMT 2023","Mon Jun 05 03:09:43 GMT 2023","250648","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by Page","","Epub: Navigate by Page",""
"broken","Mon Jun 05 03:31:32 GMT 2023","Mon Jun 05 03:35:17 GMT 2023","224564","","Read PDF in Palace Bookshelf on IOS","","Open book to last page read","","Open book to last page read",""
"failed","Mon Jun 05 01:57:10 GMT 2023","Mon Jun 05 02:00:23 GMT 2023","193429","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Books (IOS)","","Get a book from Book Detail View and Return from Books (IOS)",""
"passed","Mon Jun 05 01:52:55 GMT 2023","Mon Jun 05 01:55:04 GMT 2023","129217","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Read from Subcategory List View (IOS)","","Get a book from Subcategory List View and Read from Subcategory List View (IOS)",""
"failed","Mon Jun 05 03:32:09 GMT 2023","Mon Jun 05 03:34:37 GMT 2023","147875","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"broken","Mon Jun 05 03:01:15 GMT 2023","Mon Jun 05 03:05:33 GMT 2023","257552","","Read EPUB from Overdrive in A1QA","","Epub: Open book to last page read","","Epub: Open book to last page read",""
"passed","Mon Jun 05 04:32:09 GMT 2023","Mon Jun 05 04:33:19 GMT 2023","69662","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"passed","Mon Jun 05 03:28:04 GMT 2023","Mon Jun 05 03:31:32 GMT 2023","208529","","Read PDF in Palace Bookshelf on IOS","","Navigate by Page","","Navigate by Page",""
"passed","Mon Jun 05 03:27:09 GMT 2023","Mon Jun 05 03:28:02 GMT 2023","52634","","Manage Libraries","","Welcome screen: Add Library","","Welcome screen: Add Library",""
"failed","Mon Jun 05 03:08:53 GMT 2023","Mon Jun 05 03:11:12 GMT 2023","138714","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Mon Jun 05 03:38:56 GMT 2023","Mon Jun 05 03:41:09 GMT 2023","132553","","Read PDF in Palace Bookshelf on IOS","","Search Pdf Functionality","","Search Pdf Functionality",""
"passed","Mon Jun 05 03:34:37 GMT 2023","Mon Jun 05 03:36:37 GMT 2023","119904","","Book detail view screen","","Check of Get button before log in from the Settings tab in LYRASIS Reads","","Check of Get button before log in from the Settings tab in LYRASIS Reads",""
"passed","Mon Jun 05 03:29:19 GMT 2023","Mon Jun 05 03:32:09 GMT 2023","170326","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"passed","Mon Jun 05 03:23:46 GMT 2023","Mon Jun 05 03:25:25 GMT 2023","98744","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Mon Jun 05 04:20:59 GMT 2023","Mon Jun 05 04:22:00 GMT 2023","60344","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Mon Jun 05 03:21:23 GMT 2023","Mon Jun 05 03:23:06 GMT 2023","102323","","Book detail view screen","","Check fields in Information section in Palace","","Check fields in Information section in Palace",""
"passed","Mon Jun 05 04:03:42 GMT 2023","Mon Jun 05 04:04:29 GMT 2023","47203","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Mon Jun 05 02:51:26 GMT 2023","Mon Jun 05 02:53:40 GMT 2023","133850","","Read EPUB in Palace Bookshelf","","Navigate by Page","","Navigate by Page",""
"passed","Mon Jun 05 03:11:12 GMT 2023","Mon Jun 05 03:13:42 GMT 2023","150051","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Mon Jun 05 03:57:31 GMT 2023","Mon Jun 05 03:58:28 GMT 2023","56489","","Check sections from settings screen","","Privacy Policy","","Privacy Policy",""
"passed","Mon Jun 05 04:33:19 GMT 2023","Mon Jun 05 04:34:26 GMT 2023","66658","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"passed","Mon Jun 05 01:59:37 GMT 2023","Mon Jun 05 02:01:59 GMT 2023","141623","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Mon Jun 05 02:55:57 GMT 2023","Mon Jun 05 02:58:01 GMT 2023","124415","","Read EPUB in Palace Bookshelf","","Delete bookmarks","","Delete bookmarks",""
"passed","Mon Jun 05 04:29:56 GMT 2023","Mon Jun 05 04:31:09 GMT 2023","72709","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"broken","Mon Jun 05 02:58:01 GMT 2023","Mon Jun 05 03:00:36 GMT 2023","154459","","Read EPUB in Palace Bookshelf","","Navigate by Table of Contents Menu","","Navigate by Table of Contents Menu",""
"passed","Mon Jun 05 04:34:26 GMT 2023","Mon Jun 05 04:35:55 GMT 2023","89536","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"passed","Mon Jun 05 03:26:29 GMT 2023","Mon Jun 05 03:27:09 GMT 2023","40123","","Manage Libraries","","Navigate by Tutorial","","Navigate by Tutorial",""
"broken","Mon Jun 05 03:42:26 GMT 2023","Mon Jun 05 03:45:50 GMT 2023","204342","","Manage Libraries","","Logo: Add Library: Check of sorting libraries","","Logo: Add Library: Check of sorting libraries",""
"failed","Mon Jun 05 03:06:23 GMT 2023","Mon Jun 05 03:08:53 GMT 2023","150539","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"broken","Mon Jun 05 02:11:40 GMT 2023","Mon Jun 05 02:13:39 GMT 2023","119046","","Catalog Navigation","","Check of books sorting in Palace","","Check of books sorting in Palace",""
"broken","Mon Jun 05 02:04:29 GMT 2023","Mon Jun 05 02:06:44 GMT 2023","135527","","Book detail view screen","","Biblioboard audiobook: Check of a book title and author in LYRASIS","","Biblioboard audiobook: Check of a book title and author in LYRASIS",""
"broken","Mon Jun 05 03:45:50 GMT 2023","Mon Jun 05 03:48:39 GMT 2023","169322","","Manage Libraries","","Logo: Switch library","","Logo: Switch library",""
"passed","Mon Jun 05 01:51:44 GMT 2023","Mon Jun 05 01:54:03 GMT 2023","138577","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Mon Jun 05 02:05:09 GMT 2023","Mon Jun 05 02:10:40 GMT 2023","330580","","Audiobooks in A1QA library","","Audiobooks: Check of line for time remaining","","Audiobooks: Check of line for time remaining",""
"broken","Mon Jun 05 02:15:37 GMT 2023","Mon Jun 05 02:20:18 GMT 2023","281344","","Audiobooks in A1QA library","","Audiobooks: Check closing playback speed and sleep timer","","Audiobooks: Check closing playback speed and sleep timer",""
"passed","Mon Jun 05 02:15:44 GMT 2023","Mon Jun 05 02:17:59 GMT 2023","134317","","Catalog Navigation","","Check of tabs at the top of the screen in LYRASIS","","Check of tabs at the top of the screen in LYRASIS",""
"passed","Mon Jun 05 04:04:29 GMT 2023","Mon Jun 05 04:05:13 GMT 2023","43990","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Mon Jun 05 02:27:56 GMT 2023","Mon Jun 05 02:34:59 GMT 2023","423578","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"passed","Mon Jun 05 03:00:36 GMT 2023","Mon Jun 05 03:03:20 GMT 2023","164170","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"passed","Mon Jun 05 03:18:37 GMT 2023","Mon Jun 05 03:20:09 GMT 2023","91752","","Book detail view screen","","Check of a book title and author in Palace","","Check of a book title and author in Palace",""
"passed","Mon Jun 05 03:54:06 GMT 2023","Mon Jun 05 03:56:17 GMT 2023","130715","","Book detail view screen","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers",""
"broken","Mon Jun 05 02:47:41 GMT 2023","Mon Jun 05 02:48:37 GMT 2023","55712","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Mon Jun 05 03:19:31 GMT 2023","Mon Jun 05 03:20:30 GMT 2023","58824","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
"passed","Mon Jun 05 03:38:36 GMT 2023","Mon Jun 05 03:40:44 GMT 2023","127767","","Book detail view screen","","Get button: check of Library Card field","","Get button: check of Library Card field",""
"passed","Mon Jun 05 04:22:00 GMT 2023","Mon Jun 05 04:22:57 GMT 2023","56981","","Search libraries and books","","Check a placeholder in LYRASIS","","Check a placeholder in LYRASIS",""
"passed","Mon Jun 05 03:52:02 GMT 2023","Mon Jun 05 03:54:06 GMT 2023","124389","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"passed","Mon Jun 05 02:53:37 GMT 2023","Mon Jun 05 02:56:00 GMT 2023","143026","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Mon Jun 05 02:09:12 GMT 2023","Mon Jun 05 02:11:33 GMT 2023","140312","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"broken","Mon Jun 05 03:09:43 GMT 2023","Mon Jun 05 03:14:30 GMT 2023","286786","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"passed","Mon Jun 05 03:56:01 GMT 2023","Mon Jun 05 03:56:55 GMT 2023","53433","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Mon Jun 05 03:32:53 GMT 2023","Mon Jun 05 03:36:39 GMT 2023","226129","","Manage Libraries","","Settings: Add Library: Check of the added libraries sorting","","Settings: Add Library: Check of the added libraries sorting",""
"passed","Mon Jun 05 04:24:53 GMT 2023","Mon Jun 05 04:25:53 GMT 2023","59398","","Search libraries and books","","Check of only spaces input in LYRASIS","","Check of only spaces input in LYRASIS",""
"broken","Mon Jun 05 03:53:39 GMT 2023","Mon Jun 05 03:56:59 GMT 2023","200005","","Check of View Sample","","Overdrive: Check of view sample in epub","","Overdrive: Check of view sample in epub",""
"passed","Mon Jun 05 04:18:54 GMT 2023","Mon Jun 05 04:19:57 GMT 2023","63259","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Mon Jun 05 03:16:00 GMT 2023","Mon Jun 05 03:18:37 GMT 2023","156978","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"failed","Mon Jun 05 02:06:45 GMT 2023","Mon Jun 05 02:09:12 GMT 2023","147758","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Mon Jun 05 04:25:53 GMT 2023","Mon Jun 05 04:26:58 GMT 2023","64842","","Search libraries and books","","Check of displaying the search field after search a book in LYRASIS","","Check of displaying the search field after search a book in LYRASIS",""
"passed","Mon Jun 05 04:27:54 GMT 2023","Mon Jun 05 04:28:55 GMT 2023","60539","","Search libraries and books","","Delete a book from search bar in LYRASIS","","Delete a book from search bar in LYRASIS",""
"passed","Mon Jun 05 03:40:40 GMT 2023","Mon Jun 05 03:42:26 GMT 2023","105929","","Manage Libraries","","Logo: Add library: Check of adding a library","","Logo: Add library: Check of adding a library",""
"broken","Mon Jun 05 02:00:23 GMT 2023","Mon Jun 05 02:05:09 GMT 2023","286473","","Audiobooks in A1QA library","","Audiobooks: Check end of chapter sleep timer","","Audiobooks: Check end of chapter sleep timer",""
"broken","Mon Jun 05 01:54:44 GMT 2023","Mon Jun 05 02:00:23 GMT 2023","338924","","Audiobooks in A1QA library","","Audiobooks: Navigate by Audiobook","","Audiobooks: Navigate by Audiobook",""
"broken","Mon Jun 05 03:51:01 GMT 2023","Mon Jun 05 03:53:38 GMT 2023","157782","","Read PDF in Palace Bookshelf on IOS","","Navigate by Chapters","","Navigate by Chapters",""
"passed","Mon Jun 05 02:17:59 GMT 2023","Mon Jun 05 02:19:33 GMT 2023","94359","","Catalog Navigation","","Check of the titles of books sections in LYRASIS","","Check of the titles of books sections in LYRASIS",""
"broken","Mon Jun 05 02:10:40 GMT 2023","Mon Jun 05 02:15:37 GMT 2023","296708","","Audiobooks in A1QA library","","Audiobooks: Check of switching to the next chapter","","Audiobooks: Check of switching to the next chapter",""
"passed","Mon Jun 05 02:34:42 GMT 2023","Mon Jun 05 02:36:43 GMT 2023","120472","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Mon Jun 05 02:20:18 GMT 2023","Mon Jun 05 02:25:54 GMT 2023","336062","","Audiobooks in A1QA library","","Audiobooks: Check time tracking line","","Audiobooks: Check time tracking line",""
