"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jan 31 01:11:32 GMT 2023","Tue Jan 31 01:15:50 GMT 2023","257921","","Read PDF in LYRASIS Reads on Android","","Check of book title and back button in Lyrasis","","Check of book title and back button in Lyrasis",""
"broken","Tue Jan 31 01:08:14 GMT 2023","Tue Jan 31 01:09:50 GMT 2023","96709","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Tue Jan 31 01:51:31 GMT 2023","Tue Jan 31 01:53:08 GMT 2023","96532","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Tue Jan 31 02:08:19 GMT 2023","Tue Jan 31 02:09:59 GMT 2023","100255","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Tue Jan 31 01:15:58 GMT 2023","Tue Jan 31 01:17:39 GMT 2023","100423","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"passed","Tue Jan 31 01:02:22 GMT 2023","Tue Jan 31 01:07:00 GMT 2023","278189","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Tue Jan 31 01:02:59 GMT 2023","Tue Jan 31 01:08:14 GMT 2023","314262","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Tue Jan 31 01:36:06 GMT 2023","Tue Jan 31 01:37:46 GMT 2023","99441","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Tue Jan 31 00:50:34 GMT 2023","Tue Jan 31 00:53:52 GMT 2023","198440","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"broken","Tue Jan 31 02:18:25 GMT 2023","Tue Jan 31 02:20:04 GMT 2023","98940","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Tue Jan 31 01:25:20 GMT 2023","Tue Jan 31 01:27:05 GMT 2023","104250","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Tue Jan 31 02:11:36 GMT 2023","Tue Jan 31 02:13:19 GMT 2023","102067","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Tue Jan 31 02:06:44 GMT 2023","Tue Jan 31 02:08:19 GMT 2023","95267","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Tue Jan 31 02:20:04 GMT 2023","Tue Jan 31 02:21:47 GMT 2023","102496","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Tue Jan 31 01:27:34 GMT 2023","Tue Jan 31 01:29:13 GMT 2023","99209","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Tue Jan 31 00:48:48 GMT 2023","Tue Jan 31 00:51:30 GMT 2023","162084","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Tue Jan 31 01:13:01 GMT 2023","Tue Jan 31 01:14:34 GMT 2023","92759","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Tue Jan 31 01:22:17 GMT 2023","Tue Jan 31 01:23:57 GMT 2023","99927","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
