"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat May 13 19:52:45 GMT 2023","Sat May 13 19:55:44 GMT 2023","178519","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat May 13 18:32:38 GMT 2023","Sat May 13 18:35:15 GMT 2023","156959","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sat May 13 19:29:25 GMT 2023","Sat May 13 19:32:22 GMT 2023","177578","","My books module","","Get a book from Book Detail View and Return from Books in LYRASIS","","Get a book from Book Detail View and Return from Books in LYRASIS",""
"broken","Sat May 13 19:24:19 GMT 2023","Sat May 13 19:27:31 GMT 2023","191278","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"broken","Sat May 13 18:48:53 GMT 2023","Sat May 13 18:51:55 GMT 2023","181748","","Audiobook in LYRASIS","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"broken","Sat May 13 19:44:22 GMT 2023","Sat May 13 19:47:32 GMT 2023","190759","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sat May 13 19:30:53 GMT 2023","Sat May 13 19:33:50 GMT 2023","177177","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Sat May 13 19:57:49 GMT 2023","Sat May 13 20:01:08 GMT 2023","198807","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Sat May 13 19:45:40 GMT 2023","Sat May 13 19:48:42 GMT 2023","182225","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Sat May 13 19:41:23 GMT 2023","Sat May 13 19:44:22 GMT 2023","178195","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sat May 13 20:21:19 GMT 2023","Sat May 13 20:24:20 GMT 2023","180324","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
