"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 01 10:04:07 GMT 2023","Sat Jul 01 10:08:14 GMT 2023","247142","","Audiobook in LYRASIS","","Bookmark icon: Perform check of enabling the bookmark","","Bookmark icon: Perform check of enabling the bookmark",""
"failed","Sat Jul 01 08:14:17 GMT 2023","Sat Jul 01 08:18:56 GMT 2023","278280","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"passed","Sat Jul 01 08:55:18 GMT 2023","Sat Jul 01 09:00:37 GMT 2023","318699","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
"passed","Sat Jul 01 08:07:18 GMT 2023","Sat Jul 01 08:11:16 GMT 2023","237890","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"failed","Sat Jul 01 07:51:28 GMT 2023","Sat Jul 01 07:55:54 GMT 2023","266442","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sat Jul 01 08:23:18 GMT 2023","Sat Jul 01 08:26:54 GMT 2023","215788","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Sat Jul 01 06:47:02 GMT 2023","Sat Jul 01 06:53:21 GMT 2023","378198","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sat Jul 01 07:21:32 GMT 2023","Sat Jul 01 07:26:10 GMT 2023","277800","","Audiobook in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sat Jul 01 06:42:14 GMT 2023","Sat Jul 01 06:47:02 GMT 2023","288008","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sat Jul 01 06:58:15 GMT 2023","Sat Jul 01 07:04:44 GMT 2023","389005","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Sat Jul 01 06:16:11 GMT 2023","Sat Jul 01 06:22:06 GMT 2023","355160","","Audiobook in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Sat Jul 01 09:00:37 GMT 2023","Sat Jul 01 09:05:31 GMT 2023","294271","","Reservation of book in LYRASIS","","Check books sorting in Reservations","","Check books sorting in Reservations",""
"passed","Sat Jul 01 09:45:21 GMT 2023","Sat Jul 01 09:50:47 GMT 2023","325808","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"passed","Sat Jul 01 08:31:57 GMT 2023","Sat Jul 01 08:36:07 GMT 2023","249449","","Read PDF in LYRASIS Reads on Android","","Check table of contents in Lyrasis","","Check table of contents in Lyrasis",""
"passed","Sat Jul 01 09:58:10 GMT 2023","Sat Jul 01 10:04:07 GMT 2023","356766","","Audiobook in LYRASIS","","TOC: Check of table of contents","","TOC: Check of table of contents",""
"failed","Sat Jul 01 06:45:37 GMT 2023","Sat Jul 01 06:50:02 GMT 2023","265556","","Audiobook in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Sat Jul 01 09:22:39 GMT 2023","Sat Jul 01 09:26:30 GMT 2023","230648","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sat Jul 01 08:22:17 GMT 2023","Sat Jul 01 08:28:08 GMT 2023","351161","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sat Jul 01 08:28:08 GMT 2023","Sat Jul 01 08:31:14 GMT 2023","185765","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
