"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Mar 12 01:22:01 GMT 2023","Sun Mar 12 01:27:14 GMT 2023","312738","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"passed","Sun Mar 12 03:24:54 GMT 2023","Sun Mar 12 03:29:03 GMT 2023","248421","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sun Mar 12 01:57:47 GMT 2023","Sun Mar 12 02:00:56 GMT 2023","189148","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"passed","Sun Mar 12 00:41:04 GMT 2023","Sun Mar 12 00:43:58 GMT 2023","174120","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Mar 12 02:44:32 GMT 2023","Sun Mar 12 02:48:32 GMT 2023","239730","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 12 01:17:16 GMT 2023","Sun Mar 12 01:21:17 GMT 2023","240774","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"failed","Sun Mar 12 02:07:29 GMT 2023","Sun Mar 12 02:12:50 GMT 2023","321654","","Audiobook in Lyrasis","","Biblioboard: Check playback speed and sleep timer","","Biblioboard: Check playback speed and sleep timer",""
"passed","Sun Mar 12 03:07:53 GMT 2023","Sun Mar 12 03:12:10 GMT 2023","256048","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Mar 12 00:55:42 GMT 2023","Sun Mar 12 00:58:05 GMT 2023","143405","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Mar 12 02:01:44 GMT 2023","Sun Mar 12 02:04:37 GMT 2023","173884","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with thumbnails: Check of Contents list and navigation in Lyrasis","","TOC: Contents with thumbnails: Check of Contents list and navigation in Lyrasis",""
"broken","Sun Mar 12 00:38:09 GMT 2023","Sun Mar 12 00:41:17 GMT 2023","187936","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Sun Mar 12 01:50:10 GMT 2023","Sun Mar 12 01:54:06 GMT 2023","235942","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"broken","Sun Mar 12 02:04:37 GMT 2023","Sun Mar 12 02:07:48 GMT 2023","190779","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"failed","Sun Mar 12 01:15:49 GMT 2023","Sun Mar 12 01:19:12 GMT 2023","203294","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"failed","Sun Mar 12 01:40:58 GMT 2023","Sun Mar 12 01:44:21 GMT 2023","203012","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sun Mar 12 00:54:19 GMT 2023","Sun Mar 12 00:58:08 GMT 2023","228540","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Sun Mar 12 01:52:22 GMT 2023","Sun Mar 12 01:57:47 GMT 2023","325031","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"failed","Sun Mar 12 01:30:45 GMT 2023","Sun Mar 12 01:34:04 GMT 2023","198776","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sun Mar 12 02:28:31 GMT 2023","Sun Mar 12 02:32:11 GMT 2023","220103","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Sun Mar 12 00:58:08 GMT 2023","Sun Mar 12 01:01:21 GMT 2023","192882","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Sun Mar 12 02:48:32 GMT 2023","Sun Mar 12 02:52:30 GMT 2023","238396","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Sun Mar 12 00:52:43 GMT 2023","Sun Mar 12 00:55:41 GMT 2023","178338","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Sun Mar 12 01:28:16 GMT 2023","Sun Mar 12 01:32:28 GMT 2023","252193","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"failed","Sun Mar 12 01:27:18 GMT 2023","Sun Mar 12 01:32:52 GMT 2023","333857","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"failed","Sun Mar 12 00:48:57 GMT 2023","Sun Mar 12 00:54:19 GMT 2023","322229","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"failed","Sun Mar 12 01:47:31 GMT 2023","Sun Mar 12 01:50:42 GMT 2023","191912","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sun Mar 12 02:07:48 GMT 2023","Sun Mar 12 02:10:46 GMT 2023","177482","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
