"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 11 21:45:18 GMT 2023","Sat Feb 11 21:47:07 GMT 2023","109631","","Read EPUB in Palace Bookshelf","","Navigate by Page","","Navigate by Page",""
"failed","Sat Feb 11 22:39:34 GMT 2023","Sat Feb 11 22:40:59 GMT 2023","84901","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Sat Feb 11 21:06:46 GMT 2023","Sat Feb 11 21:08:22 GMT 2023","95417","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (ANDROID)","","Get a book from Book Detail View and Return from Book Detail View (ANDROID)",""
"broken","Sat Feb 11 21:33:02 GMT 2023","Sat Feb 11 21:35:02 GMT 2023","119162","","Distributors","","Overdrive: Getting and returning a book from Book Detail View","","Overdrive: Getting and returning a book from Book Detail View",""
"broken","Sat Feb 11 22:19:55 GMT 2023","Sat Feb 11 22:21:43 GMT 2023","108076","","Feed","","Update Bookshelf List (ANDROID)","","Update Bookshelf List (ANDROID)",""
"failed","Sat Feb 11 22:53:24 GMT 2023","Sat Feb 11 22:54:51 GMT 2023","87494","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"broken","Sat Feb 11 22:04:03 GMT 2023","Sat Feb 11 22:05:58 GMT 2023","114650","","Book detail view screen","","Check fields in Information section in Palace","","Check fields in Information section in Palace",""
"broken","Sat Feb 11 21:26:05 GMT 2023","Sat Feb 11 21:27:11 GMT 2023","65393","","Audiobooks in A1QA library","","Audiobooks: Check of not rewinding forward and back by tapping on time bar","","Audiobooks: Check of not rewinding forward and back by tapping on time bar",""
"failed","Sat Feb 11 23:05:43 GMT 2023","Sat Feb 11 23:07:07 GMT 2023","83924","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Sat Feb 11 21:14:53 GMT 2023","Sat Feb 11 21:17:00 GMT 2023","126938","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Sat Feb 11 21:58:34 GMT 2023","Sat Feb 11 22:00:34 GMT 2023","119719","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Sat Feb 11 21:42:18 GMT 2023","Sat Feb 11 21:44:46 GMT 2023","148013","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sat Feb 11 21:08:22 GMT 2023","Sat Feb 11 21:10:01 GMT 2023","98928","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (ANDROID)","","Get a book from Book Detail View and Read from Book Detail View (ANDROID)",""
"failed","Sat Feb 11 22:38:06 GMT 2023","Sat Feb 11 22:39:34 GMT 2023","88503","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"broken","Sat Feb 11 22:19:57 GMT 2023","Sat Feb 11 22:22:06 GMT 2023","129212","","Read PDF in Palace Bookshelf on Android","","Check table of contents Palace","","Check table of contents Palace",""
"passed","Sat Feb 11 22:21:43 GMT 2023","Sat Feb 11 22:22:24 GMT 2023","40993","","Search libraries and books","","Find a library and delete it","","Find a library and delete it",""
