"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 19 06:17:39 GMT 2023","Sun Mar 19 06:20:33 GMT 2023","173620","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"passed","Sun Mar 19 06:27:16 GMT 2023","Sun Mar 19 06:28:29 GMT 2023","72402","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"broken","Sun Mar 19 05:17:04 GMT 2023","Sun Mar 19 05:18:07 GMT 2023","63150","","Catalog Navigation","","Check of books availability in LYRASIS","","Check of books availability in LYRASIS",""
"broken","Sun Mar 19 05:30:05 GMT 2023","Sun Mar 19 05:32:39 GMT 2023","154066","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sun Mar 19 06:03:26 GMT 2023","Sun Mar 19 06:05:50 GMT 2023","144326","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Sun Mar 19 04:42:49 GMT 2023","Sun Mar 19 04:44:49 GMT 2023","119925","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"failed","Sun Mar 19 05:14:45 GMT 2023","Sun Mar 19 05:17:04 GMT 2023","139077","","Catalog Navigation","","Sort Lists in LYRASIS","","Sort Lists in LYRASIS",""
"passed","Sun Mar 19 06:51:31 GMT 2023","Sun Mar 19 06:52:42 GMT 2023","71614","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Sun Mar 19 04:46:47 GMT 2023","Sun Mar 19 04:48:49 GMT 2023","122386","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Sun Mar 19 06:15:20 GMT 2023","Sun Mar 19 06:16:03 GMT 2023","43504","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
