"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Apr 05 19:35:58 GMT 2023","Wed Apr 05 19:38:57 GMT 2023","178827","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Wed Apr 05 20:32:16 GMT 2023","Wed Apr 05 20:37:30 GMT 2023","313498","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Wed Apr 05 19:27:49 GMT 2023","Wed Apr 05 19:31:43 GMT 2023","234056","","Audiobooks from Audible studios in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Wed Apr 05 21:45:46 GMT 2023","Wed Apr 05 21:48:29 GMT 2023","162478","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Apr 05 19:53:19 GMT 2023","Wed Apr 05 19:57:45 GMT 2023","265993","","Audiobook in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"passed","Wed Apr 05 20:37:30 GMT 2023","Wed Apr 05 20:42:03 GMT 2023","273117","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"failed","Wed Apr 05 20:14:45 GMT 2023","Wed Apr 05 20:19:12 GMT 2023","266648","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"failed","Wed Apr 05 21:29:59 GMT 2023","Wed Apr 05 21:33:58 GMT 2023","239446","","Audiobook in LYRASIS","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Wed Apr 05 19:53:23 GMT 2023","Wed Apr 05 19:57:24 GMT 2023","240737","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Wed Apr 05 21:29:31 GMT 2023","Wed Apr 05 21:33:18 GMT 2023","227015","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
"failed","Wed Apr 05 20:06:41 GMT 2023","Wed Apr 05 20:10:54 GMT 2023","252901","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Wed Apr 05 19:28:08 GMT 2023","Wed Apr 05 19:31:48 GMT 2023","220568","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Wed Apr 05 19:39:44 GMT 2023","Wed Apr 05 19:43:37 GMT 2023","232961","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Apr 05 21:40:14 GMT 2023","Wed Apr 05 21:43:10 GMT 2023","176107","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Wed Apr 05 20:18:05 GMT 2023","Wed Apr 05 20:23:13 GMT 2023","307770","","Audiobook in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Wed Apr 05 21:09:22 GMT 2023","Wed Apr 05 21:13:08 GMT 2023","226211","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Wed Apr 05 19:45:46 GMT 2023","Wed Apr 05 19:49:30 GMT 2023","223606","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Wed Apr 05 20:10:54 GMT 2023","Wed Apr 05 20:14:45 GMT 2023","231257","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Wed Apr 05 21:01:11 GMT 2023","Wed Apr 05 21:04:43 GMT 2023","211902","","Audiobook in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"passed","Wed Apr 05 21:10:57 GMT 2023","Wed Apr 05 21:14:31 GMT 2023","213615","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Wed Apr 05 21:33:55 GMT 2023","Wed Apr 05 21:37:25 GMT 2023","210409","","Read PDF in LYRASIS Reads on Android","","Settings: Check of Vertical scrolling in Lyrasis","","Settings: Check of Vertical scrolling in Lyrasis",""
"failed","Wed Apr 05 20:31:14 GMT 2023","Wed Apr 05 20:35:07 GMT 2023","233083","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Wed Apr 05 19:13:16 GMT 2023","Wed Apr 05 19:17:01 GMT 2023","225568","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Wed Apr 05 20:36:53 GMT 2023","Wed Apr 05 20:42:01 GMT 2023","308539","","Audiobook in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Wed Apr 05 21:48:29 GMT 2023","Wed Apr 05 21:53:15 GMT 2023","286259","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Wed Apr 05 20:12:48 GMT 2023","Wed Apr 05 20:18:05 GMT 2023","316712","","Audiobook in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
