"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 02 17:09:23 GMT 2023","Thu Mar 02 17:13:16 GMT 2023","232468","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"passed","Thu Mar 02 16:49:28 GMT 2023","Thu Mar 02 16:54:08 GMT 2023","279844","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Thu Mar 02 18:35:22 GMT 2023","Thu Mar 02 18:39:30 GMT 2023","248584","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Thu Mar 02 18:48:33 GMT 2023","Thu Mar 02 18:52:44 GMT 2023","251511","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"failed","Thu Mar 02 17:46:43 GMT 2023","Thu Mar 02 17:50:48 GMT 2023","244847","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"passed","Thu Mar 02 16:26:37 GMT 2023","Thu Mar 02 16:32:45 GMT 2023","367734","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Thu Mar 02 16:19:58 GMT 2023","Thu Mar 02 16:24:37 GMT 2023","279848","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Thu Mar 02 17:08:16 GMT 2023","Thu Mar 02 17:10:27 GMT 2023","131592","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Thu Mar 02 16:51:11 GMT 2023","Thu Mar 02 16:55:17 GMT 2023","246235","","Audiobook in Lyrasis","","Biblioboard: Navigate by Audiobook","","Biblioboard: Navigate by Audiobook",""
"failed","Thu Mar 02 16:46:43 GMT 2023","Thu Mar 02 16:51:11 GMT 2023","267632","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
