"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 16 00:34:39 GMT 2023","Thu Mar 16 00:38:15 GMT 2023","215970","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Thu Mar 16 01:11:04 GMT 2023","Thu Mar 16 01:15:06 GMT 2023","242093","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Thu Mar 16 02:03:46 GMT 2023","Thu Mar 16 02:07:00 GMT 2023","194635","","Read PDF in LYRASIS Reads on Android","","Check table of contents in Lyrasis","","Check table of contents in Lyrasis",""
"broken","Thu Mar 16 00:55:20 GMT 2023","Thu Mar 16 00:59:53 GMT 2023","273344","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Thu Mar 16 01:45:47 GMT 2023","Thu Mar 16 01:49:28 GMT 2023","221722","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Thu Mar 16 00:59:53 GMT 2023","Thu Mar 16 01:03:54 GMT 2023","240763","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Thu Mar 16 01:47:08 GMT 2023","Thu Mar 16 01:51:36 GMT 2023","267472","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"passed","Thu Mar 16 02:24:21 GMT 2023","Thu Mar 16 02:28:30 GMT 2023","248587","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Thu Mar 16 00:51:32 GMT 2023","Thu Mar 16 00:55:20 GMT 2023","227618","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Thu Mar 16 01:23:08 GMT 2023","Thu Mar 16 01:27:05 GMT 2023","236610","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"broken","Thu Mar 16 00:31:31 GMT 2023","Thu Mar 16 00:35:11 GMT 2023","219955","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Thu Mar 16 01:05:35 GMT 2023","Thu Mar 16 01:10:08 GMT 2023","273365","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Thu Mar 16 02:58:39 GMT 2023","Thu Mar 16 03:03:18 GMT 2023","279432","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Thu Mar 16 02:13:32 GMT 2023","Thu Mar 16 02:16:37 GMT 2023","184786","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
"broken","Thu Mar 16 01:26:04 GMT 2023","Thu Mar 16 01:30:36 GMT 2023","271487","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Thu Mar 16 01:57:13 GMT 2023","Thu Mar 16 02:01:11 GMT 2023","238342","","My books module","","Get a book from Book Detail View and Return from Books in LYRASIS","","Get a book from Book Detail View and Return from Books in LYRASIS",""
"passed","Thu Mar 16 02:07:48 GMT 2023","Thu Mar 16 02:11:39 GMT 2023","230153","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Thu Mar 16 00:56:54 GMT 2023","Thu Mar 16 01:00:39 GMT 2023","224707","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Thu Mar 16 01:30:38 GMT 2023","Thu Mar 16 01:34:24 GMT 2023","226102","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Thu Mar 16 01:07:27 GMT 2023","Thu Mar 16 01:11:04 GMT 2023","217599","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Thu Mar 16 02:10:11 GMT 2023","Thu Mar 16 02:13:32 GMT 2023","201765","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"passed","Thu Mar 16 01:51:36 GMT 2023","Thu Mar 16 01:55:04 GMT 2023","208746","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"passed","Thu Mar 16 02:50:46 GMT 2023","Thu Mar 16 02:55:05 GMT 2023","259589","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Thu Mar 16 01:58:39 GMT 2023","Thu Mar 16 02:00:45 GMT 2023","126272","","Manage Libraries","","Store library card","","Store library card",""
"failed","Thu Mar 16 02:08:41 GMT 2023","Thu Mar 16 02:13:39 GMT 2023","297526","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"passed","Thu Mar 16 01:25:39 GMT 2023","Thu Mar 16 01:33:05 GMT 2023","445926","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"passed","Thu Mar 16 02:00:45 GMT 2023","Thu Mar 16 02:03:46 GMT 2023","180463","","Read PDF in LYRASIS Reads on Android","","Check of book title and back button in Lyrasis","","Check of book title and back button in Lyrasis",""
"broken","Thu Mar 16 00:38:15 GMT 2023","Thu Mar 16 00:41:12 GMT 2023","177000","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Thu Mar 16 01:11:42 GMT 2023","Thu Mar 16 01:16:12 GMT 2023","270300","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"failed","Thu Mar 16 01:43:36 GMT 2023","Thu Mar 16 01:46:54 GMT 2023","197906","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Thu Mar 16 03:16:13 GMT 2023","Thu Mar 16 03:20:28 GMT 2023","254978","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Thu Mar 16 03:07:32 GMT 2023","Thu Mar 16 03:11:58 GMT 2023","266480","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Thu Mar 16 01:41:34 GMT 2023","Thu Mar 16 01:45:47 GMT 2023","252654","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"passed","Thu Mar 16 01:19:26 GMT 2023","Thu Mar 16 01:23:08 GMT 2023","222560","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
