"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 25 06:24:59 GMT 2023","Sat Feb 25 06:27:49 GMT 2023","169499","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"broken","Sat Feb 25 06:46:11 GMT 2023","Sat Feb 25 06:48:32 GMT 2023","140991","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"passed","Sat Feb 25 07:11:20 GMT 2023","Sat Feb 25 07:12:29 GMT 2023","69331","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Sat Feb 25 05:25:38 GMT 2023","Sat Feb 25 05:27:48 GMT 2023","130216","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (IOS)","","Get a book from Book Detail View and Return from Book Detail View (IOS)",""
"passed","Sat Feb 25 06:47:12 GMT 2023","Sat Feb 25 06:48:15 GMT 2023","63058","","Menu Bar","","Check of menu bar in LYRASIS","","Check of menu bar in LYRASIS",""
"passed","Sat Feb 25 06:21:06 GMT 2023","Sat Feb 25 06:23:42 GMT 2023","155049","","Read EPUB in Palace Bookshelf","","Navigate by Table of Contents Menu","","Navigate by Table of Contents Menu",""
"failed","Sat Feb 25 06:44:03 GMT 2023","Sat Feb 25 06:46:11 GMT 2023","128050","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"passed","Sat Feb 25 06:27:49 GMT 2023","Sat Feb 25 06:30:32 GMT 2023","163106","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"passed","Sat Feb 25 07:03:25 GMT 2023","Sat Feb 25 07:08:18 GMT 2023","292982","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"broken","Sat Feb 25 06:18:33 GMT 2023","Sat Feb 25 06:21:06 GMT 2023","153846","","Read EPUB in Palace Bookshelf","","Delete bookmarks","","Delete bookmarks",""
"failed","Sat Feb 25 05:53:40 GMT 2023","Sat Feb 25 05:58:35 GMT 2023","294609","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"passed","Sat Feb 25 06:02:23 GMT 2023","Sat Feb 25 06:04:53 GMT 2023","150226","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"broken","Sat Feb 25 07:01:14 GMT 2023","Sat Feb 25 07:03:19 GMT 2023","125009","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"broken","Sat Feb 25 06:36:22 GMT 2023","Sat Feb 25 06:38:40 GMT 2023","138225","","Read EPUB in Palace Bookshelf","","Open book to last page read","","Open book to last page read",""
"failed","Sat Feb 25 06:10:42 GMT 2023","Sat Feb 25 06:13:05 GMT 2023","142605","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Sat Feb 25 07:08:18 GMT 2023","Sat Feb 25 07:09:16 GMT 2023","58531","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Sat Feb 25 05:16:10 GMT 2023","Sat Feb 25 05:18:41 GMT 2023","150770","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Sat Feb 25 07:50:05 GMT 2023","Sat Feb 25 07:51:09 GMT 2023","63940","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"broken","Sat Feb 25 06:31:26 GMT 2023","Sat Feb 25 06:35:29 GMT 2023","243328","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by Page","","Epub: Navigate by Page",""
"passed","Sat Feb 25 05:56:05 GMT 2023","Sat Feb 25 05:57:35 GMT 2023","90095","","Catalog Navigation","","Check all types of availability","","Check all types of availability",""
