"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 17 22:04:37 GMT 2023","Sun Sep 17 22:06:02 GMT 2023","85032","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"passed","Sun Sep 17 22:09:12 GMT 2023","Sun Sep 17 22:10:36 GMT 2023","84251","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"broken","Sun Sep 17 20:52:31 GMT 2023","Sun Sep 17 20:55:51 GMT 2023","199911","","Read EPUB in Palace Bookshelf","","Delete bookmarks","","Delete bookmarks",""
"passed","Sun Sep 17 21:20:17 GMT 2023","Sun Sep 17 21:23:04 GMT 2023","167047","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"passed","Sun Sep 17 22:14:42 GMT 2023","Sun Sep 17 22:16:12 GMT 2023","89630","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Sun Sep 17 22:13:13 GMT 2023","Sun Sep 17 22:14:42 GMT 2023","89621","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Sun Sep 17 21:51:37 GMT 2023","Sun Sep 17 21:53:27 GMT 2023","109555","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"passed","Sun Sep 17 22:43:23 GMT 2023","Sun Sep 17 22:44:44 GMT 2023","81676","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"broken","Sun Sep 17 19:09:13 GMT 2023","Sun Sep 17 19:11:06 GMT 2023","113003","","Catalog Navigation","","Check of books sorting in LYRASIS","","Check of books sorting in LYRASIS",""
"passed","Sun Sep 17 21:56:52 GMT 2023","Sun Sep 17 21:57:59 GMT 2023","66382","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Sun Sep 17 18:51:41 GMT 2023","Sun Sep 17 18:54:35 GMT 2023","173494","","Catalog Navigation","","Browse Categories in Palace","","Browse Categories in Palace",""
"passed","Sun Sep 17 21:18:37 GMT 2023","Sun Sep 17 21:20:17 GMT 2023","100622","","Menu Bar","","Check of the tabs in LYRASIS","","Check of the tabs in LYRASIS",""
"failed","Sun Sep 17 20:28:03 GMT 2023","Sun Sep 17 20:30:57 GMT 2023","174080","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Sun Sep 17 18:54:47 GMT 2023","Sun Sep 17 18:59:00 GMT 2023","253019","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Sun Sep 17 19:36:29 GMT 2023","Sun Sep 17 19:40:29 GMT 2023","240514","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Sun Sep 17 21:44:59 GMT 2023","Sun Sep 17 21:46:13 GMT 2023","73638","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"broken","Sun Sep 17 20:58:48 GMT 2023","Sun Sep 17 21:02:16 GMT 2023","207507","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"broken","Sun Sep 17 21:15:41 GMT 2023","Sun Sep 17 21:18:02 GMT 2023","140809","","Manage Libraries","","Settings: Libraries: Remove library","","Settings: Libraries: Remove library",""
"passed","Sun Sep 17 19:54:12 GMT 2023","Sun Sep 17 19:57:29 GMT 2023","196681","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"failed","Sun Sep 17 22:25:54 GMT 2023","Sun Sep 17 22:27:36 GMT 2023","101119","","Search libraries and books","","Find a book in LYRASIS","","Find a book in LYRASIS",""
"passed","Sun Sep 17 21:47:20 GMT 2023","Sun Sep 17 21:48:58 GMT 2023","97543","","Check sections from settings screen","","User Agreement","","User Agreement",""
"failed","Sun Sep 17 19:01:47 GMT 2023","Sun Sep 17 19:05:31 GMT 2023","224681","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
