"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 30 03:18:43 GMT 2023","Thu Mar 30 03:19:49 GMT 2023","66067","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Thu Mar 30 02:50:22 GMT 2023","Thu Mar 30 02:51:03 GMT 2023","41418","","Manage Libraries","","Navigate by Tutorial","","Navigate by Tutorial",""
"passed","Thu Mar 30 03:26:21 GMT 2023","Thu Mar 30 03:28:25 GMT 2023","123349","","Book detail view screen","","Get: Sign in: Check of loging in with leaving the Password field empty","","Get: Sign in: Check of loging in with leaving the Password field empty",""
"passed","Thu Mar 30 03:19:49 GMT 2023","Thu Mar 30 03:20:50 GMT 2023","61503","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Thu Mar 30 01:56:06 GMT 2023","Thu Mar 30 01:58:06 GMT 2023","120456","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"broken","Thu Mar 30 02:27:39 GMT 2023","Thu Mar 30 02:29:35 GMT 2023","115830","","Book detail view screen","","Biblioboard audiobook: Check of a ""More..."" button in Description section in LYRASIS","","Biblioboard audiobook: Check of a ""More..."" button in Description section in LYRASIS",""
"broken","Thu Mar 30 03:01:54 GMT 2023","Thu Mar 30 03:03:58 GMT 2023","124333","","Read PDF in Palace Bookshelf on Android","","TOC: Contents with thumbnails: Check of Contents list and navigation Palace","","TOC: Contents with thumbnails: Check of Contents list and navigation Palace",""
"passed","Thu Mar 30 01:45:25 GMT 2023","Thu Mar 30 01:47:50 GMT 2023","144892","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (ANDROID)","","Get a book from Subcategory List View and Return from Books (ANDROID)",""
"passed","Thu Mar 30 02:52:59 GMT 2023","Thu Mar 30 02:54:59 GMT 2023","119893","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Thu Mar 30 02:06:08 GMT 2023","Thu Mar 30 02:07:46 GMT 2023","97698","","Catalog Navigation","","Check of the titles of books sections in LYRASIS","","Check of the titles of books sections in LYRASIS",""
"passed","Thu Mar 30 01:50:08 GMT 2023","Thu Mar 30 01:52:13 GMT 2023","125111","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Thu Mar 30 03:05:03 GMT 2023","Thu Mar 30 03:05:39 GMT 2023","35919","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Thu Mar 30 02:59:04 GMT 2023","Thu Mar 30 03:01:05 GMT 2023","120954","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Thu Mar 30 03:18:47 GMT 2023","Thu Mar 30 03:19:34 GMT 2023","46519","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"passed","Thu Mar 30 03:17:38 GMT 2023","Thu Mar 30 03:18:43 GMT 2023","64519","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"broken","Thu Mar 30 02:23:30 GMT 2023","Thu Mar 30 02:25:11 GMT 2023","100875","","Distributors","","Overdrive: Check of canceling the downloading from book details view","","Overdrive: Check of canceling the downloading from book details view",""
"passed","Thu Mar 30 01:44:17 GMT 2023","Thu Mar 30 01:46:14 GMT 2023","116775","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Thu Mar 30 03:30:05 GMT 2023","Thu Mar 30 03:32:23 GMT 2023","138187","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"failed","Thu Mar 30 02:52:45 GMT 2023","Thu Mar 30 02:53:43 GMT 2023","58072","","Manage Libraries","","Settings: Add Library: Check of the added libraries sorting","","Settings: Add Library: Check of the added libraries sorting",""
