"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 21 10:34:52 GMT 2023","Fri Jul 21 10:35:40 GMT 2023","48604","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"passed","Fri Jul 21 09:55:47 GMT 2023","Fri Jul 21 09:57:56 GMT 2023","129287","","Manage Libraries","","Logo: Switch library","","Logo: Switch library",""
"broken","Fri Jul 21 09:15:27 GMT 2023","Fri Jul 21 09:24:28 GMT 2023","540916","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"passed","Fri Jul 21 08:26:47 GMT 2023","Fri Jul 21 08:28:31 GMT 2023","104315","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Read from Subcategory List View (IOS)","","Get a book from Subcategory List View and Read from Subcategory List View (IOS)",""
"passed","Fri Jul 21 10:27:33 GMT 2023","Fri Jul 21 10:28:26 GMT 2023","52229","","Search libraries and books","","Check a placeholder in LYRASIS","","Check a placeholder in LYRASIS",""
"passed","Fri Jul 21 08:32:15 GMT 2023","Fri Jul 21 08:39:46 GMT 2023","451192","","Audiobooks in A1QA library","","Audiobooks: Check of line for time remaining","","Audiobooks: Check of line for time remaining",""
"passed","Fri Jul 21 10:04:18 GMT 2023","Fri Jul 21 10:06:04 GMT 2023","105142","","Search libraries and books","","Find a library and delete it","","Find a library and delete it",""
"failed","Fri Jul 21 08:53:17 GMT 2023","Fri Jul 21 08:54:33 GMT 2023","75409","","Catalog Navigation","","Sort Lists in LYRASIS","","Sort Lists in LYRASIS",""
"failed","Fri Jul 21 09:59:23 GMT 2023","Fri Jul 21 10:01:34 GMT 2023","130800","","Read PDF in Palace Bookshelf on IOS","","Open book to last page read","","Open book to last page read",""
"passed","Fri Jul 21 09:50:22 GMT 2023","Fri Jul 21 09:51:10 GMT 2023","48337","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
