"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Apr 29 12:25:16 GMT 2023","Sat Apr 29 12:25:21 GMT 2023","4763","","Book detail view screen","","Check related books section in Palace","","Check related books section in Palace",""
"skipped","Sat Apr 29 12:23:31 GMT 2023","Sat Apr 29 12:23:36 GMT 2023","5841","","Read EPUB in Palace Bookshelf","","Navigate by bookmarks","","Navigate by bookmarks",""
"skipped","Sat Apr 29 12:25:41 GMT 2023","Sat Apr 29 12:25:45 GMT 2023","4667","","Book detail view screen","","Check of Get button before log in from the Settings tab in LYRASIS Reads","","Check of Get button before log in from the Settings tab in LYRASIS Reads",""
"skipped","Sat Apr 29 12:22:46 GMT 2023","Sat Apr 29 12:22:51 GMT 2023","4654","","Distributors","","Overdrive: Getting and returning a book from Book Detail View","","Overdrive: Getting and returning a book from Book Detail View",""
"skipped","Sat Apr 29 12:25:13 GMT 2023","Sat Apr 29 12:25:18 GMT 2023","5088","","Read PDF in Palace Bookshelf on IOS","","Navigate by Chapters","","Navigate by Chapters",""
"skipped","Sat Apr 29 12:25:22 GMT 2023","Sat Apr 29 12:25:27 GMT 2023","4694","","Check sections from settings screen","","Privacy Policy","","Privacy Policy",""
"skipped","Sat Apr 29 12:25:32 GMT 2023","Sat Apr 29 12:25:37 GMT 2023","4717","","Check sections from settings screen","","Software Licenses","","Software Licenses",""
"skipped","Sat Apr 29 12:24:30 GMT 2023","Sat Apr 29 12:24:35 GMT 2023","5010","","My books module","","Check of added books in Palace","","Check of added books in Palace",""
"skipped","Sat Apr 29 12:25:28 GMT 2023","Sat Apr 29 12:25:33 GMT 2023","4871","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"skipped","Sat Apr 29 12:21:58 GMT 2023","Sat Apr 29 12:22:04 GMT 2023","5028","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (IOS)","","Get a book from Subcategory List View and Return from Books (IOS)",""
"skipped","Sat Apr 29 12:22:42 GMT 2023","Sat Apr 29 12:22:46 GMT 2023","4622","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"skipped","Sat Apr 29 12:25:26 GMT 2023","Sat Apr 29 12:25:31 GMT 2023","4692","","Book detail view screen","","Check of a ""More..."" button in Description section in Overdrive","","Check of a ""More..."" button in Description section in Overdrive",""
"skipped","Sat Apr 29 12:26:25 GMT 2023","Sat Apr 29 12:26:30 GMT 2023","4919","","Book detail view screen","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers",""
"skipped","Sat Apr 29 12:24:12 GMT 2023","Sat Apr 29 12:24:16 GMT 2023","4564","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"skipped","Sat Apr 29 12:23:11 GMT 2023","Sat Apr 29 12:23:16 GMT 2023","4926","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of increasing and reducing the text size","","Epub: Font settings: Check of increasing and reducing the text size",""
"skipped","Sat Apr 29 12:23:57 GMT 2023","Sat Apr 29 12:24:02 GMT 2023","4851","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"skipped","Sat Apr 29 12:25:01 GMT 2023","Sat Apr 29 12:25:06 GMT 2023","5160","","Book detail view screen","","Check of a book title and author in Palace","","Check of a book title and author in Palace",""
"skipped","Sat Apr 29 12:25:31 GMT 2023","Sat Apr 29 12:25:36 GMT 2023","4909","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"skipped","Sat Apr 29 12:28:26 GMT 2023","Sat Apr 29 12:28:30 GMT 2023","4790","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"skipped","Sat Apr 29 12:22:52 GMT 2023","Sat Apr 29 12:22:57 GMT 2023","4936","","Catalog Navigation","","Check of the titles of books sections in LYRASIS","","Check of the titles of books sections in LYRASIS",""
"skipped","Sat Apr 29 12:25:42 GMT 2023","Sat Apr 29 12:25:47 GMT 2023","4774","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"skipped","Sat Apr 29 12:22:33 GMT 2023","Sat Apr 29 12:22:38 GMT 2023","4973","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"skipped","Sat Apr 29 12:22:32 GMT 2023","Sat Apr 29 12:22:37 GMT 2023","4955","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"skipped","Sat Apr 29 12:23:17 GMT 2023","Sat Apr 29 12:23:23 GMT 2023","6535","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"skipped","Sat Apr 29 12:23:35 GMT 2023","Sat Apr 29 12:23:40 GMT 2023","4956","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"skipped","Sat Apr 29 12:23:54 GMT 2023","Sat Apr 29 12:23:59 GMT 2023","5109","","Manage Libraries","","Welcome screen: Add Library","","Welcome screen: Add Library",""
"skipped","Sat Apr 29 12:25:38 GMT 2023","Sat Apr 29 12:25:44 GMT 2023","6038","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"skipped","Sat Apr 29 12:23:33 GMT 2023","Sat Apr 29 12:23:38 GMT 2023","4620","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"skipped","Sat Apr 29 12:24:31 GMT 2023","Sat Apr 29 12:24:36 GMT 2023","4921","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"skipped","Sat Apr 29 12:24:20 GMT 2023","Sat Apr 29 12:24:25 GMT 2023","4969","","Menu Bar","","Check of menu bar in LYRASIS","","Check of menu bar in LYRASIS",""
"skipped","Sat Apr 29 12:25:03 GMT 2023","Sat Apr 29 12:25:08 GMT 2023","4705","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"skipped","Sat Apr 29 12:22:28 GMT 2023","Sat Apr 29 12:22:33 GMT 2023","4850","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"skipped","Sat Apr 29 12:26:15 GMT 2023","Sat Apr 29 12:26:20 GMT 2023","5205","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"skipped","Sat Apr 29 12:23:12 GMT 2023","Sat Apr 29 12:23:16 GMT 2023","4911","","Catalog Navigation","","Check of books availability in LYRASIS","","Check of books availability in LYRASIS",""
"skipped","Sat Apr 29 12:22:13 GMT 2023","Sat Apr 29 12:22:18 GMT 2023","4869","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"skipped","Sat Apr 29 12:24:50 GMT 2023","Sat Apr 29 12:24:55 GMT 2023","4714","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"skipped","Sat Apr 29 12:24:49 GMT 2023","Sat Apr 29 12:24:53 GMT 2023","4854","","Read PDF in Palace Bookshelf on IOS","","Search Pdf Functionality","","Search Pdf Functionality",""
