"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 24 08:19:20 GMT 2023","Mon Jul 24 08:21:51 GMT 2023","151154","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Mon Jul 24 09:14:52 GMT 2023","Mon Jul 24 09:16:53 GMT 2023","120850","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"broken","Mon Jul 24 08:55:16 GMT 2023","Mon Jul 24 08:57:58 GMT 2023","162410","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"broken","Mon Jul 24 08:20:09 GMT 2023","Mon Jul 24 08:29:54 GMT 2023","585908","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"failed","Mon Jul 24 09:28:00 GMT 2023","Mon Jul 24 09:29:44 GMT 2023","104221","","Read PDF in Palace Bookshelf on IOS","","Navigate by Pdf Search Results","","Navigate by Pdf Search Results",""
"passed","Mon Jul 24 10:00:06 GMT 2023","Mon Jul 24 10:01:00 GMT 2023","53669","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Mon Jul 24 10:01:57 GMT 2023","Mon Jul 24 10:02:52 GMT 2023","54562","","Search libraries and books","","Check a placeholder in LYRASIS","","Check a placeholder in LYRASIS",""
"passed","Mon Jul 24 09:40:28 GMT 2023","Mon Jul 24 09:41:13 GMT 2023","45325","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Mon Jul 24 07:25:23 GMT 2023","Mon Jul 24 07:27:43 GMT 2023","140365","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Mon Jul 24 08:45:36 GMT 2023","Mon Jul 24 08:47:52 GMT 2023","135864","","Read EPUB in Palace Bookshelf","","Navigate by Page","","Navigate by Page",""
"passed","Mon Jul 24 09:42:47 GMT 2023","Mon Jul 24 09:43:30 GMT 2023","43025","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Mon Jul 24 09:16:49 GMT 2023","Mon Jul 24 09:18:09 GMT 2023","80128","","Manage Libraries","","Settings: Add library","","Settings: Add library",""
"passed","Mon Jul 24 08:24:10 GMT 2023","Mon Jul 24 08:29:09 GMT 2023","299157","","Distributors","","Overdrive: Check of canceling the downloading from book details view","","Overdrive: Check of canceling the downloading from book details view",""
"passed","Mon Jul 24 09:55:36 GMT 2023","Mon Jul 24 09:56:32 GMT 2023","56007","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Mon Jul 24 07:58:48 GMT 2023","Mon Jul 24 08:00:38 GMT 2023","110587","","Catalog Navigation","","Check of the titles of books sections in LYRASIS","","Check of the titles of books sections in LYRASIS",""
"passed","Mon Jul 24 07:52:09 GMT 2023","Mon Jul 24 07:54:13 GMT 2023","124105","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Mon Jul 24 07:21:12 GMT 2023","Mon Jul 24 07:23:15 GMT 2023","123965","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Mon Jul 24 10:16:32 GMT 2023","Mon Jul 24 10:17:30 GMT 2023","58443","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"passed","Mon Jul 24 09:43:30 GMT 2023","Mon Jul 24 09:44:12 GMT 2023","41469","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Mon Jul 24 09:47:59 GMT 2023","Mon Jul 24 09:48:43 GMT 2023","43894","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Mon Jul 24 09:54:01 GMT 2023","Mon Jul 24 09:55:36 GMT 2023","94378","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Mon Jul 24 09:46:21 GMT 2023","Mon Jul 24 09:47:59 GMT 2023","98031","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Mon Jul 24 09:44:12 GMT 2023","Mon Jul 24 09:45:32 GMT 2023","80177","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Mon Jul 24 07:51:56 GMT 2023","Mon Jul 24 07:53:03 GMT 2023","66170","","Catalog Navigation","","Check of ""More"" button in books sections in Palace","","Check of ""More"" button in books sections in Palace",""
"passed","Mon Jul 24 07:30:07 GMT 2023","Mon Jul 24 07:32:07 GMT 2023","119880","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Mon Jul 24 08:46:46 GMT 2023","Mon Jul 24 08:48:47 GMT 2023","120920","","Book detail view screen","","Check of a book title and author in Overdrive","","Check of a book title and author in Overdrive",""
"passed","Mon Jul 24 10:03:52 GMT 2023","Mon Jul 24 10:04:46 GMT 2023","54416","","Search libraries and books","","Check of empty field in LYRASIS","","Check of empty field in LYRASIS",""
"passed","Mon Jul 24 08:54:35 GMT 2023","Mon Jul 24 08:56:36 GMT 2023","120953","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"passed","Mon Jul 24 07:27:43 GMT 2023","Mon Jul 24 07:30:07 GMT 2023","143814","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Mon Jul 24 09:37:42 GMT 2023","Mon Jul 24 11:52:33 GMT 2023","8090581","","Check sections from settings screen","","User Agreement","","User Agreement",""
"broken","Mon Jul 24 08:53:02 GMT 2023","Mon Jul 24 08:55:15 GMT 2023","133214","","Read EPUB in Palace Bookshelf","","Navigate by Table of Contents Menu","","Navigate by Table of Contents Menu",""
