"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 09:12:40 GMT 2023","Fri Aug 04 09:15:16 GMT 2023","155937","","Book detail view screen","","Get: Sign in: Library card: Check that the field allows you to edit the data","","Get: Sign in: Library card: Check that the field allows you to edit the data",""
"broken","Fri Aug 04 08:58:55 GMT 2023","Fri Aug 04 09:00:14 GMT 2023","78677","","Book detail view screen","","Check related books section in Overdrive","","Check related books section in Overdrive",""
"passed","Fri Aug 04 07:31:23 GMT 2023","Fri Aug 04 07:33:19 GMT 2023","115552","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Fri Aug 04 07:47:01 GMT 2023","Fri Aug 04 07:48:29 GMT 2023","88144","","Catalog Navigation","","Check of the titles of books sections in Palace","","Check of the titles of books sections in Palace",""
"broken","Fri Aug 04 08:34:13 GMT 2023","Fri Aug 04 08:47:08 GMT 2023","774515","","Manage Libraries","","Settings: Add library: general checks","","Settings: Add library: general checks",""
"failed","Fri Aug 04 08:08:37 GMT 2023","Fri Aug 04 08:10:24 GMT 2023","107305","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"failed","Fri Aug 04 07:36:35 GMT 2023","Fri Aug 04 07:38:54 GMT 2023","138696","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Books (IOS)","","Get a book from Book Detail View and Return from Books (IOS)",""
"passed","Fri Aug 04 07:38:54 GMT 2023","Fri Aug 04 07:41:01 GMT 2023","127026","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (IOS)","","Get a book from Book Detail View and Return from Book Detail View (IOS)",""
"passed","Fri Aug 04 08:43:51 GMT 2023","Fri Aug 04 08:47:40 GMT 2023","229022","","Read PDF in Palace Bookshelf on IOS","","Navigate by Page","","Navigate by Page",""
"broken","Fri Aug 04 08:22:54 GMT 2023","Fri Aug 04 08:24:59 GMT 2023","124435","","Read EPUB from Overdrive in A1QA","","Epub: Open book to last page read","","Epub: Open book to last page read",""
"passed","Fri Aug 04 08:28:39 GMT 2023","Fri Aug 04 08:30:50 GMT 2023","130395","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Fri Aug 04 09:08:21 GMT 2023","Fri Aug 04 09:10:35 GMT 2023","134109","","Book detail view screen","","Get: Sign in: Check of loging in with leaving the Library Card field empty","","Get: Sign in: Check of loging in with leaving the Library Card field empty",""
"passed","Fri Aug 04 09:04:07 GMT 2023","Fri Aug 04 09:06:53 GMT 2023","165041","","Read PDF in Palace Bookshelf on IOS","","Check table of contents","","Check table of contents",""
"broken","Fri Aug 04 08:57:13 GMT 2023","Fri Aug 04 08:59:33 GMT 2023","139474","","Read PDF in Palace Bookshelf on IOS","","Navigate by Pdf Search Results","","Navigate by Pdf Search Results",""
"broken","Fri Aug 04 09:18:07 GMT 2023","Fri Aug 04 09:20:45 GMT 2023","158586","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"broken","Fri Aug 04 09:20:45 GMT 2023","Fri Aug 04 09:22:56 GMT 2023","130846","","Book detail view screen","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers","","Get: Log in: Library card: Check that the field doesn't allow characters except numbers",""
"failed","Fri Aug 04 09:03:12 GMT 2023","Fri Aug 04 09:05:41 GMT 2023","149177","","Check of View Sample","","Palace Marketplace: Check of view sample","","Palace Marketplace: Check of view sample",""
"broken","Fri Aug 04 08:13:04 GMT 2023","Fri Aug 04 08:14:25 GMT 2023","80515","","Distributors","","Overdrive: Check of canceling the downloading from book details view","","Overdrive: Check of canceling the downloading from book details view",""
"passed","Fri Aug 04 08:54:20 GMT 2023","Fri Aug 04 08:56:15 GMT 2023","115021","","Book detail view screen","","Check of a book title and author in Overdrive","","Check of a book title and author in Overdrive",""
"broken","Fri Aug 04 09:08:47 GMT 2023","Fri Aug 04 09:10:01 GMT 2023","73948","","Check of View Sample","","Overdrive: Check of view sample in audiobook","","Overdrive: Check of view sample in audiobook",""
"passed","Fri Aug 04 07:31:15 GMT 2023","Fri Aug 04 07:32:40 GMT 2023","85216","","Books transactions in Palace Bookshelf","","Get a book Subcategory List View and Return from Subcategory List View (IOS)","","Get a book Subcategory List View and Return from Subcategory List View (IOS)",""
"passed","Fri Aug 04 09:10:35 GMT 2023","Fri Aug 04 09:12:40 GMT 2023","124522","","Book detail view screen","","Get: Sign in: Check of loging in with leaving the Password field empty","","Get: Sign in: Check of loging in with leaving the Password field empty",""
"failed","Fri Aug 04 08:41:59 GMT 2023","Fri Aug 04 08:44:09 GMT 2023","129679","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Fri Aug 04 08:44:09 GMT 2023","Fri Aug 04 08:46:11 GMT 2023","122094","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Fri Aug 04 08:23:58 GMT 2023","Fri Aug 04 08:26:06 GMT 2023","127526","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"broken","Fri Aug 04 09:18:03 GMT 2023","Fri Aug 04 09:19:16 GMT 2023","72525","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"passed","Fri Aug 04 07:54:14 GMT 2023","Fri Aug 04 07:56:04 GMT 2023","110638","","Catalog Navigation","","Check of tabs at the top of the screen in LYRASIS","","Check of tabs at the top of the screen in LYRASIS",""
"failed","Fri Aug 04 07:34:22 GMT 2023","Fri Aug 04 07:36:35 GMT 2023","133338","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (IOS)","","Get a book from Subcategory List View and Return from Books (IOS)",""
"passed","Fri Aug 04 09:45:27 GMT 2023","Fri Aug 04 09:46:16 GMT 2023","49459","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"broken","Fri Aug 04 07:49:43 GMT 2023","Fri Aug 04 07:52:21 GMT 2023","157246","","Catalog Navigation","","Check of books sorting in Palace","","Check of books sorting in Palace",""
"passed","Fri Aug 04 09:12:37 GMT 2023","Fri Aug 04 09:13:27 GMT 2023","50374","","Check sections from settings screen","","Privacy Policy","","Privacy Policy",""
"failed","Fri Aug 04 09:02:28 GMT 2023","Fri Aug 04 09:04:07 GMT 2023","99825","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"broken","Fri Aug 04 08:14:52 GMT 2023","Fri Aug 04 08:22:54 GMT 2023","481770","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of text theme","","Epub: Font settings: Check of text theme",""
"broken","Fri Aug 04 07:36:47 GMT 2023","Fri Aug 04 07:45:49 GMT 2023","542591","","Audiobooks in A1QA library","","Audiobooks: Check closing playback speed and sleep timer","","Audiobooks: Check closing playback speed and sleep timer",""
"failed","Fri Aug 04 07:48:49 GMT 2023","Fri Aug 04 07:51:37 GMT 2023","167526","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Fri Aug 04 09:32:04 GMT 2023","Fri Aug 04 09:32:54 GMT 2023","50040","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Fri Aug 04 08:32:28 GMT 2023","Fri Aug 04 08:34:13 GMT 2023","104972","","Read EPUB in Palace Bookshelf","","Open book to last page read","","Open book to last page read",""
"passed","Fri Aug 04 08:22:03 GMT 2023","Fri Aug 04 08:23:58 GMT 2023","114873","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"broken","Fri Aug 04 07:29:33 GMT 2023","Fri Aug 04 07:30:52 GMT 2023","78593","","Audiobooks in A1QA library","","Audiobooks: Open the audiobook at the last open chapter and check time code","","Audiobooks: Open the audiobook at the last open chapter and check time code",""
"passed","Fri Aug 04 09:40:33 GMT 2023","Fri Aug 04 09:41:25 GMT 2023","52071","","Search libraries and books","","Delete a book from search bar in LYRASIS","","Delete a book from search bar in LYRASIS",""
"broken","Fri Aug 04 09:37:35 GMT 2023","Fri Aug 04 09:38:48 GMT 2023","73241","","Search libraries and books","","Check of only spaces input in LYRASIS","","Check of only spaces input in LYRASIS",""
"passed","Fri Aug 04 09:38:48 GMT 2023","Fri Aug 04 09:39:38 GMT 2023","50283","","Search libraries and books","","Check of displaying the search field after search a book in LYRASIS","","Check of displaying the search field after search a book in LYRASIS",""
"broken","Fri Aug 04 08:14:25 GMT 2023","Fri Aug 04 08:16:22 GMT 2023","116570","","Read EPUB in Palace Bookshelf","","Navigate by Page","","Navigate by Page",""
"passed","Fri Aug 04 09:13:27 GMT 2023","Fri Aug 04 09:15:52 GMT 2023","144442","","Check sections from settings screen","","User Agreement","","User Agreement",""
"passed","Fri Aug 04 08:35:32 GMT 2023","Fri Aug 04 08:36:24 GMT 2023","52613","","Menu Bar","","Check of menu bar in Palace","","Check of menu bar in Palace",""
"passed","Fri Aug 04 08:39:27 GMT 2023","Fri Aug 04 08:41:59 GMT 2023","152453","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Fri Aug 04 08:00:10 GMT 2023","Fri Aug 04 08:01:45 GMT 2023","95538","","Book detail view screen","","Biblioboard audiobook: Check of a book format in LYRASIS","","Biblioboard audiobook: Check of a book format in LYRASIS",""
"broken","Fri Aug 04 08:28:08 GMT 2023","Fri Aug 04 08:30:10 GMT 2023","121657","","Read EPUB in Palace Bookshelf","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Fri Aug 04 09:05:41 GMT 2023","Fri Aug 04 09:08:47 GMT 2023","185898","","Check of View Sample","","Overdrive: Check of view sample in epub","","Overdrive: Check of view sample in epub",""
"passed","Fri Aug 04 08:06:24 GMT 2023","Fri Aug 04 08:07:35 GMT 2023","70760","","Catalog Navigation","","Check of books collections","","Check of books collections",""
"broken","Fri Aug 04 08:02:26 GMT 2023","Fri Aug 04 08:10:46 GMT 2023","500577","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"broken","Fri Aug 04 08:12:12 GMT 2023","Fri Aug 04 08:13:33 GMT 2023","81691","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of increasing and reducing the text size","","Epub: Font settings: Check of increasing and reducing the text size",""
"broken","Fri Aug 04 08:53:24 GMT 2023","Fri Aug 04 08:54:35 GMT 2023","70440","","Manage Libraries","","Switch library bookshelf (IOS)","","Switch library bookshelf (IOS)",""
"broken","Fri Aug 04 08:30:10 GMT 2023","Fri Aug 04 08:32:28 GMT 2023","137959","","Read EPUB in Palace Bookshelf","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Fri Aug 04 08:47:37 GMT 2023","Fri Aug 04 08:48:25 GMT 2023","48517","","Manage Libraries","","Welcome screen: Add Library","","Welcome screen: Add Library",""
"passed","Fri Aug 04 09:16:10 GMT 2023","Fri Aug 04 09:16:55 GMT 2023","44835","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Fri Aug 04 08:55:56 GMT 2023","Fri Aug 04 08:58:53 GMT 2023","176648","","Manage Libraries","","Logo: Add Library: Check of sorting libraries","","Logo: Add Library: Check of sorting libraries",""
"broken","Fri Aug 04 08:34:11 GMT 2023","Fri Aug 04 08:35:32 GMT 2023","80559","","Read EPUB from Overdrive in A1QA","","Epub: Delete bookmarks","","Epub: Delete bookmarks",""
"broken","Fri Aug 04 08:10:37 GMT 2023","Fri Aug 04 08:13:04 GMT 2023","147368","","Distributors","","Palace Bookshelf: Getting and returning a book from Book Detail View","","Palace Bookshelf: Getting and returning a book from Book Detail View",""
"passed","Fri Aug 04 09:26:03 GMT 2023","Fri Aug 04 09:26:53 GMT 2023","49633","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"passed","Fri Aug 04 09:19:52 GMT 2023","Fri Aug 04 09:20:33 GMT 2023","40627","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Fri Aug 04 09:27:44 GMT 2023","Fri Aug 04 09:28:37 GMT 2023","53650","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"failed","Fri Aug 04 08:33:33 GMT 2023","Fri Aug 04 08:35:32 GMT 2023","119763","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Fri Aug 04 08:47:03 GMT 2023","Fri Aug 04 08:49:08 GMT 2023","125571","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"passed","Fri Aug 04 09:20:33 GMT 2023","Fri Aug 04 09:21:13 GMT 2023","40578","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"broken","Fri Aug 04 09:11:28 GMT 2023","Fri Aug 04 09:12:37 GMT 2023","68909","","Check sections from settings screen","","About Palace","","About Palace",""
"broken","Fri Aug 04 08:50:20 GMT 2023","Fri Aug 04 08:51:55 GMT 2023","95707","","Manage Libraries","","Settings: Add Library: Check of the added libraries sorting","","Settings: Add Library: Check of the added libraries sorting",""
"passed","Fri Aug 04 09:12:38 GMT 2023","Fri Aug 04 09:16:10 GMT 2023","212520","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"broken","Fri Aug 04 09:43:15 GMT 2023","Fri Aug 04 09:44:30 GMT 2023","75141","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"passed","Fri Aug 04 09:33:43 GMT 2023","Fri Aug 04 09:34:36 GMT 2023","53768","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Fri Aug 04 08:16:22 GMT 2023","Fri Aug 04 08:19:01 GMT 2023","159718","","Read EPUB in Palace Bookshelf","","Navigate by bookmarks","","Navigate by bookmarks",""
"passed","Fri Aug 04 09:18:34 GMT 2023","Fri Aug 04 09:19:52 GMT 2023","77581","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Fri Aug 04 07:33:19 GMT 2023","Fri Aug 04 07:35:03 GMT 2023","104037","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Fri Aug 04 07:32:14 GMT 2023","Fri Aug 04 07:33:32 GMT 2023","77654","","Audiobooks in A1QA library","","Audiobooks: Check end of chapter sleep timer","","Audiobooks: Check end of chapter sleep timer",""
