"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 15 02:23:29 GMT 2023","Sun Oct 15 02:27:41 GMT 2023","251765","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sun Oct 15 04:16:10 GMT 2023","Sun Oct 15 04:20:21 GMT 2023","251493","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"broken","Sun Oct 15 02:24:15 GMT 2023","Sun Oct 15 02:28:32 GMT 2023","256870","","Audiobooks from Audible studios in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sun Oct 15 02:20:04 GMT 2023","Sun Oct 15 02:24:15 GMT 2023","251059","","Audiobooks from Audible studios in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"failed","Sun Oct 15 03:57:39 GMT 2023","Sun Oct 15 04:02:05 GMT 2023","265556","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Sun Oct 15 03:53:36 GMT 2023","Sun Oct 15 03:57:58 GMT 2023","261971","","Reservation of book in LYRASIS","","Check books sorting in Reservations","","Check books sorting in Reservations",""
"passed","Sun Oct 15 02:57:34 GMT 2023","Sun Oct 15 03:14:49 GMT 2023","1034546","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Sun Oct 15 03:29:32 GMT 2023","Sun Oct 15 03:33:47 GMT 2023","254828","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Sun Oct 15 03:20:24 GMT 2023","Sun Oct 15 03:25:12 GMT 2023","287830","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"failed","Sun Oct 15 03:06:05 GMT 2023","Sun Oct 15 03:10:06 GMT 2023","241068","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sun Oct 15 02:28:32 GMT 2023","Sun Oct 15 02:32:45 GMT 2023","253300","","Audiobooks from Audible studios in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"passed","Sun Oct 15 03:49:34 GMT 2023","Sun Oct 15 03:53:36 GMT 2023","242093","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
"failed","Sun Oct 15 03:22:01 GMT 2023","Sun Oct 15 03:25:59 GMT 2023","238106","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Sun Oct 15 03:49:09 GMT 2023","Sun Oct 15 03:53:09 GMT 2023","239720","","Distributors","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view",""
"broken","Sun Oct 15 03:46:05 GMT 2023","Sun Oct 15 03:49:08 GMT 2023","183323","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"broken","Sun Oct 15 02:11:36 GMT 2023","Sun Oct 15 02:15:50 GMT 2023","253943","","Audiobooks from Audible studios in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Sun Oct 15 02:27:41 GMT 2023","Sun Oct 15 02:31:52 GMT 2023","251119","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
