"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 27 19:50:03 GMT 2023","Tue Jun 27 19:53:01 GMT 2023","178745","","Audiobooks from Audible studios in LYRASIS","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"broken","Tue Jun 27 19:36:17 GMT 2023","Tue Jun 27 19:39:13 GMT 2023","175719","","Audiobook in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Tue Jun 27 21:38:38 GMT 2023","Tue Jun 27 21:41:40 GMT 2023","181847","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Tue Jun 27 21:14:45 GMT 2023","Tue Jun 27 21:17:42 GMT 2023","177085","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"broken","Tue Jun 27 21:12:54 GMT 2023","Tue Jun 27 21:15:46 GMT 2023","172564","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Tue Jun 27 20:53:50 GMT 2023","Tue Jun 27 20:56:44 GMT 2023","174242","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Tue Jun 27 20:11:55 GMT 2023","Tue Jun 27 20:14:53 GMT 2023","177964","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"broken","Tue Jun 27 21:02:33 GMT 2023","Tue Jun 27 21:07:06 GMT 2023","273512","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Tue Jun 27 21:44:06 GMT 2023","Tue Jun 27 21:48:36 GMT 2023","270065","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"broken","Tue Jun 27 21:40:05 GMT 2023","Tue Jun 27 21:44:58 GMT 2023","293683","","Read PDF in LYRARIS Reads on IOS","","Navigate by Thumbnails Lyrasis","","Navigate by Thumbnails Lyrasis",""
"broken","Tue Jun 27 22:08:46 GMT 2023","Tue Jun 27 22:11:39 GMT 2023","172805","","Audiobook in LYRASIS","","TOC: Check of table of contents","","TOC: Check of table of contents",""
"broken","Tue Jun 27 20:20:44 GMT 2023","Tue Jun 27 20:23:38 GMT 2023","174120","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Tue Jun 27 22:11:38 GMT 2023","Tue Jun 27 22:16:11 GMT 2023","273040","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Tue Jun 27 21:53:46 GMT 2023","Tue Jun 27 21:58:20 GMT 2023","273618","","Read PDF in LYRARIS Reads on IOS","","Bookmarks Functionality Lyrasis","","Bookmarks Functionality Lyrasis",""
"broken","Tue Jun 27 19:27:20 GMT 2023","Tue Jun 27 19:30:29 GMT 2023","189173","","Audiobooks from Audible studios in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Tue Jun 27 19:39:13 GMT 2023","Tue Jun 27 19:43:51 GMT 2023","278298","","Audiobook in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Tue Jun 27 20:15:30 GMT 2023","Tue Jun 27 20:20:02 GMT 2023","272525","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
