"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 19 18:15:54 GMT 2022","Mon Dec 19 18:22:57 GMT 2022","423300","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Mon Dec 19 20:53:22 GMT 2022","Mon Dec 19 21:00:28 GMT 2022","426074","","Read PDF in LYRARIS Reads on IOS","","Navigate by Page slider Lyrasis","","Navigate by Page slider Lyrasis",""
"broken","Mon Dec 19 18:15:54 GMT 2022","Mon Dec 19 18:23:30 GMT 2022","456842","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Mon Dec 19 18:39:08 GMT 2022","Mon Dec 19 18:45:22 GMT 2022","374160","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Mon Dec 19 22:09:31 GMT 2022","Mon Dec 19 22:14:36 GMT 2022","305532","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Mon Dec 19 19:33:22 GMT 2022","Mon Dec 19 19:39:52 GMT 2022","390057","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"passed","Mon Dec 19 20:16:54 GMT 2022","Mon Dec 19 20:22:51 GMT 2022","357522","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Mon Dec 19 19:11:08 GMT 2022","Mon Dec 19 19:20:32 GMT 2022","564090","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Mon Dec 19 19:30:53 GMT 2022","Mon Dec 19 19:36:56 GMT 2022","363456","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Mon Dec 19 19:34:46 GMT 2022","Mon Dec 19 19:40:08 GMT 2022","321360","","Audiobook in Lyrasis","","Check of line for time remaining","","Check of line for time remaining",""
