"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 03 16:16:07 GMT 2023","Sun Sep 03 16:25:21 GMT 2023","553157","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sun Sep 03 17:51:41 GMT 2023","Sun Sep 03 18:07:09 GMT 2023","928043","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Sun Sep 03 16:57:12 GMT 2023","Sun Sep 03 17:08:00 GMT 2023","647791","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sun Sep 03 15:06:30 GMT 2023","Sun Sep 03 15:21:08 GMT 2023","877556","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Sep 03 17:04:26 GMT 2023","Sun Sep 03 17:15:17 GMT 2023","650754","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Sun Sep 03 12:24:00 GMT 2023","Sun Sep 03 12:35:06 GMT 2023","665376","","Audiobook in LYRASIS","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Sun Sep 03 14:53:42 GMT 2023","Sun Sep 03 15:06:30 GMT 2023","768272","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Sun Sep 03 16:43:28 GMT 2023","Sun Sep 03 16:56:31 GMT 2023","783743","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"broken","Sun Sep 03 17:23:22 GMT 2023","Sun Sep 03 17:35:19 GMT 2023","716861","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"passed","Sun Sep 03 16:32:58 GMT 2023","Sun Sep 03 16:41:44 GMT 2023","525726","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sun Sep 03 12:24:00 GMT 2023","Sun Sep 03 12:39:11 GMT 2023","910237","","Audiobooks from Audible studios in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"failed","Sun Sep 03 14:54:36 GMT 2023","Sun Sep 03 15:06:25 GMT 2023","709500","","Audiobook in LYRASIS","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"passed","Sun Sep 03 16:13:32 GMT 2023","Sun Sep 03 16:23:59 GMT 2023","626628","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Sun Sep 03 12:35:06 GMT 2023","Sun Sep 03 12:49:46 GMT 2023","880057","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Sun Sep 03 15:31:55 GMT 2023","Sun Sep 03 15:50:02 GMT 2023","1086672","","Distributors","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View","","LYRASIS: Biblioboard audiobooks: Getting and returning books from Book Detail View",""
"passed","Sun Sep 03 12:24:00 GMT 2023","Sun Sep 03 12:35:06 GMT 2023","665453","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Sep 03 17:29:20 GMT 2023","Sun Sep 03 17:45:50 GMT 2023","989423","","Audiobook in LYRASIS","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Sep 03 15:22:41 GMT 2023","Sun Sep 03 15:36:33 GMT 2023","832701","","Audiobook in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
