"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue May 23 21:42:15 GMT 2023","Tue May 23 21:46:17 GMT 2023","242731","","Audiobook in LYRASIS","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar",""
"broken","Tue May 23 19:47:59 GMT 2023","Tue May 23 19:52:35 GMT 2023","276288","","Audiobooks from Audible studios in LYRASIS","","Check time tracking line","","Check time tracking line",""
"broken","Tue May 23 21:07:54 GMT 2023","Tue May 23 21:11:07 GMT 2023","192461","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"failed","Tue May 23 19:27:04 GMT 2023","Tue May 23 19:32:07 GMT 2023","302211","","Audiobook in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Tue May 23 19:47:51 GMT 2023","Tue May 23 19:54:29 GMT 2023","398340","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Tue May 23 22:08:13 GMT 2023","Tue May 23 22:12:11 GMT 2023","237880","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Tue May 23 22:10:59 GMT 2023","Tue May 23 22:14:27 GMT 2023","207921","","Read PDF in LYRARIS Reads on IOS","","Check valid data in searching Lyrasis","","Check valid data in searching Lyrasis",""
"failed","Tue May 23 21:57:26 GMT 2023","Tue May 23 21:58:07 GMT 2023","41243","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View",""
"failed","Tue May 23 19:30:04 GMT 2023","Tue May 23 19:30:55 GMT 2023","50889","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Tue May 23 21:39:01 GMT 2023","Tue May 23 21:39:43 GMT 2023","42346","","Read PDF in LYRARIS Reads on IOS","","Navigate by Pdf Search Results Lyrasis","","Navigate by Pdf Search Results Lyrasis",""
"failed","Tue May 23 21:44:53 GMT 2023","Tue May 23 21:48:17 GMT 2023","203774","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Tue May 23 19:38:11 GMT 2023","Tue May 23 19:44:18 GMT 2023","366291","","Audiobook in LYRASIS","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"failed","Tue May 23 21:24:07 GMT 2023","Tue May 23 21:28:47 GMT 2023","279988","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Tue May 23 21:38:19 GMT 2023","Tue May 23 21:39:01 GMT 2023","41432","","Read PDF in LYRARIS Reads on IOS","","Search Pdf Functionality Lyrasis","","Search Pdf Functionality Lyrasis",""
"broken","Tue May 23 20:56:36 GMT 2023","Tue May 23 20:59:51 GMT 2023","194773","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"passed","Tue May 23 21:57:19 GMT 2023","Tue May 23 22:01:38 GMT 2023","259667","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Tue May 23 20:33:33 GMT 2023","Tue May 23 20:37:21 GMT 2023","228535","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Tue May 23 20:37:21 GMT 2023","Tue May 23 20:41:07 GMT 2023","225325","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"passed","Tue May 23 21:58:07 GMT 2023","Tue May 23 22:03:18 GMT 2023","311549","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"broken","Tue May 23 22:29:56 GMT 2023","Tue May 23 22:33:31 GMT 2023","215650","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"broken","Tue May 23 19:49:23 GMT 2023","Tue May 23 19:54:12 GMT 2023","288744","","Audiobook in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Tue May 23 20:41:07 GMT 2023","Tue May 23 20:44:44 GMT 2023","217959","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"failed","Tue May 23 20:32:49 GMT 2023","Tue May 23 20:33:33 GMT 2023","44060","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"failed","Tue May 23 20:31:15 GMT 2023","Tue May 23 20:36:35 GMT 2023","319868","","Audiobook in LYRASIS","","Check of line for time remaining","","Check of line for time remaining",""
"broken","Tue May 23 20:22:21 GMT 2023","Tue May 23 20:25:48 GMT 2023","206876","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"failed","Tue May 23 20:53:17 GMT 2023","Tue May 23 20:57:29 GMT 2023","251783","","My books module","","Get a book from Book Detail View and Return from Books in LYRASIS","","Get a book from Book Detail View and Return from Books in LYRASIS",""
"failed","Tue May 23 20:16:54 GMT 2023","Tue May 23 20:20:58 GMT 2023","243682","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Tue May 23 21:41:29 GMT 2023","Tue May 23 21:44:53 GMT 2023","204044","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"failed","Tue May 23 20:16:55 GMT 2023","Tue May 23 20:22:23 GMT 2023","327801","","Audiobook in LYRASIS","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"failed","Tue May 23 21:28:49 GMT 2023","Tue May 23 21:32:31 GMT 2023","221833","","Read PDF in LYRARIS Reads on IOS","","Navigate by Page Lyrasis","","Navigate by Page Lyrasis",""
"broken","Tue May 23 20:46:35 GMT 2023","Tue May 23 20:50:12 GMT 2023","217016","","Distributors","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view",""
"broken","Tue May 23 21:46:17 GMT 2023","Tue May 23 21:51:47 GMT 2023","329793","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Tue May 23 22:44:57 GMT 2023","Tue May 23 22:48:59 GMT 2023","241610","","Audiobook in LYRASIS","","TOC: Check of table of contents","","TOC: Check of table of contents",""
"failed","Tue May 23 21:23:03 GMT 2023","Tue May 23 21:24:07 GMT 2023","64319","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"passed","Tue May 23 21:24:42 GMT 2023","Tue May 23 21:28:49 GMT 2023","246853","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"passed","Tue May 23 21:52:48 GMT 2023","Tue May 23 21:57:26 GMT 2023","277433","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Holds","","Hold from Subcategory List View and Remove a Reserved Book from Holds",""
"failed","Tue May 23 21:07:07 GMT 2023","Tue May 23 21:07:54 GMT 2023","46817","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
