"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 01 04:07:26 GMT 2023","Sun Oct 01 04:17:00 GMT 2023","574457","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Oct 01 03:51:27 GMT 2023","Sun Oct 01 03:57:59 GMT 2023","391249","","Audiobook in LYRASIS","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar","","Bibliotheca: Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Oct 01 04:17:00 GMT 2023","Sun Oct 01 04:26:46 GMT 2023","586408","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Oct 01 02:17:01 GMT 2023","Sun Oct 01 02:22:39 GMT 2023","338828","","Audiobooks from Audible studios in LYRASIS","","Navigate by Audiobook","","Navigate by Audiobook",""
"broken","Sun Oct 01 04:47:34 GMT 2023","Sun Oct 01 04:53:00 GMT 2023","325472","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Sun Oct 01 05:45:24 GMT 2023","Sun Oct 01 05:52:02 GMT 2023","398404","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"broken","Sun Oct 01 03:36:57 GMT 2023","Sun Oct 01 03:44:04 GMT 2023","427420","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"broken","Sun Oct 01 02:11:17 GMT 2023","Sun Oct 01 02:17:00 GMT 2023","343474","","Audiobooks from Audible studios in LYRASIS","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Sun Oct 01 05:31:39 GMT 2023","Sun Oct 01 05:40:46 GMT 2023","546230","","Read PDF in LYRASIS Reads on Android","","Settings: Check of Wrapped scrolling in Lyrasis","","Settings: Check of Wrapped scrolling in Lyrasis",""
"broken","Sun Oct 01 03:36:45 GMT 2023","Sun Oct 01 03:42:14 GMT 2023","329029","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Sun Oct 01 05:08:27 GMT 2023","Sun Oct 01 05:13:10 GMT 2023","282116","","Read PDF in LYRASIS Reads on Android","","Check of settings screen and page navigation in Lyrasis","","Check of settings screen and page navigation in Lyrasis",""
"broken","Sun Oct 01 02:27:27 GMT 2023","Sun Oct 01 02:36:53 GMT 2023","565460","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Oct 01 03:41:49 GMT 2023","Sun Oct 01 03:51:27 GMT 2023","578628","","Audiobook in LYRASIS","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar","","BiblioBoard: Check of not rewinding forward and back by tapping on time bar",""
"broken","Sun Oct 01 02:20:56 GMT 2023","Sun Oct 01 02:27:27 GMT 2023","391422","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Oct 01 02:36:53 GMT 2023","Sun Oct 01 02:43:27 GMT 2023","393803","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Oct 01 02:28:22 GMT 2023","Sun Oct 01 02:38:38 GMT 2023","616091","","Audiobooks from Audible studios in LYRASIS","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Sun Oct 01 05:16:03 GMT 2023","Sun Oct 01 05:21:23 GMT 2023","319990","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Oct 01 03:56:31 GMT 2023","Sun Oct 01 04:06:04 GMT 2023","573628","","My books module","","Get a book from Subcategory List View and Read from Books in LYRASIS","","Get a book from Subcategory List View and Read from Books in LYRASIS",""
