"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 22 00:57:19 GMT 2023","Wed Feb 22 00:58:28 GMT 2023","69039","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"passed","Wed Feb 22 00:24:26 GMT 2023","Wed Feb 22 00:28:35 GMT 2023","248686","","Manage Libraries","","Settings: Add library","","Settings: Add library",""
"passed","Tue Feb 21 23:59:23 GMT 2023","Wed Feb 22 00:01:50 GMT 2023","146989","","Book detail view screen","","BiblioBoard audiobook: Check related books section in LYRASIS","","BiblioBoard audiobook: Check related books section in LYRASIS",""
"passed","Tue Feb 21 23:23:43 GMT 2023","Tue Feb 21 23:29:28 GMT 2023","344788","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"passed","Wed Feb 22 02:54:50 GMT 2023","Wed Feb 22 02:56:05 GMT 2023","74384","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"broken","Wed Feb 22 00:23:09 GMT 2023","Wed Feb 22 00:25:07 GMT 2023","117388","","Read PDF in Palace Bookshelf on IOS","","Navigate by Thumbnails","","Navigate by Thumbnails",""
"passed","Tue Feb 21 23:35:32 GMT 2023","Tue Feb 21 23:37:53 GMT 2023","141444","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Wed Feb 22 00:40:48 GMT 2023","Wed Feb 22 00:42:38 GMT 2023","110123","","Check sections from settings screen","","Privacy Policy","","Privacy Policy",""
"passed","Tue Feb 21 23:00:19 GMT 2023","Tue Feb 21 23:04:27 GMT 2023","247776","","Audiobooks in A1QA library","","Audiobooks: Check of line for time remaining","","Audiobooks: Check of line for time remaining",""
"failed","Tue Feb 21 23:22:13 GMT 2023","Tue Feb 21 23:23:52 GMT 2023","98528","","Catalog Navigation","","Sort Lists in LYRASIS","","Sort Lists in LYRASIS",""
"passed","Tue Feb 21 23:26:02 GMT 2023","Tue Feb 21 23:28:30 GMT 2023","148085","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
