"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Mar 17 01:39:26 GMT 2023","Fri Mar 17 01:42:38 GMT 2023","191940","","Read EPUB in Lyrasis","","Delete bookmarks","","Delete bookmarks",""
"broken","Fri Mar 17 00:37:17 GMT 2023","Fri Mar 17 00:39:41 GMT 2023","144674","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Fri Mar 17 02:00:30 GMT 2023","Fri Mar 17 02:03:46 GMT 2023","196776","","Read PDF in LYRASIS Reads on Android","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis","","TOC: Contents with text: Check of list of chapters and navigation in Lyrasis",""
"failed","Fri Mar 17 01:03:25 GMT 2023","Fri Mar 17 01:08:00 GMT 2023","275137","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"failed","Fri Mar 17 01:42:01 GMT 2023","Fri Mar 17 01:45:22 GMT 2023","200562","","Distributors","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view","","LYRASIS: Biblioboard audiobooks: Check of canceling the downloading from book details view",""
"failed","Fri Mar 17 01:29:20 GMT 2023","Fri Mar 17 01:32:31 GMT 2023","191854","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Fri Mar 17 02:47:01 GMT 2023","Fri Mar 17 02:50:52 GMT 2023","230383","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Fri Mar 17 03:15:25 GMT 2023","Fri Mar 17 03:19:12 GMT 2023","226268","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"passed","Fri Mar 17 02:04:07 GMT 2023","Fri Mar 17 02:07:36 GMT 2023","209077","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Fri Mar 17 00:58:43 GMT 2023","Fri Mar 17 01:02:04 GMT 2023","200996","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Fri Mar 17 02:58:45 GMT 2023","Fri Mar 17 03:02:53 GMT 2023","247598","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Fri Mar 17 00:50:05 GMT 2023","Fri Mar 17 00:52:18 GMT 2023","133008","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Fri Mar 17 02:03:55 GMT 2023","Fri Mar 17 02:07:30 GMT 2023","215307","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"failed","Fri Mar 17 02:07:30 GMT 2023","Fri Mar 17 02:10:57 GMT 2023","206707","","Audiobook in Lyrasis","","Biblioboard: Check time tracking line","","Biblioboard: Check time tracking line",""
"failed","Fri Mar 17 01:16:21 GMT 2023","Fri Mar 17 01:20:28 GMT 2023","246926","","Audiobook in Lyrasis","","Biblioboard: Check end of chapter sleep timer","","Biblioboard: Check end of chapter sleep timer",""
"passed","Fri Mar 17 02:10:57 GMT 2023","Fri Mar 17 02:14:29 GMT 2023","211964","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"failed","Fri Mar 17 00:43:05 GMT 2023","Fri Mar 17 00:46:53 GMT 2023","228439","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Fri Mar 17 00:46:22 GMT 2023","Fri Mar 17 00:49:38 GMT 2023","195760","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Fri Mar 17 01:19:47 GMT 2023","Fri Mar 17 01:23:04 GMT 2023","197466","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Fri Mar 17 02:14:29 GMT 2023","Fri Mar 17 02:18:01 GMT 2023","211579","","Audiobook in Lyrasis","","Check of not rewinding forward and back by tapping on time bar","","Check of not rewinding forward and back by tapping on time bar",""
"passed","Fri Mar 17 03:02:53 GMT 2023","Fri Mar 17 03:06:52 GMT 2023","238711","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"passed","Fri Mar 17 02:07:36 GMT 2023","Fri Mar 17 02:11:23 GMT 2023","226741","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Fri Mar 17 01:38:44 GMT 2023","Fri Mar 17 01:42:50 GMT 2023","245821","","Audiobook in Lyrasis","","Biblioboard: Check of switching to the next time","","Biblioboard: Check of switching to the next time",""
"broken","Fri Mar 17 00:30:22 GMT 2023","Fri Mar 17 00:34:14 GMT 2023","231779","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Fri Mar 17 01:46:02 GMT 2023","Fri Mar 17 01:49:18 GMT 2023","196045","","Audiobook in Lyrasis","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"failed","Fri Mar 17 00:46:53 GMT 2023","Fri Mar 17 00:50:32 GMT 2023","219341","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Fri Mar 17 03:19:12 GMT 2023","Fri Mar 17 03:23:01 GMT 2023","229582","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Fri Mar 17 00:54:12 GMT 2023","Fri Mar 17 00:58:02 GMT 2023","229424","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"failed","Fri Mar 17 01:35:39 GMT 2023","Fri Mar 17 01:38:48 GMT 2023","188674","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Fri Mar 17 00:55:36 GMT 2023","Fri Mar 17 00:58:43 GMT 2023","187722","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"passed","Fri Mar 17 02:24:52 GMT 2023","Fri Mar 17 02:29:20 GMT 2023","268863","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Fri Mar 17 02:10:15 GMT 2023","Fri Mar 17 02:13:00 GMT 2023","165445","","Read PDF in LYRASIS Reads on Android","","Settings: Check of Horizontal scrolling in Lyrasis","","Settings: Check of Horizontal scrolling in Lyrasis",""
"broken","Fri Mar 17 02:17:00 GMT 2023","Fri Mar 17 02:20:42 GMT 2023","222648","","Reservation of book in LYRASIS","","Hold from Book Detail View and and Remove a Reserved Book from Holds","","Hold from Book Detail View and and Remove a Reserved Book from Holds",""
"broken","Fri Mar 17 01:38:48 GMT 2023","Fri Mar 17 01:42:01 GMT 2023","193313","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Fri Mar 17 01:32:32 GMT 2023","Fri Mar 17 01:35:47 GMT 2023","194722","","Read EPUB in Lyrasis","","Navigate by bookmarks","","Navigate by bookmarks",""
"passed","Fri Mar 17 00:47:01 GMT 2023","Fri Mar 17 00:50:05 GMT 2023","183435","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"failed","Fri Mar 17 01:26:13 GMT 2023","Fri Mar 17 01:29:20 GMT 2023","186644","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"passed","Fri Mar 17 00:49:38 GMT 2023","Fri Mar 17 00:52:55 GMT 2023","197803","","Audiobook in Lyrasis","","Navigate by Audiobook","","Navigate by Audiobook",""
"failed","Fri Mar 17 01:23:04 GMT 2023","Fri Mar 17 01:26:13 GMT 2023","188788","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Fri Mar 17 00:34:39 GMT 2023","Fri Mar 17 00:38:58 GMT 2023","259378","","Read EPUB in Lyrasis","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"broken","Fri Mar 17 01:16:11 GMT 2023","Fri Mar 17 01:19:32 GMT 2023","200605","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Fri Mar 17 00:38:18 GMT 2023","Fri Mar 17 00:42:55 GMT 2023","277114","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"passed","Fri Mar 17 00:52:18 GMT 2023","Fri Mar 17 00:55:36 GMT 2023","197913","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Fri Mar 17 00:59:29 GMT 2023","Fri Mar 17 01:03:25 GMT 2023","235853","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"failed","Fri Mar 17 01:05:20 GMT 2023","Fri Mar 17 01:08:23 GMT 2023","182784","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
