"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 26 06:10:33 GMT 2023","Sun Feb 26 06:11:10 GMT 2023","36831","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Sun Feb 26 06:31:50 GMT 2023","Sun Feb 26 06:32:54 GMT 2023","63838","","Search libraries and books","","Check of only spaces input in LYRASIS","","Check of only spaces input in LYRASIS",""
"broken","Sun Feb 26 05:39:47 GMT 2023","Sun Feb 26 05:42:03 GMT 2023","136230","","Read EPUB in Palace Bookshelf","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Sun Feb 26 06:41:24 GMT 2023","Sun Feb 26 06:42:31 GMT 2023","66288","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"failed","Sun Feb 26 04:51:01 GMT 2023","Sun Feb 26 04:54:27 GMT 2023","206314","","Audiobooks in A1QA library","","Audiobooks: Check end of chapter sleep timer","","Audiobooks: Check end of chapter sleep timer",""
"passed","Sun Feb 26 05:51:27 GMT 2023","Sun Feb 26 05:52:31 GMT 2023","64536","","Menu Bar","","Check of the tabs in LYRASIS","","Check of the tabs in LYRASIS",""
"passed","Sun Feb 26 04:44:18 GMT 2023","Sun Feb 26 04:45:46 GMT 2023","87186","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"passed","Sun Feb 26 04:48:50 GMT 2023","Sun Feb 26 04:51:04 GMT 2023","133851","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (ANDROID)","","Get a book from Subcategory List View and Return from Books (ANDROID)",""
"failed","Sun Feb 26 04:54:27 GMT 2023","Sun Feb 26 04:57:49 GMT 2023","201832","","Audiobooks in A1QA library","","Audiobooks: Check of switching to the next chapter","","Audiobooks: Check of switching to the next chapter",""
"passed","Sun Feb 26 06:12:24 GMT 2023","Sun Feb 26 06:13:29 GMT 2023","65494","","Search libraries and books","","Find a book in Palace","","Find a book in Palace",""
"passed","Sun Feb 26 05:48:02 GMT 2023","Sun Feb 26 05:48:40 GMT 2023","37836","","Manage Libraries","","Navigate by Tutorial","","Navigate by Tutorial",""
"passed","Sun Feb 26 06:07:46 GMT 2023","Sun Feb 26 06:08:32 GMT 2023","45825","","Check sections from settings screen","","Software Licenses","","Software Licenses",""
"passed","Sun Feb 26 06:35:06 GMT 2023","Sun Feb 26 06:36:12 GMT 2023","66301","","Search libraries and books","","Delete a book from search bar in LYRASIS","","Delete a book from search bar in LYRASIS",""
"passed","Sun Feb 26 05:23:18 GMT 2023","Sun Feb 26 05:25:20 GMT 2023","121864","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sun Feb 26 05:21:03 GMT 2023","Sun Feb 26 05:23:18 GMT 2023","134606","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
