"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 20 00:37:18 GMT 2023","Mon Feb 20 00:38:46 GMT 2023","88128","","Search libraries and books","","Find a book with name in different font cases in Palace","","Find a book with name in different font cases in Palace",""
"broken","Mon Feb 20 00:10:44 GMT 2023","Mon Feb 20 00:12:41 GMT 2023","117629","","Read PDF in Palace Bookshelf on IOS","","Navigate by Thumbnails","","Navigate by Thumbnails",""
"broken","Sun Feb 19 23:18:31 GMT 2023","Sun Feb 19 23:22:47 GMT 2023","255946","","Audiobooks in A1QA library","","Audiobooks: Playback speed: Check of playback speed","","Audiobooks: Playback speed: Check of playback speed",""
"passed","Mon Feb 20 00:32:38 GMT 2023","Mon Feb 20 00:33:48 GMT 2023","70632","","Check sections from settings screen","","Settings: Content Licenses","","Settings: Content Licenses",""
"broken","Mon Feb 20 00:26:29 GMT 2023","Mon Feb 20 00:29:01 GMT 2023","152609","","Manage Libraries","","Logo: Switch library","","Logo: Switch library",""
"passed","Mon Feb 20 00:13:53 GMT 2023","Mon Feb 20 00:17:08 GMT 2023","194708","","Manage Libraries","","Settings: Add Library: Check of the added libraries sorting","","Settings: Add Library: Check of the added libraries sorting",""
"broken","Sun Feb 19 22:59:50 GMT 2023","Sun Feb 19 23:01:58 GMT 2023","127958","","Catalog Navigation","","Return to last library catalog","","Return to last library catalog",""
"passed","Mon Feb 20 00:55:25 GMT 2023","Mon Feb 20 00:56:37 GMT 2023","71539","","Search libraries and books","","Find a book with name in different font cases in LYRASIS","","Find a book with name in different font cases in LYRASIS",""
"passed","Sun Feb 19 22:56:12 GMT 2023","Sun Feb 19 22:58:28 GMT 2023","135616","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Sun Feb 19 23:37:56 GMT 2023","Sun Feb 19 23:41:09 GMT 2023","193252","","Read EPUB in Palace Bookshelf","","Navigate by bookmarks","","Navigate by bookmarks",""
