"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jan 02 06:05:51 GMT 2023","Mon Jan 02 06:11:30 GMT 2023","339343","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"failed","Mon Jan 02 03:22:34 GMT 2023","Mon Jan 02 03:25:57 GMT 2023","202584","","Manage Libraries","","Store library card","","Store library card",""
"passed","Mon Jan 02 06:43:06 GMT 2023","Mon Jan 02 06:51:39 GMT 2023","512686","","Audiobook in Lyrasis","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Mon Jan 02 06:05:19 GMT 2023","Mon Jan 02 06:12:33 GMT 2023","434668","","Audiobook in Lyrasis","","Check time tracking line","","Check time tracking line",""
"broken","Mon Jan 02 04:28:59 GMT 2023","Mon Jan 02 04:34:46 GMT 2023","346575","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Mon Jan 02 05:09:51 GMT 2023","Mon Jan 02 05:17:35 GMT 2023","464216","","Read PDF in LYRARIS Reads on IOS","","Open book to last page read Lyrasis","","Open book to last page read Lyrasis",""
"broken","Mon Jan 02 06:17:35 GMT 2023","Mon Jan 02 06:24:42 GMT 2023","426900","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Mon Jan 02 06:33:00 GMT 2023","Mon Jan 02 06:37:40 GMT 2023","280553","","Reservation of book in LYRASIS","","Alert: Check of Cancel button after Remove button tapping","","Alert: Check of Cancel button after Remove button tapping",""
"broken","Mon Jan 02 03:57:22 GMT 2023","Mon Jan 02 04:03:21 GMT 2023","358376","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"broken","Mon Jan 02 03:39:09 GMT 2023","Mon Jan 02 03:45:44 GMT 2023","394352","","Audiobook in Lyrasis","","Biblioboard: Open the audiobook at the last open chapter and check time code","","Biblioboard: Open the audiobook at the last open chapter and check time code",""
"broken","Mon Jan 02 08:12:31 GMT 2023","Mon Jan 02 08:19:07 GMT 2023","395793","","Audiobook in Lyrasis","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"failed","Mon Jan 02 03:25:00 GMT 2023","Mon Jan 02 03:30:15 GMT 2023","315415","","Audiobook in Lyrasis","","Open the audiobook at the last open chapter and check time code","","Open the audiobook at the last open chapter and check time code",""
"broken","Mon Jan 02 04:17:22 GMT 2023","Mon Jan 02 04:19:46 GMT 2023","143808","","Audiobook in Lyrasis","","Check end of chapter sleep timer","","Check end of chapter sleep timer",""
"passed","Mon Jan 02 05:52:40 GMT 2023","Mon Jan 02 05:58:56 GMT 2023","376041","","Reservation of book in LYRASIS","","Hold from Book Detail View and Cancel remove from holds tab (IOS)","","Hold from Book Detail View and Cancel remove from holds tab (IOS)",""
"failed","Mon Jan 02 05:01:09 GMT 2023","Mon Jan 02 05:07:53 GMT 2023","404113","","Audiobook in Lyrasis","","Check of switching to the next time","","Check of switching to the next time",""
"broken","Mon Jan 02 03:34:14 GMT 2023","Mon Jan 02 03:39:38 GMT 2023","323741","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"passed","Mon Jan 02 03:55:38 GMT 2023","Mon Jan 02 04:02:25 GMT 2023","407296","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Mon Jan 02 06:12:33 GMT 2023","Mon Jan 02 06:19:03 GMT 2023","389498","","Audiobook in Lyrasis","","Biblioboard: Check time tracking line","","Biblioboard: Check time tracking line",""
