"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 16 00:31:40 GMT 2023","Thu Mar 16 00:36:39 GMT 2023","298463","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Thu Mar 16 02:00:16 GMT 2023","Thu Mar 16 02:00:59 GMT 2023","42587","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"passed","Thu Mar 16 02:00:59 GMT 2023","Thu Mar 16 02:01:42 GMT 2023","43216","","Search libraries and books","","Check a placeholder in LYRASIS","","Check a placeholder in LYRASIS",""
"passed","Thu Mar 16 01:57:21 GMT 2023","Thu Mar 16 01:58:05 GMT 2023","43513","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Thu Mar 16 00:52:35 GMT 2023","Thu Mar 16 00:55:17 GMT 2023","161804","","Read EPUB in Palace Bookshelf","","Font settings: Check of font style","","Font settings: Check of font style",""
"passed","Thu Mar 16 00:29:35 GMT 2023","Thu Mar 16 00:31:40 GMT 2023","125124","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Thu Mar 16 01:45:05 GMT 2023","Thu Mar 16 01:45:46 GMT 2023","40933","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"failed","Wed Mar 15 23:43:08 GMT 2023","Wed Mar 15 23:44:42 GMT 2023","94429","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"passed","Thu Mar 16 00:15:14 GMT 2023","Thu Mar 16 00:17:16 GMT 2023","121903","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"broken","Thu Mar 16 01:40:25 GMT 2023","Thu Mar 16 01:42:20 GMT 2023","114857","","Check sections from settings screen","","About Palace","","About Palace",""
"passed","Thu Mar 16 01:07:39 GMT 2023","Thu Mar 16 01:10:11 GMT 2023","151460","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Thu Mar 16 00:21:41 GMT 2023","Thu Mar 16 00:23:44 GMT 2023","122803","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"failed","Thu Mar 16 01:25:18 GMT 2023","Thu Mar 16 01:30:58 GMT 2023","340218","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
