"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Oct 08 13:32:05 GMT 2023","Sun Oct 08 13:35:04 GMT 2023","178482","","Audiobooks from Audible studios in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"failed","Sun Oct 08 13:05:59 GMT 2023","Sun Oct 08 13:13:07 GMT 2023","427923","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"broken","Sun Oct 08 13:54:55 GMT 2023","Sun Oct 08 13:57:46 GMT 2023","170834","","Read EPUB in Lyrasis","","Navigate by Page","","Navigate by Page",""
"broken","Sun Oct 08 14:59:46 GMT 2023","Sun Oct 08 15:02:41 GMT 2023","174957","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"broken","Sun Oct 08 14:46:29 GMT 2023","Sun Oct 08 14:53:22 GMT 2023","413294","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sun Oct 08 12:52:32 GMT 2023","Sun Oct 08 13:03:43 GMT 2023","671363","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"failed","Sun Oct 08 12:59:08 GMT 2023","Sun Oct 08 13:05:59 GMT 2023","411005","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"failed","Sun Oct 08 14:07:22 GMT 2023","Sun Oct 08 14:14:47 GMT 2023","444654","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"failed","Sun Oct 08 13:13:07 GMT 2023","Sun Oct 08 13:19:50 GMT 2023","403004","","Audiobook in LYRASIS","","Check time tracking line","","Check time tracking line",""
"broken","Sun Oct 08 15:02:41 GMT 2023","Sun Oct 08 15:06:02 GMT 2023","201097","","My books module","","Check buttons under the book title in LYRASIS","","Check buttons under the book title in LYRASIS",""
"passed","Sun Oct 08 13:34:04 GMT 2023","Sun Oct 08 13:41:11 GMT 2023","427384","","Distributors","","LYRASIS: Getting and returning books from Book Detail View","","LYRASIS: Getting and returning books from Book Detail View",""
"failed","Sun Oct 08 15:50:55 GMT 2023","Sun Oct 08 16:06:11 GMT 2023","915679","","Audiobook in LYRASIS","","TOC: Check of table of contents","","TOC: Check of table of contents",""
"passed","Sun Oct 08 12:55:19 GMT 2023","Sun Oct 08 13:01:30 GMT 2023","371489","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Oct 08 15:58:11 GMT 2023","Sun Oct 08 16:01:15 GMT 2023","183939","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Sun Oct 08 13:06:31 GMT 2023","Sun Oct 08 13:10:10 GMT 2023","218939","","Read EPUB in Lyrasis","","Font settings: Check of font style","","Font settings: Check of font style",""
"broken","Sun Oct 08 15:09:31 GMT 2023","Sun Oct 08 15:12:37 GMT 2023","185719","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Oct 08 15:45:43 GMT 2023","Sun Oct 08 15:58:11 GMT 2023","747358","","Read PDF in LYRARIS Reads on IOS","","Check invalid data in searching Lyrasis","","Check invalid data in searching Lyrasis",""
"broken","Sun Oct 08 15:44:26 GMT 2023","Sun Oct 08 15:47:20 GMT 2023","174169","","Audiobook in LYRASIS","","Bibliotheca: Playback speed: Check of playback speed","","Bibliotheca: Playback speed: Check of playback speed",""
"broken","Sun Oct 08 15:00:20 GMT 2023","Sun Oct 08 15:03:55 GMT 2023","215433","","Reservation of book in LYRASIS","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View","","Hold from Book Detail View and Remove a Reserved Book from Book Detail View",""
"failed","Sun Oct 08 15:02:40 GMT 2023","Sun Oct 08 15:09:31 GMT 2023","410807","","Audiobook in LYRASIS","","Biblioboard: Playback speed: Check of playback speed","","Biblioboard: Playback speed: Check of playback speed",""
"broken","Sun Oct 08 13:11:49 GMT 2023","Sun Oct 08 13:17:40 GMT 2023","350433","","Audiobooks from Audible studios in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"passed","Sun Oct 08 12:32:51 GMT 2023","Sun Oct 08 12:38:54 GMT 2023","362841","","Distributors","","LYRASIS: Reserving from Book Detail View","","LYRASIS: Reserving from Book Detail View",""
"broken","Sun Oct 08 13:57:38 GMT 2023","Sun Oct 08 14:00:04 GMT 2023","145153","","Manage Libraries","","Switch Library Reservations","","Switch Library Reservations",""
"broken","Sun Oct 08 14:52:21 GMT 2023","Sun Oct 08 14:57:03 GMT 2023","282683","","Reservation of book in LYRASIS","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View","","Hold from Subcategory List View and Remove a Reserved Book from Subcategory List View",""
"broken","Sun Oct 08 12:46:09 GMT 2023","Sun Oct 08 12:58:21 GMT 2023","731483","","Audiobooks from Audible studios in LYRASIS","","Check of line for time remaining","","Check of line for time remaining",""
"broken","Sun Oct 08 14:31:40 GMT 2023","Sun Oct 08 14:35:31 GMT 2023","231221","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
"broken","Sun Oct 08 15:17:04 GMT 2023","Sun Oct 08 15:29:38 GMT 2023","753502","","Read PDF in LYRARIS Reads on IOS","","Check table of contents Lyrasis","","Check table of contents Lyrasis",""
"broken","Sun Oct 08 15:29:38 GMT 2023","Sun Oct 08 15:41:54 GMT 2023","735805","","Read PDF in LYRARIS Reads on IOS","","Navigate by Chapters Lyrasis","","Navigate by Chapters Lyrasis",""
"broken","Sun Oct 08 14:41:42 GMT 2023","Sun Oct 08 14:46:40 GMT 2023","297292","","Read PDF in LYRARIS Reads on IOS","","Navigate by Page Lyrasis","","Navigate by Page Lyrasis",""
"broken","Sun Oct 08 16:06:11 GMT 2023","Sun Oct 08 16:13:01 GMT 2023","410111","","Audiobook in LYRASIS","","Bookmark icon: Perform check of enabling the bookmark","","Bookmark icon: Perform check of enabling the bookmark",""
"broken","Sun Oct 08 14:02:09 GMT 2023","Sun Oct 08 14:05:09 GMT 2023","180687","","Audiobook in LYRASIS","","Playback speed: Check of playback speed","","Playback speed: Check of playback speed",""
"broken","Sun Oct 08 13:47:44 GMT 2023","Sun Oct 08 13:51:18 GMT 2023","214144","","Read EPUB in Lyrasis","","Open book to last page read","","Open book to last page read",""
"broken","Sun Oct 08 14:00:04 GMT 2023","Sun Oct 08 14:03:12 GMT 2023","188568","","Manage Libraries","","Store library card","","Store library card",""
"broken","Sun Oct 08 14:29:21 GMT 2023","Sun Oct 08 14:36:49 GMT 2023","447920","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"broken","Sun Oct 08 13:29:23 GMT 2023","Sun Oct 08 13:41:43 GMT 2023","740169","","Read EPUB in Lyrasis","","Font settings: Check of text theme","","Font settings: Check of text theme",""
"broken","Sun Oct 08 14:40:10 GMT 2023","Sun Oct 08 14:43:06 GMT 2023","176647","","My books module","","Alert: Check of Cancel button after Return button tapping","","Alert: Check of Cancel button after Return button tapping",""
"failed","Sun Oct 08 12:37:58 GMT 2023","Sun Oct 08 12:49:49 GMT 2023","711092","","Audiobook in LYRASIS","","Check playback speed and sleep timer","","Check playback speed and sleep timer",""
"broken","Sun Oct 08 14:03:46 GMT 2023","Sun Oct 08 14:07:22 GMT 2023","215841","","Distributors","","LYRASIS: Check of canceling the downloading from book details view","","LYRASIS: Check of canceling the downloading from book details view",""
