"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 15 08:36:43 GMT 2023","Sat Jul 15 08:38:06 GMT 2023","83408","","Book detail view screen","","Check related books section in Palace","","Check related books section in Palace",""
"broken","Sat Jul 15 08:21:28 GMT 2023","Sat Jul 15 08:22:25 GMT 2023","56715","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Sat Jul 15 08:14:29 GMT 2023","Sat Jul 15 08:16:45 GMT 2023","136081","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sat Jul 15 09:21:23 GMT 2023","Sat Jul 15 09:22:16 GMT 2023","52559","","Manage Libraries","","Welcome screen: Add Library","","Welcome screen: Add Library",""
"broken","Sat Jul 15 09:21:04 GMT 2023","Sat Jul 15 09:24:11 GMT 2023","186758","","Check of View Sample","","Overdrive: Check of view sample in epub","","Overdrive: Check of view sample in epub",""
"broken","Sat Jul 15 09:49:21 GMT 2023","Sat Jul 15 09:50:53 GMT 2023","91983","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"failed","Sat Jul 15 09:30:29 GMT 2023","Sat Jul 15 09:32:41 GMT 2023","132298","","Read PDF in Palace Bookshelf on IOS","","Check table of contents","","Check table of contents",""
"passed","Sat Jul 15 09:43:51 GMT 2023","Sat Jul 15 09:44:44 GMT 2023","53418","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"broken","Sat Jul 15 07:33:44 GMT 2023","Sat Jul 15 07:34:40 GMT 2023","56450","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Sat Jul 15 09:51:44 GMT 2023","Sat Jul 15 09:52:37 GMT 2023","52500","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"broken","Sat Jul 15 07:34:38 GMT 2023","Sat Jul 15 07:36:42 GMT 2023","124515","","Catalog Navigation","","Return to last library catalog","","Return to last library catalog",""
"broken","Sat Jul 15 08:08:24 GMT 2023","Sat Jul 15 08:09:20 GMT 2023","55901","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sat Jul 15 08:01:25 GMT 2023","Sat Jul 15 08:03:22 GMT 2023","117333","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Sat Jul 15 07:26:03 GMT 2023","Sat Jul 15 07:27:58 GMT 2023","115057","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Sat Jul 15 08:21:11 GMT 2023","Sat Jul 15 08:28:20 GMT 2023","429261","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of increasing and reducing the text size","","Epub: Font settings: Check of increasing and reducing the text size",""
"passed","Sat Jul 15 07:48:19 GMT 2023","Sat Jul 15 07:50:18 GMT 2023","118490","","Catalog Navigation","","Check of tabs at the top of the screen in LYRASIS","","Check of tabs at the top of the screen in LYRASIS",""
"passed","Sat Jul 15 10:04:31 GMT 2023","Sat Jul 15 10:05:25 GMT 2023","54069","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"failed","Sat Jul 15 09:28:21 GMT 2023","Sat Jul 15 09:30:29 GMT 2023","128338","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"failed","Sat Jul 15 09:15:52 GMT 2023","Sat Jul 15 09:17:33 GMT 2023","100707","","Read PDF in Palace Bookshelf on IOS","","Navigate by Page","","Navigate by Page",""
"broken","Sat Jul 15 09:14:49 GMT 2023","Sat Jul 15 09:16:42 GMT 2023","112987","","My books module","","Check of sorting in Palace","","Check of sorting in Palace",""
"failed","Sat Jul 15 07:47:19 GMT 2023","Sat Jul 15 07:49:20 GMT 2023","120472","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"passed","Sat Jul 15 09:34:24 GMT 2023","Sat Jul 15 09:35:08 GMT 2023","43385","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Sat Jul 15 09:48:24 GMT 2023","Sat Jul 15 09:49:21 GMT 2023","56424","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"failed","Sat Jul 15 08:27:25 GMT 2023","Sat Jul 15 08:29:36 GMT 2023","130903","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Sat Jul 15 07:56:54 GMT 2023","Sat Jul 15 07:58:19 GMT 2023","85299","","Catalog Navigation","","Check all types of availability","","Check all types of availability",""
"broken","Sat Jul 15 09:05:56 GMT 2023","Sat Jul 15 09:13:03 GMT 2023","427304","","Read EPUB from Overdrive in A1QA","","Epub: Delete bookmarks","","Epub: Delete bookmarks",""
"broken","Sat Jul 15 09:16:42 GMT 2023","Sat Jul 15 09:18:36 GMT 2023","113970","","Feed","","Update Bookshelf List (IOS)","","Update Bookshelf List (IOS)",""
"passed","Sat Jul 15 09:13:52 GMT 2023","Sat Jul 15 09:14:45 GMT 2023","53024","","Menu Bar","","Check of menu bar in LYRASIS","","Check of menu bar in LYRASIS",""
