"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 13 12:08:09 GMT 2023","Fri Jan 13 12:10:25 GMT 2023","135769","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"broken","Fri Jan 13 12:14:44 GMT 2023","Fri Jan 13 12:16:33 GMT 2023","108385","","Read PDF in Palace Bookshelf on IOS","","Navigate by Page","","Navigate by Page",""
"passed","Fri Jan 13 12:12:24 GMT 2023","Fri Jan 13 12:14:28 GMT 2023","123798","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Fri Jan 13 12:23:48 GMT 2023","Fri Jan 13 12:29:14 GMT 2023","326276","","Book detail view screen","","Check fields in Information section in Overdrive","","Check fields in Information section in Overdrive",""
"passed","Fri Jan 13 12:32:35 GMT 2023","Fri Jan 13 12:34:35 GMT 2023","120315","","Check sections from settings screen","","User Agreement","","User Agreement",""
"failed","Fri Jan 13 12:53:18 GMT 2023","Fri Jan 13 12:54:06 GMT 2023","48412","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"broken","Fri Jan 13 11:52:12 GMT 2023","Fri Jan 13 12:01:51 GMT 2023","578500","","Read EPUB from Overdrive in A1QA","","Epub: Open book to last page read","","Epub: Open book to last page read",""
"broken","Fri Jan 13 11:34:33 GMT 2023","Fri Jan 13 11:39:55 GMT 2023","321922","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of increasing and reducing the text size","","Epub: Font settings: Check of increasing and reducing the text size",""
"failed","Fri Jan 13 12:40:00 GMT 2023","Fri Jan 13 12:40:50 GMT 2023","49827","","Search libraries and books","","Enter invalid data in book name in Palace","","Enter invalid data in book name in Palace",""
"failed","Fri Jan 13 12:33:10 GMT 2023","Fri Jan 13 12:33:58 GMT 2023","47890","","Search libraries and books","","Find a book in Palace","","Find a book in Palace",""
"passed","Fri Jan 13 11:22:07 GMT 2023","Fri Jan 13 11:23:51 GMT 2023","103965","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"passed","Fri Jan 13 11:26:16 GMT 2023","Fri Jan 13 11:27:55 GMT 2023","98351","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (IOS)","","Get a book from Book Detail View and Read from Book Detail View (IOS)",""
"passed","Fri Jan 13 12:35:04 GMT 2023","Fri Jan 13 12:35:58 GMT 2023","54142","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"passed","Fri Jan 13 12:10:37 GMT 2023","Fri Jan 13 12:11:27 GMT 2023","49352","","Menu Bar","","Check of menu bar in LYRASIS","","Check of menu bar in LYRASIS",""
"passed","Fri Jan 13 11:39:55 GMT 2023","Fri Jan 13 11:47:30 GMT 2023","455281","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of font style","","Epub: Font settings: Check of font style",""
"broken","Fri Jan 13 11:24:08 GMT 2023","Fri Jan 13 11:25:56 GMT 2023","107602","","Catalog Navigation","","Sort Lists in Palace","","Sort Lists in Palace",""
"failed","Fri Jan 13 11:30:53 GMT 2023","Fri Jan 13 11:32:18 GMT 2023","84722","","Catalog Navigation","","Sort Lists in LYRASIS","","Sort Lists in LYRASIS",""
"passed","Fri Jan 13 12:23:30 GMT 2023","Fri Jan 13 12:27:01 GMT 2023","210747","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Fri Jan 13 11:27:39 GMT 2023","Fri Jan 13 11:28:55 GMT 2023","75955","","Catalog Navigation","","Check of the titles of books sections in LYRASIS","","Check of the titles of books sections in LYRASIS",""
