"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 23 10:28:27 GMT 2023","Fri Jun 23 10:33:05 GMT 2023","278238","","Audiobooks in A1QA library","","Audiobooks: Navigate by Audiobook","","Audiobooks: Navigate by Audiobook",""
"broken","Fri Jun 23 10:28:02 GMT 2023","Fri Jun 23 10:29:03 GMT 2023","60480","","Book detail view screen","","Check of a book title and author in LYRASIS","","Check of a book title and author in LYRASIS",""
"broken","Fri Jun 23 11:40:38 GMT 2023","Fri Jun 23 11:42:54 GMT 2023","135802","","Read EPUB in Palace Bookshelf","","Font settings: Check of increasing and reducing the text size","","Font settings: Check of increasing and reducing the text size",""
"passed","Fri Jun 23 12:32:32 GMT 2023","Fri Jun 23 12:33:21 GMT 2023","48676","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Fri Jun 23 12:34:09 GMT 2023","Fri Jun 23 12:34:55 GMT 2023","46136","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
"passed","Fri Jun 23 12:33:21 GMT 2023","Fri Jun 23 12:34:09 GMT 2023","47991","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"passed","Fri Jun 23 12:37:22 GMT 2023","Fri Jun 23 12:38:22 GMT 2023","60108","","Check sections from settings screen","","Software Licenses","","Software Licenses",""
"passed","Fri Jun 23 11:08:18 GMT 2023","Fri Jun 23 11:10:27 GMT 2023","128462","","Book detail view screen","","Check of a ""More..."" button in Description section in LYRASIS","","Check of a ""More..."" button in Description section in LYRASIS",""
"failed","Fri Jun 23 10:29:16 GMT 2023","Fri Jun 23 10:31:29 GMT 2023","133663","","Books transactions in Palace Bookshelf","","Get a book from Subcategory List View and Return from Books (IOS)","","Get a book from Subcategory List View and Return from Books (IOS)",""
"broken","Fri Jun 23 11:36:48 GMT 2023","Fri Jun 23 11:42:01 GMT 2023","312550","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by Page","","Epub: Navigate by Page",""
"passed","Fri Jun 23 10:25:44 GMT 2023","Fri Jun 23 10:27:22 GMT 2023","97983","","Books transactions in Palace Bookshelf","","Get a book Subcategory List View and Return from Subcategory List View (IOS)","","Get a book Subcategory List View and Return from Subcategory List View (IOS)",""
"broken","Fri Jun 23 11:44:45 GMT 2023","Fri Jun 23 11:50:00 GMT 2023","315087","","Read EPUB from Overdrive in A1QA","","Epub: Delete bookmarks","","Epub: Delete bookmarks",""
