"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Sep 03 19:24:27 GMT 2023","Sun Sep 03 19:26:47 GMT 2023","140076","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by bookmarks","","Epub: Navigate by bookmarks",""
"failed","Sun Sep 03 20:29:07 GMT 2023","Sun Sep 03 20:33:39 GMT 2023","271853","","Read PDF in Palace Bookshelf on IOS","","Navigate by pdf bookmarks","","Navigate by pdf bookmarks",""
"passed","Sun Sep 03 20:43:47 GMT 2023","Sun Sep 03 20:45:15 GMT 2023","88619","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"broken","Sun Sep 03 19:32:51 GMT 2023","Sun Sep 03 19:36:31 GMT 2023","219599","","Read EPUB in Palace Bookshelf","","Navigate View options","","Navigate View options",""
"broken","Sun Sep 03 20:20:53 GMT 2023","Sun Sep 03 20:24:21 GMT 2023","208382","","Read PDF in Palace Bookshelf on IOS","","Navigate by Pdf Search Results","","Navigate by Pdf Search Results",""
"passed","Sun Sep 03 18:40:03 GMT 2023","Sun Sep 03 18:44:11 GMT 2023","248502","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Book Detail View (IOS)","","Get a book from Book Detail View and Return from Book Detail View (IOS)",""
"broken","Sun Sep 03 18:24:37 GMT 2023","Sun Sep 03 18:27:05 GMT 2023","148396","","Audiobooks in A1QA library","","Audiobooks: Open the audiobook at the last open chapter and check time code","","Audiobooks: Open the audiobook at the last open chapter and check time code",""
"passed","Sun Sep 03 18:52:21 GMT 2023","Sun Sep 03 18:54:32 GMT 2023","131333","","Catalog Navigation","","Check of the titles of books sections in Palace","","Check of the titles of books sections in Palace",""
"passed","Sun Sep 03 18:27:34 GMT 2023","Sun Sep 03 18:30:05 GMT 2023","150917","","Books transactions in Palace Bookshelf","","Get a book Subcategory List View and Return from Subcategory List View (IOS)","","Get a book Subcategory List View and Return from Subcategory List View (IOS)",""
"failed","Sun Sep 03 18:52:54 GMT 2023","Sun Sep 03 18:56:55 GMT 2023","241431","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"broken","Sun Sep 03 19:19:42 GMT 2023","Sun Sep 03 19:22:07 GMT 2023","145360","","Read EPUB from Overdrive in A1QA","","Epub: Open book to last page read","","Epub: Open book to last page read",""
"failed","Sun Sep 03 18:35:56 GMT 2023","Sun Sep 03 18:40:03 GMT 2023","246264","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Return from Books (IOS)","","Get a book from Book Detail View and Return from Books (IOS)",""
"passed","Sun Sep 03 19:56:13 GMT 2023","Sun Sep 03 20:00:49 GMT 2023","276022","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Sun Sep 03 21:15:40 GMT 2023","Sun Sep 03 21:17:33 GMT 2023","112838","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"failed","Sun Sep 03 20:39:39 GMT 2023","Sun Sep 03 20:42:58 GMT 2023","198875","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"passed","Sun Sep 03 20:36:11 GMT 2023","Sun Sep 03 20:37:44 GMT 2023","93597","","Search libraries and books","","Enter invalid data","","Enter invalid data",""
