"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 03 02:33:22 GMT 2023","Mon Apr 03 02:35:17 GMT 2023","115641","","Book detail view screen","","Biblioboard audiobook: Check of a ""More..."" button in Description section in LYRASIS","","Biblioboard audiobook: Check of a ""More..."" button in Description section in LYRASIS",""
"passed","Mon Apr 03 02:16:04 GMT 2023","Mon Apr 03 02:18:07 GMT 2023","122729","","Book detail view screen","","Biblioboard audiobook: Check of a book format in LYRASIS","","Biblioboard audiobook: Check of a book format in LYRASIS",""
"failed","Mon Apr 03 02:53:32 GMT 2023","Mon Apr 03 02:55:44 GMT 2023","132205","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Mon Apr 03 01:44:48 GMT 2023","Mon Apr 03 01:48:44 GMT 2023","235658","","Books transactions in Palace Bookshelf","","Check of GET button","","Check of GET button",""
"passed","Mon Apr 03 03:59:53 GMT 2023","Mon Apr 03 04:00:56 GMT 2023","62845","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in Palace","","Check that books from search result contain one or more entered latin letters or numeric in Palace",""
"passed","Mon Apr 03 01:59:08 GMT 2023","Mon Apr 03 02:01:17 GMT 2023","129143","","Books transactions in Palace Bookshelf","","Get a book from Book Detail View and Read from Book Detail View (IOS)","","Get a book from Book Detail View and Read from Book Detail View (IOS)",""
"passed","Mon Apr 03 04:18:15 GMT 2023","Mon Apr 03 04:19:21 GMT 2023","66663","","Search libraries and books","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS","","Check that books from search result contain one or more entered latin letters or numeric in LYRASIS",""
"passed","Mon Apr 03 04:26:48 GMT 2023","Mon Apr 03 04:27:46 GMT 2023","58015","","Search libraries and books","","Enter invalid data in book name in LYRASIS","","Enter invalid data in book name in LYRASIS",""
"broken","Mon Apr 03 02:26:11 GMT 2023","Mon Apr 03 02:27:56 GMT 2023","104965","","Distributors","","Overdrive: Getting and returning an audiobook from Book Detail View","","Overdrive: Getting and returning an audiobook from Book Detail View",""
"passed","Mon Apr 03 03:26:51 GMT 2023","Mon Apr 03 03:28:42 GMT 2023","110806","","Book detail view screen","","Get button: Check of availability of required interface elements","","Get button: Check of availability of required interface elements",""
"broken","Mon Apr 03 02:37:00 GMT 2023","Mon Apr 03 02:41:08 GMT 2023","248149","","Read EPUB from Overdrive in A1QA","","Epub: Font settings: Check of font style","","Epub: Font settings: Check of font style",""
"passed","Mon Apr 03 03:30:32 GMT 2023","Mon Apr 03 03:32:35 GMT 2023","122871","","Book detail view screen","","Get button: check of Password field","","Get button: check of Password field",""
"passed","Mon Apr 03 03:17:18 GMT 2023","Mon Apr 03 03:19:16 GMT 2023","117904","","Book detail view screen","","Check of a book title and author in Overdrive","","Check of a book title and author in Overdrive",""
"passed","Mon Apr 03 03:40:16 GMT 2023","Mon Apr 03 03:42:11 GMT 2023","114575","","Book detail view screen","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters","","Get: Sign in: Library card: Check of less than minimum allowed or more than maximum characters",""
"broken","Mon Apr 03 02:49:11 GMT 2023","Mon Apr 03 02:51:30 GMT 2023","138968","","Read EPUB in Palace Bookshelf","","Navigate by bookmarks","","Navigate by bookmarks",""
"failed","Mon Apr 03 02:05:20 GMT 2023","Mon Apr 03 02:07:28 GMT 2023","128192","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"failed","Mon Apr 03 02:46:37 GMT 2023","Mon Apr 03 02:49:05 GMT 2023","147686","","Book detail view screen","","Check fields in Information section in LYRASIS","","Check fields in Information section in LYRASIS",""
"passed","Mon Apr 03 03:46:57 GMT 2023","Mon Apr 03 03:50:32 GMT 2023","214220","","Search libraries and books","","Check that library name contains one or more entered latin letters","","Check that library name contains one or more entered latin letters",""
"failed","Mon Apr 03 03:37:16 GMT 2023","Mon Apr 03 03:39:46 GMT 2023","149477","","Read PDF in Palace Bookshelf on IOS","","Navigate by Page slider","","Navigate by Page slider",""
"failed","Mon Apr 03 03:32:40 GMT 2023","Mon Apr 03 03:34:50 GMT 2023","130375","","Read PDF in Palace Bookshelf on IOS","","Search Pdf Functionality","","Search Pdf Functionality",""
"broken","Mon Apr 03 02:49:52 GMT 2023","Mon Apr 03 02:54:13 GMT 2023","261316","","Read EPUB from Overdrive in A1QA","","Epub: Navigate by Page","","Epub: Navigate by Page",""
"failed","Mon Apr 03 03:04:38 GMT 2023","Mon Apr 03 03:07:01 GMT 2023","143225","","Book detail view screen","","Check related books section in LYRASIS","","Check related books section in LYRASIS",""
"failed","Mon Apr 03 02:09:32 GMT 2023","Mon Apr 03 02:11:37 GMT 2023","125524","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
"failed","Mon Apr 03 02:01:10 GMT 2023","Mon Apr 03 02:03:15 GMT 2023","124885","","Book detail view screen","","Check of a book format in LYRASIS","","Check of a book format in LYRASIS",""
